"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,110224604,113553205,19,33367274
2018,110226272,113562303,1,33371419
2018,110226447,113562546,3,33362772
2018,110224981,113558433,5,33367367
2018,110225027,113562605,1,33362791
2018,110225049,113563759,1,33371488
2018,110225125,113563883,24,33367394
2018,110231497,113563883,24,33371498
2018,110231634,113564007,18,33367400
2018,110231634,113564006,18,33362848
2018,110231634,113558641,18,33367399
2018,110231634,113562779,18,33362847
2018,110231677,113564060,1,33362853
2018,110225292,113568723,1,33362872
2018,110230586,113553041,21,33362600
2018,110224665,113558191,19,33362663
2018,110224693,113553304,3,33367298
2018,110230908,113562294,1,33362685
2018,110224728,113562294,18,33371416
2018,110226265,113562294,1,33362686
2018,110230953,113562335,1,33367305
2018,110230979,113553418,3,33362707
2018,110224881,113558367,1,33367343
2018,110231463,113558538,3,33362819
2018,110226642,113563950,1,33371505
2018,110231717,113564109,24,33362862
2018,110226732,113564109,24,33371520
2018,110225255,113564109,24,33362863
2018,112577939,115947056,21,34175180
2018,112582059,115947082,17,34180550
2018,112573555,115944285,3,34180572
2018,112578095,115947217,20,34176850
2018,112582210,115947226,3,34175216
2018,112573614,115944336,18,34180597
2018,112582348,115951885,1,34176904
2018,112573724,115951936,1,34180639
2018,112578364,115944495,24,34176919
2018,112582446,115947449,3,34180657
2018,112582490,115944545,3,34185285
2018,112578462,115952068,24,34176934
2018,112578505,115952105,1,34180673
2018,112582529,115952118,1,34185290
2018,112573823,115947534,1,34185293
2018,112578519,115952119,25,34176943
2018,112582531,115947534,25,34185291
2018,112578519,115947534,1,34180680
2018,112573823,115952119,1,34185292
2018,112582531,115952119,1,34180679
2018,112578530,115947544,3,34180683
2018,112573889,115947599,3,34185313
2018,112582590,115952192,5,34180707
2018,109281174,112593173,17,33059805
2018,109281173,112593173,17,33063516
2018,109285012,112588385,3,33055308
2018,109285125,112593564,3,33055336
2018,109285139,112593577,3,33055344
2018,109285144,112588519,3,33063590
2018,109279436,112593594,26,33059925
2018,109279440,112585316,5,33059926
2018,109279439,112585316,21,33063592
2018,113659079,117015628,3,34520280
2018,113653224,117011890,9,34510148
2018,109281421,112588363,1,33055306
2018,109285008,112588377,10,33063581
2018,109279330,112588422,3,33055319
2018,109285098,112585277,14,33059908
2018,109285098,112588483,18,33055328
2018,109285098,112585276,14,33059906
2018,109279288,112585200,1,33059884
2018,109285029,112585216,3,33059890
2018,110226006,113552988,9,33371332
2018,110226006,113561984,18,33371333
2018,110230574,113557994,3,33362595
2018,110226050,113558004,21,33362599
2018,110230746,113562163,21,33367258
2018,110226166,113553201,24,33371384
2018,110230814,113553246,3,33367286
2018,110224647,113553260,25,33362655
2018,110226205,113553258,16,33367290
2018,110230836,113553260,16,33371399
2018,110224647,113553259,16,33362654
2018,110224647,113553261,16,33362656
2018,110226205,113553259,16,33362657
2018,110226205,113553260,16,33362658
2018,110230836,113553258,16,33367292
2018,110224647,113553258,21,33362653
2018,110230836,113553261,16,33371400
2018,110226205,113553261,25,33367291
2018,110230836,113553259,16,33371397
2018,110226416,113558399,21,33362759
2018,110231595,113562768,1,33367397
2018,110231616,113563985,24,33362841
2018,110231616,113563983,24,33367398
2018,110226674,113563988,24,33371507
2018,110231616,113563988,24,33362842
2018,110226674,113563985,24,33362844
2018,110226674,113563983,24,33362843
2018,110225193,113558642,19,33371509
2018,110231698,113564090,21,33362858
2018,127059412,131725189,4,39533957
2018,126714642,131053213,21,39391928
2018,126714643,131053213,1,39391929
2018,126853242,131505320,24,39451502
2018,127629686,132411815,1,39807459
2018,127629525,132411629,16,39807417
2018,103697615,106905083,21,31324514
2018,103699363,106906815,17,31325080
2018,103697523,106904978,16,31324485
2018,103697862,106905328,1,31324576
2018,103697862,106905329,16,31324579
2018,103698151,106905617,21,31324637
2018,103697341,106904795,21,31324438
2018,103699600,106907082,26,31325181
2018,103702291,106909711,5,31326047
2018,103702267,106909711,3,31326043
2018,103699391,106906857,4,31325084
2018,103699457,106906912,17,31325105
2018,103701314,106908778,15,31325707
2018,103697942,106905404,21,31324601
2018,103697412,106904864,16,31324461
2018,103703209,106910625,1,31326333
2018,103697324,106904776,3,31324436
2018,103699614,106907100,3,31325184
2018,103697530,106904989,18,31324488
2018,103697532,106904989,18,31324489
2018,103699967,106907449,21,31325275
2018,103697520,106904976,16,31324484
2018,103697527,106904976,16,31324487
2018,103697618,106905082,6,31324515
2018,105257396,108481230,16,31783803
2018,105258016,108481891,1,31783991
2018,105256682,108480441,24,31783665
2018,105256680,108480441,24,31783663
2018,125173671,128662013,21,38776581
2018,125173693,128662028,20,38776592
2018,125173694,128662028,20,38776593
2018,125173750,128662089,15,38776623
2018,124390311,127880088,20,38449582
2018,124393719,127880088,20,38453162
2018,124398661,127881564,1,38444739
2018,124395212,127878654,1,38444785
2018,124395210,127878654,1,38453541
2018,124391649,127878654,1,38444783
2018,124391648,127878654,1,38444782
2018,124391738,127881820,1,38453594
2018,124395604,127879000,1,38444914
2018,124395605,127879000,1,38453675
2018,124399308,127879482,1,38450035
2018,124396084,127879502,3,38453821
2018,124395239,127878677,25,38453549
2018,124395239,127881718,18,38449835
2018,124395244,127881718,25,38453550
2018,124395244,127878677,18,38449838
2018,124390288,127877239,5,38449577
2018,124394086,127877569,3,38453251
2018,124398434,127885237,3,38444647
2018,124391564,127881600,1,38449805
2018,124395200,127881687,25,38449826
2018,124398749,127881687,9,38449825
2018,124398749,127881688,25,38444781
2018,124395200,127881688,9,38449827
2018,124395339,127881815,24,38453590
2018,124395340,127881815,24,38453591
2018,124395338,127881815,24,38453589
2018,124392001,127879001,5,38444916
2018,124392091,127885901,1,38444953
2018,124390355,127877301,17,38453177
2018,124390417,127880222,25,38449598
2018,124390417,127880224,3,38449599
2018,124393841,127880222,3,38444457
2018,124393841,127880224,25,38453195
2018,124391847,127881929,24,38444864
2018,124395475,127885761,3,38453645
2018,124399945,127883563,4,38450177
2018,124390833,127884960,19,38444549
2018,124391606,127885546,10,38453529
2018,124391801,127881882,3,38444850
2018,124395405,127881882,1,38444849
2018,124393757,127880144,1,38444436
2018,124393982,127880382,17,38444482
2018,124391582,127881626,1,38444760
2018,124398850,127885688,17,38453595
2018,124391739,127885688,17,38444831
2018,124399143,127885998,3,38453742
2018,124391632,127881679,23,38444779
2018,124395360,127878761,18,38449881
2018,124399487,127882660,1,38450081
2018,124398759,127885598,3,38444786
2018,124398889,127881890,3,38449888
2018,124392355,127882397,21,38445030
2018,124394356,127880750,5,38449669
2018,124394358,127880750,25,38449672
2018,124394356,127884975,4,38449668
2018,124398162,127880750,5,38453321
2018,124398162,127884975,4,38453320
2018,124394358,127884975,3,38449670
2018,124398582,127878421,3,38444706
2018,124393906,127880282,13,38453212
2018,124390593,127880455,3,38444500
2018,124395157,127885541,25,38449814
2018,124395158,127881634,25,38453527
2018,124395158,127885541,21,38449815
2018,124395157,127881634,21,38453526
2018,124391617,127881656,3,38444772
2018,124398891,127885729,24,38449890
2018,124399088,127882191,3,38453723
2018,124399304,127886173,25,38450032
2018,124399304,127886172,15,38450031
2018,124393939,127874718,3,38444477
2018,124391830,127881906,24,38453620
2018,124392036,127879037,1,38444940
2018,124392035,127879039,1,38444938
2018,124392035,127879040,1,38444939
2018,124392035,127879038,1,38444937
2018,124392036,127879039,1,38444941
2018,124392036,127879038,25,38453684
2018,124392035,127879037,25,38453683
2018,124392036,127879040,1,38444942
2018,124399282,127886161,1,38445053
2018,124392429,127886161,3,38453805
2018,124399643,127879820,1,38450103
2018,124391068,127878071,1,38449712
2018,124398799,127885632,25,38449851
2018,124398799,127885634,1,38449853
2018,124398799,127885633,1,38449852
2018,124399327,127886200,1,38450038
2018,124393658,127877211,18,38444407
2018,124393659,127877211,27,38453143
2018,124387797,127877262,13,38453161
2018,124398988,127878976,25,38444903
2018,124398988,127878974,24,38449918
2018,124398988,127878975,24,38449919
2018,124395781,127879194,1,38453736
2018,124393676,127880059,1,38453146
2018,124387782,127880059,6,38444413
2018,124393902,127877397,3,38444471
2018,124387792,127880077,18,38453157
2018,124387792,127880076,21,38453156
2018,124393930,127880318,15,38449611
2018,124397913,127880318,1,38453218
2018,124393931,127880318,15,38449612
2018,124395409,127878807,25,38444852
2018,124398886,127878807,19,38449886
2018,124395409,127881887,19,38453618
2018,124398886,127881887,25,38449887
2018,124395716,127885932,3,38449958
2018,124393827,127877355,21,38453190
2018,124390283,127877238,1,38444415
2018,124394003,127880393,21,38449628
2018,124390544,127874766,3,38444486
2018,124394014,127874766,5,38453230
2018,124391289,127885302,18,38453433
2018,124391289,127885303,13,38453434
2018,124398491,127885303,21,38444669
2018,124398492,127885302,13,38449741
2018,124398491,127885302,5,38449740
2018,124398492,127885303,18,38449742
2018,124394882,127881328,16,38449748
2018,124394882,127885329,16,38453449
2018,124394985,127881446,18,38444702
2018,124399352,127886224,1,38453825
2018,124392629,127882654,3,38445105
2018,124396335,127879775,1,38453885
2018,124387848,127874672,19,38444451
2018,124390401,127877353,3,38444453
2018,124394107,127880502,21,38453257
2018,124390761,127874911,21,38444538
2018,124390237,127877193,24,38453137
2018,124390237,127874567,24,38453138
2018,124390271,127874580,1,38444411
2018,124398003,127880445,3,38449637
2018,124394993,127885412,16,38453482
2018,124394992,127885412,16,38453481
2018,124393650,127874573,1,38444406
2018,124390379,127874654,3,38453184
2018,124391306,127885325,16,38444676
2018,124391305,127878299,16,38449747
2018,124391305,127885325,3,38444674
2018,124391306,127878299,3,38444675
2018,124394943,127878391,3,38444695
2018,124395234,127885610,17,38444795
2018,124391750,127881831,3,38444832
2018,124398941,127885785,25,38449902
2018,124398941,127878912,3,38444882
2018,124398942,127878912,25,38444883
2018,124398942,127885785,3,38449903
2018,124390238,127877194,14,38444401
2018,124390322,127880104,3,38444422
2018,124387776,127880039,1,38453142
2018,124397916,127880324,17,38449614
2018,124393937,127874717,23,38449613
2018,124397916,127874717,18,38444475
2018,124393937,127880324,18,38453219
2018,124395048,127881513,5,38453495
2018,124395089,127878539,1,38449796
2018,124399089,127879146,24,38449962
2018,124392278,127886046,1,38449990
2018,124392278,127886048,1,38445012
2018,124395941,127879346,24,38453778
2018,124395941,127879344,24,38453777
2018,124394281,127877783,7,38453307
2018,124398146,127884950,3,38453312
2018,124395301,127885657,1,38444817
2018,124395565,127878961,24,38453670
2018,124395567,127878961,24,38453671
2018,124392095,127882151,3,38444956
2018,124393699,127880079,16,38453159
2018,124393703,127880079,16,38449580
2018,124393728,127877276,1,38453165
2018,124397936,127877449,3,38449617
2018,124392199,127882250,1,38444995
2018,124393575,127877125,1,38444384
2018,124393618,127879998,16,38453133
2018,124393613,127879998,16,38444397
2018,124390220,127879998,16,38453130
2018,124387765,127879998,16,38453131
2018,124393616,127879998,16,38453132
2018,124390260,127880041,1,38453144
2018,124390477,127874715,1,38444474
2018,124390591,127874804,24,38449638
2018,124398494,127881303,16,38449743
2018,124390478,127877428,17,38444476
2018,124391674,127878675,1,38444794
2018,124391674,127878676,1,38444796
2018,124394296,127880694,16,38449662
2018,124395097,127885500,1,38444741
2018,124398689,127885515,1,38444751
2018,124403450,127883558,9,38450175
2018,124393910,127880276,1,38444472
2018,124398809,127878714,1,38449858
2018,124390491,127877437,3,38444481
2018,124394323,127877816,3,38453311
2018,125307274,128794500,1,38849231
2018,125307275,128794500,1,38849232
2018,125307276,128794500,1,38849233
2018,124395262,127881744,1,38444809
2018,124395467,127878866,1,38444877
2018,124391872,127878866,1,38444879
2018,124398673,127878564,21,38449803
2018,124398837,127885675,5,38449871
2018,124392480,127886214,3,38450042
2018,124398139,127880712,1,38449664
2018,124394443,127877912,3,38453344
2018,124387788,127877252,3,38449579
2018,124395053,127878505,3,38444733
2018,124392110,127885919,25,38444962
2018,124392110,127879109,1,38444963
2018,124395700,127885919,1,38444960
2018,124399067,127885919,1,38453706
2018,124395700,127879109,25,38444961
2018,124399067,127879109,19,38453707
2018,124391636,127885578,3,38444780
2018,124395282,127878713,1,38453568
2018,124395426,127878828,1,38453621
2018,124395900,127882336,21,38453761
2018,124390713,127877666,3,38453284
2018,124391288,127885300,16,38453431
2018,124394851,127885301,16,38453430
2018,124394851,127885300,16,38453429
2018,124391288,127885301,16,38449739
2018,124392822,127882941,16,38445138
2018,124391321,127885336,18,38453460
2018,124391552,127878562,25,38444745
2018,124395104,127878562,24,38444744
2018,124391552,127885504,24,38444746
2018,124395104,127885504,25,38453510
2018,124395581,127878977,3,38449916
2018,124393635,127874564,1,38449574
2018,124393635,127880013,5,38453136
2018,124392312,127879312,25,38445021
2018,124392311,127879312,1,38445019
2018,124392311,127882353,25,38449997
2018,124395916,127879312,1,38453766
2018,124395916,127882353,1,38453765
2018,124392312,127882353,1,38445020
2018,124392342,127886099,1,38445028
2018,124393899,127877394,3,38453209
2018,124394068,127874807,1,38453247
2018,124398803,127881749,9,38449854
2018,124391699,127881748,9,38444812
2018,124398803,127881748,25,38444811
2018,124391699,127881749,25,38444813
2018,124395325,127878729,3,38453584
2018,124392467,127879491,1,38445057
2018,124393661,127877215,1,38453145
2018,124392231,127879245,1,38453745
2018,124398503,127881315,16,38444672
2018,124398503,127885317,16,38449744
2018,124398503,127885318,16,38453439
2018,124395574,127882056,1,38449914
2018,124395574,127882052,1,38449911
2018,124395574,127882054,1,38449912
2018,124395574,127882055,1,38449913
2018,124392056,127882118,21,38444946
2018,124395846,127879248,24,38449982
2018,124399928,127890436,21,38445269
2018,124390799,127880677,2,38453306
2018,124395306,127881789,24,38453577
2018,124395804,127879212,1,38444998
2018,124395877,127886037,1,38453758
2018,124395876,127886037,1,38449989
2018,124395877,127886036,1,38453756
2018,124395875,127886037,1,38453754
2018,124395875,127886036,1,38445011
2018,124395876,127886036,1,38453755
2018,124393593,127877158,1,38453127
2018,124393593,127879971,1,38453126
2018,124390274,127880061,16,38453149
2018,124393861,127880240,3,38453200
2018,124397992,127877516,1,38449635
2018,124394206,127877667,21,38453283
2018,124398736,127878634,3,38449819
2018,124395310,127881794,1,38453578
2018,116611581,119949895,1,35535391
2018,116616418,119945096,3,35540380
2018,116611613,119940171,19,35535397
2018,116616442,119949950,7,35545358
2018,116616458,119940243,21,35540387
2018,116606677,119945181,16,35540401
2018,116611684,119950035,26,35535417
2018,116606703,119940309,16,35540415
2018,116606703,119945188,16,35535421
2018,116606791,119940360,17,35535439
2018,116606816,119950111,1,35540433
2018,116611786,119940409,21,35540439
2018,116611848,119940480,1,35545415
2018,116611848,119945370,24,35535465
2018,116611863,119950195,3,35535472
2018,116606938,119945397,24,35545421
2018,116606945,119940514,1,35540458
2018,116616680,119945411,1,35540459
2018,116607085,119945550,3,35540509
2018,116607085,119940690,25,35540508
2018,116612065,119940690,3,35535564
2018,116612065,119945550,25,35535565
2018,116612073,119950321,1,35535569
2018,116612123,119940761,16,35545467
2018,116612123,119950355,21,35545468
2018,116607148,119950355,16,35535584
2018,116607148,119940761,21,35535583
2018,116607175,119945643,24,35540524
2018,116607183,119950393,1,35540525
2018,116607209,119940818,3,35535598
2018,116607241,119940854,1,35535602
2018,116607244,119945699,22,35540533
2018,116612217,119945699,17,35535603
2018,116607278,119940878,3,35545487
2018,116612233,119940878,1,35535604
2018,116612235,119940878,3,35535605
2018,116612379,119950569,5,35535629
2018,116617065,119950569,5,35540567
2018,116617074,119945895,18,35535633
2018,116607383,119945843,5,35535620
2018,116607381,119945843,21,35540558
2018,113666137,117015624,17,34510870
2018,113666163,117020375,3,34520290
2018,113653262,117020375,1,34510166
2018,116707360,120026131,9,35578551
2018,116707479,120030943,3,35582905
2018,116705091,120030943,24,35582906
2018,116707667,120026425,1,35578634
2018,116707667,120026426,1,35578635
2018,116707732,120031174,18,35582985
2018,116705439,120031300,3,35583036
2018,116705511,120031374,3,35583060
2018,116705512,120031374,25,35583062
2018,116705512,120031373,3,35583061
2018,116705511,120031373,25,35583059
2018,116705559,120031419,1,35583076
2018,116705605,120031466,25,35583088
2018,116701019,120031467,25,35564974
2018,116701019,120031466,3,35564973
2018,116705605,120031467,3,35583089
2018,116716689,120032505,4,35583400
2018,116709905,120028836,3,35579372
2018,116712096,120028903,24,35579381
2018,116716758,120037139,1,35583409
2018,116712389,120037361,4,35585329
2018,116712388,120037361,4,35585328
2018,116712390,120037361,4,35579507
2018,116712386,120037361,3,35583472
2018,116710428,120037367,14,35579509
2018,116717095,120029514,24,35585341
2018,116613107,119946686,17,35535853
2018,116705271,120035723,26,35582975
2018,116707707,120035729,3,35582977
2018,116705364,120035813,16,35583004
2018,116705364,120031229,16,35583005
2018,116700765,120031229,5,35583007
2018,116700765,120035813,5,35583006
2018,116708307,120027077,19,35578852
2018,116708308,120027077,19,35578853
2018,116716490,120032343,17,35583365
2018,116716944,120032752,3,35579472
2018,116712294,120037297,3,35585311
2018,116717070,120037383,24,35579516
2018,116710447,120037383,24,35579515
2018,116705276,120031145,3,35578645
2018,116705509,120031370,21,35583058
2018,116708150,120026936,6,35578815
2018,116705627,120031477,24,35578850
2018,116616515,119940307,16,35535420
2018,116611769,119945284,14,35545403
2018,116611790,119940414,21,35540440
2018,116616725,119945462,25,35535507
2018,116616725,119940599,1,35535505
2018,116607009,119940599,25,35540475
2018,116607009,119945462,1,35535503
2018,116616844,119945630,1,35535587
2018,116612243,119940890,24,35535607
2018,116612271,119945773,17,35535612
2018,116612411,119941051,18,35545521
2018,116707588,120026344,3,35578612
2018,116705270,120035724,3,35578642
2018,116707797,120026551,17,35578668
2018,116708263,120027040,5,35578838
2018,116710344,120029357,1,35579482
2018,116712333,120037319,19,35585317
2018,116717040,120032845,17,35583473
2018,116710435,120037370,3,35583477
2018,116710493,120037425,1,35579528
2018,124390882,127877884,1,38444569
2018,124394433,127885030,15,38453340
2018,124391507,127881526,1,38449791
2018,124395111,127881583,17,38444748
2018,124391570,127885519,16,38453517
2018,124398715,127885549,15,38453530
2018,124395168,127885551,3,38444768
2018,124395168,127881647,1,38444769
2018,124395249,127881732,24,38453556
2018,124395249,127881730,24,38453555
2018,124398782,127885620,1,38449842
2018,124391682,127881725,1,38449839
2018,124398782,127881726,1,38449840
2018,116712079,120028870,3,35565262
2018,116716942,120032748,5,35583457
2018,116710366,120032805,9,35579486
2018,116712396,120029455,3,35585331
2018,116710434,120029460,3,35579511
2018,116710490,120037419,18,35579525
2018,116707511,120026277,21,35578582
2018,116705121,120026279,5,35578584
2018,116700634,120031037,3,35578611
2018,116700645,120031062,3,35582954
2018,116705272,120031138,24,35564854
2018,116705272,120031137,24,35564853
2018,116705272,120031139,24,35564855
2018,116705272,120035726,24,35582976
2018,116705272,120031140,24,35578644
2018,116705272,120035725,24,35578643
2018,116705357,120031224,5,35583002
2018,116705360,120026556,18,35564877
2018,116700764,120035807,18,35564884
2018,116707823,120031242,18,35578685
2018,116707819,120031242,18,35578682
2018,116700773,120031242,18,35578684
2018,116707820,120031242,18,35578683
2018,116705399,120026667,15,35583018
2018,116707909,120026687,5,35578712
2018,116705424,120026711,1,35578718
2018,116705424,120026712,1,35578719
2018,116705425,120026711,1,35583023
2018,116705425,120026712,25,35583024
2018,116705430,120035865,1,35583027
2018,116707968,120026743,1,35578732
2018,116707967,120026743,1,35578731
2018,116705513,120026870,19,35583063
2018,116705514,120031375,16,35583064
2018,116705525,120035949,3,35578793
2018,116708144,120026926,3,35578813
2018,116700964,120031405,21,35564957
2018,116700975,120035992,15,35564961
2018,116705578,120031439,5,35564963
2018,116705580,120031439,5,35583078
2018,116705603,120031465,1,35583086
2018,116716605,120028657,21,35583384
2018,116716610,120032439,10,35583386
2018,116716609,120032439,10,35583385
2018,116716631,120028701,5,35583394
2018,116716657,120032482,3,35583395
2018,116709822,120028750,26,35579366
2018,116712047,120037081,1,35565259
2018,116716759,120032577,21,35583410
2018,116716916,120037228,15,35579461
2018,116712322,120032804,17,35579485
2018,116710372,120029390,19,35583468
2018,116710372,120029391,5,35579490
2018,116710421,120037359,3,35579506
2018,116700542,120026166,21,35578561
2018,116716685,120032501,13,35583399
2018,116716684,120032501,21,35583398
2018,116712053,120032517,1,35565261
2018,116712317,120029373,19,35583465
2018,116712323,120029377,1,35585314
2018,116712427,120037400,16,35579518
2018,116710477,120029499,3,35579520
2018,113653199,117015617,16,34510866
2018,113666127,117020321,1,34520277
2018,113653257,117020368,25,34510162
2018,113659112,117020369,1,34510160
2018,113659112,117020370,25,34510161
2018,113653247,117011915,24,34510889
2018,113653247,117020361,24,34510157
2018,113659100,117015646,1,34510153
2018,113653274,117011941,24,34510897
2018,113653209,117015626,24,34520278
2018,113653209,117011876,24,34510871
2018,112583623,115953380,3,34185563
2018,112583634,115953394,16,34185568
2018,112583759,115953526,19,34185600
2018,112583820,115953592,3,34177231
2018,112580067,115955970,10,34185646
2018,112575428,115953775,18,34185657
2018,112579365,115948274,21,34177094
2018,112583426,115953152,25,34185515
2018,112583427,115953152,3,34180903
2018,112583426,115955470,3,34177142
2018,112583427,115955470,25,34177143
2018,112583541,115948583,24,34185545
2018,112575038,115955699,21,34180962
2018,112579810,115948705,15,34180966
2018,112579853,115953478,3,34180970
2018,112579862,115948762,16,34185593
2018,112579863,115948762,5,34177213
2018,112583794,115955858,19,34177228
2018,112583871,115955927,3,34177242
2018,112575293,115955927,25,34185625
2018,112583871,115955929,25,34185627
2018,112575293,115955929,3,34185626
2018,112580031,115955946,3,34177247
2018,112583895,115955956,3,34185637
2018,112580066,115948913,15,34177254
2018,113653205,117011874,1,34510138
2018,113653231,117011894,1,34510149
2018,113653231,117011895,1,34510883
2018,113653249,117020367,24,34510890
2018,113653261,117015659,3,34510165
2018,113653293,117020398,5,34510906
2018,113659140,117020398,25,34510908
2018,113653293,117015682,25,34510905
2018,113659140,117015682,17,34510907
2018,112582192,115944289,16,34176847
2018,112578153,115944350,16,34180602
2018,112575612,115956251,16,34185679
2018,112573735,115944468,3,34176914
2018,112578361,115944492,3,34180647
2018,112582462,115952020,18,34176928
2018,112584642,115954305,5,34177413
2018,112584642,115956672,25,34177412
2018,112580702,115956672,17,34177414
2018,112580702,115954305,25,34185766
2018,112573842,115944587,16,34180688
2018,112578540,115944587,19,34180686
2018,112573842,115947549,19,34180687
2018,112578540,115947549,16,34180685
2018,112582687,115947717,24,34176987
2018,112578709,115947717,24,34185329
2018,112578839,115947834,21,34180752
2018,112582898,115954936,3,34185375
2018,112574387,115955066,1,34185390
2018,112574400,115952769,1,34180791
2018,112576027,115959655,19,34177407
2018,112576027,115954261,1,34177408
2018,112573456,115947072,3,34180549
2018,112582167,115951671,19,34180567
2018,112573544,115951671,1,34180568
2018,112578110,115951724,16,34176860
2018,112578110,115944311,16,34175219
2018,112578110,115951725,16,34176861
2018,112578187,115944379,17,34176892
2018,112578409,115944526,3,34185280
2018,112580317,115953955,19,34181068
2018,112582894,115952626,19,34185373
2018,112574252,115952626,19,34177034
2018,112574340,115948048,9,34185382
2018,112579088,115948048,9,34185383
2018,112575464,115949011,1,34185662
2018,112575597,115953926,17,34177291
2018,112575856,115954122,1,34181115
2018,112584474,115954170,1,34185743
2018,112576022,115954257,18,34185759
2018,112584593,115954258,1,34181147
2018,112576041,115956654,3,34181154
2018,113659082,117020347,19,34510879
2018,113659084,117020347,17,34510147
2018,112578068,115951684,1,34175202
2018,112578071,115951684,1,34175203
2018,112584376,115954098,3,34177359
2018,112578183,115947312,26,34180608
2018,112582485,115947489,19,34180663
2018,112578451,115947489,19,34180665
2018,112578447,115947489,17,34180664
2018,112582487,115947489,19,34185283
2018,112582504,115952073,3,34176936
2018,112578515,115947531,1,34180678
2018,112574068,115954773,1,34185341
2018,112578832,115947828,3,34180750
2018,112582793,115954818,1,34177019
2018,112582950,115948004,5,34185381
2018,112580532,115949489,1,34185738
2018,112584575,115954244,24,34177402
2018,112584574,115954244,18,34181143
2018,112580759,115954365,3,34177422
2018,112584104,115956191,3,34177284
2018,112580571,115956552,24,34177393
2018,112582052,115944175,1,34175183
2018,112573455,115944175,1,34175182
2018,112582257,115944351,25,34176882
2018,112578154,115944351,18,34176881
2018,112578154,115951774,25,34175236
2018,112582257,115951774,18,34176883
2018,112573627,115951786,20,34176886
2018,112573654,115947333,1,34175247
2018,112578236,115951856,3,34176898
2018,112578252,115951875,25,34180630
2018,112582343,115951876,25,34175253
2018,112578252,115951876,3,34180631
2018,112582343,115951875,3,34175252
2018,112578262,115947369,19,34180633
2018,112582352,115951897,5,34175257
2018,112582456,115947456,1,34176925
2018,112582486,115944542,3,34176930
2018,112578488,115952086,1,34176937
2018,112578488,115952087,1,34180669
2018,112582659,115947677,18,34180718
2018,112578736,115952375,3,34180728
2018,112574096,115952450,3,34185344
2018,112578818,115952461,17,34180743
2018,112574216,115952590,1,34180765
2018,112574241,115954925,3,34177031
2018,112574395,115955075,16,34177054
2018,112575868,115956479,24,34185733
2018,112580507,115956479,24,34177372
2018,112575868,115949447,24,34185734
2018,112575868,115949448,24,34177371
2018,112580507,115949447,24,34181119
2018,112580507,115949448,24,34181120
2018,112580549,115956530,3,34181126
2018,112580742,115954350,3,34181166
2018,112578218,115947338,19,34176896
2018,112578371,115947437,1,34176920
2018,112582428,115947437,19,34180651
2018,112573775,115947469,22,34176929
2018,112573818,115952109,1,34185288
2018,112573818,115944567,1,34176940
2018,112578546,115947558,1,34185305
2018,112582709,115947742,3,34177000
2018,112582917,115952656,24,34185376
2018,112574308,115952696,19,34177040
2018,112582974,115954994,3,34177041
2018,112582990,115955012,13,34180781
2018,112580222,115956148,24,34177276
2018,112580251,115949115,17,34181037
2018,112584109,115949115,17,34181036
2018,112584255,115954007,21,34185693
2018,112575763,115949324,16,34181082
2018,112576036,115959666,20,34185763
2018,112580673,115959668,3,34181153
2018,112584650,115956684,5,34181161
2018,112573445,115947061,3,34176821
2018,112578120,115951733,16,34180589
2018,112573599,115944322,9,34175224
2018,112578575,115954617,24,34180703
2018,112582811,115947861,3,34180759
2018,112584182,115956275,1,34177306
2018,112575631,115949192,1,34177309
2018,112584182,115949192,25,34177307
2018,112575631,115956275,25,34177308
2018,112580782,115959765,26,34181173
2018,112574643,115953002,21,34177101
2018,112583368,115955415,17,34185492
2018,112580055,115953671,21,34181014
2018,112575404,115953755,21,34185656
2018,112577941,115947059,1,34180548
2018,112582252,115947271,16,34180599
2018,112578148,115947271,16,34180600
2018,112582313,115951821,3,34176894
2018,112578208,115951831,21,34180614
2018,112578211,115951831,5,34175246
2018,112582434,115951999,17,34176921
2018,112573762,115951999,17,34176922
2018,112573810,115947521,24,34180672
2018,112573832,115952133,24,34180682
2018,112573832,115944580,24,34185299
2018,112579253,115948200,3,34185419
2018,112574553,115948235,1,34185437
2018,112574553,115948234,1,34185436
2018,112574553,115948233,1,34185435
2018,112574580,115952943,25,34185457
2018,112574579,115952945,25,34177083
2018,112574579,115952943,3,34177082
2018,112574580,115952945,3,34180826
2018,112579536,115953150,15,34177140
2018,112579541,115948472,24,34185516
2018,112574423,115948128,21,34185404
2018,112574433,115948143,15,34177065
2018,112574607,115952972,5,34180843
2018,112579408,115953013,3,34180863
2018,112579591,115948504,5,34180925
2018,112583535,115953285,3,34185543
2018,112583605,115955655,3,34177197
2018,112575000,115955655,17,34177198
2018,112575037,115955698,1,34185570
2018,112579935,115948797,19,34177227
2018,112579932,115948797,19,34185607
2018,112582205,115951711,15,34180573
2018,112582228,115951746,14,34176866
2018,112578125,115951746,14,34180592
2018,112582206,115947212,15,34176849
2018,112582205,115947212,16,34180574
2018,112582206,115951711,16,34175209
2018,112573628,115951787,1,34176887
2018,112573653,115951830,21,34175245
2018,113653258,117020373,3,34520289
2018,116708078,120026873,24,35578783
2018,116708108,120026895,3,35578797
2018,116708114,120031389,21,35578800
2018,116708114,120031388,25,35578799
2018,116708115,120031388,21,35578801
