"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,130266997
2018,4,130271790
2018,3,130262079
2018,3,130262078
2018,4,130262086
2018,3,130267067
2018,4,130271818
2018,4,130262162
2018,4,130262171
2018,4,130262209
2018,4,130262218
2018,4,130262217
2018,4,130267195
2018,4,130271911
2018,4,130271919
2018,4,130262300
2018,4,130267256
2018,4,130267263
2018,4,130267285
2018,4,130271974
2018,4,130262383
2018,4,130262389
2018,4,130267376
2018,4,130272054
2018,4,130272059
2018,3,130267455
2018,4,130267466
2018,4,130266589
2018,4,130271422
2018,3,130266619
2018,3,130261582
2018,4,130261583
2018,1,130261623
2018,3,130261623
2018,4,130261657
2018,4,130271482
2018,4,130261665
2018,4,130261702
2018,4,130261724
2018,4,130261729
2018,4,130261731
2018,2,130271566
2018,4,130271616
2018,4,130266887
2018,3,130266964
2018,3,130261972
2018,1,130262007
2018,4,130271772
2018,4,130262049
2018,4,130271806
2018,4,130271813
2018,4,130267069
2018,3,130267073
2018,4,130262096
2018,4,130267119
2018,4,130262153
2018,2,130271858
2018,4,130262216
2018,4,130267188
2018,4,130271903
2018,4,130262250
2018,4,130262271
2018,4,130271917
2018,4,130267232
2018,4,130267233
2018,4,130262296
2018,4,130267245
2018,4,130262304
2018,4,130267254
2018,4,130262322
2018,4,130267265
2018,4,130267275
2018,4,130271962
2018,4,130271993
2018,4,130267359
2018,4,130267360
2018,4,130267380
2018,4,130272053
2018,4,130266606
2018,4,130271411
2018,4,130261595
2018,4,130266650
2018,4,130266670
2018,4,130271471
2018,4,130261739
2018,4,130266799
2018,4,130271627
2018,1,130261831
2018,4,130271678
2018,2,130266924
2018,4,130266995
2018,3,130267001
2018,4,130262030
2018,1,130267035
2018,4,130267156
2018,4,130271875
2018,4,130262182
2018,3,130262188
2018,4,130262226
2018,3,130267209
2018,4,130262258
2018,4,130262257
2018,4,130262256
2018,4,130267215
2018,4,130271912
2018,4,130267251
2018,4,130262312
2018,4,130262314
2018,4,130262327
2018,4,130262331
2018,4,130271970
2018,4,130262349
2018,4,130262379
2018,4,130267370
2018,4,130267406
2018,4,130272104
2018,4,130266664
2018,4,130261647
2018,4,130271477
2018,4,130266681
2018,4,130266742
2018,4,130266752
2018,3,130261809
2018,4,130271626
2018,4,130261828
2018,4,130266927
2018,4,130261939
2018,4,130271711
2018,4,130266933
2018,4,130266965
2018,4,130267143
2018,4,130267140
2018,4,130262196
2018,4,130262210
2018,4,130262208
2018,4,130262223
2018,4,130267187
2018,4,130271902
2018,4,130262247
2018,4,130267212
2018,4,130271913
2018,4,130271920
2018,4,130262289
2018,4,130267240
2018,4,130271933
2018,4,130262315
2018,4,130262316
2018,4,130272026
2018,3,130267408
2018,4,130262479
2018,4,130262489
2018,3,130268182
2018,4,130268184
2018,4,130261567
2018,4,130261593
2018,4,130266631
2018,4,130261638
2018,4,130271466
2018,4,130261669
2018,1,130261714
2018,3,130271520
2018,3,130271521
2018,4,130271527
2018,1,130261771
2018,4,130261829
2018,4,130261827
2018,4,130261852
2018,4,130261876
2018,4,130266957
2018,4,130261958
2018,4,130266969
2018,4,130271743
2018,4,130262000
2018,4,130271779
2018,4,130271787
2018,4,130262044
2018,1,130262058
2018,1,130262057
2018,4,130271814
2018,4,130267070
2018,4,130267085
2018,4,130267099
2018,4,130271878
2018,4,130271879
2018,4,130262279
2018,4,130262298
2018,4,130262299
2018,3,130267249
2018,4,130271934
2018,4,130267280
2018,4,130267364
2018,4,130262396
2018,4,130262439
2018,4,130272089
2018,3,130267459
2018,4,130271492
2018,4,130266741
2018,3,130271572
2018,4,130261786
2018,4,130266765
2018,4,130261844
2018,4,130266842
2018,4,130261887
2018,3,130266882
2018,3,130266883
2018,4,130271707
2018,4,130261951
2018,4,130266946
2018,4,130271777
2018,1,130262015
2018,4,130262020
2018,4,130267013
2018,4,130267047
2018,4,130267049
2018,3,130271808
2018,4,130271866
2018,4,130267173
2018,4,130267179
2018,4,130262241
2018,4,130262260
2018,4,130271935
2018,4,130262325
2018,4,130262335
2018,4,130267303
2018,4,130262354
2018,4,130267368
2018,1,130262483
2018,4,130262484
2018,3,130271474
2018,4,130271489
2018,4,130261717
2018,4,130271536
2018,4,130266711
2018,4,130266756
2018,4,130266813
2018,4,126345786
2018,4,126352010
2018,1,126348661
2018,3,126348667
2018,3,126348670
2018,3,126348669
2018,4,126345796
2018,4,126352017
2018,4,126352018
2018,4,126345801
2018,3,126348688
2018,3,126348686
2018,3,126348689
2018,4,126348693
2018,4,126345819
2018,4,126348710
2018,3,126348708
2018,4,126352060
2018,4,126345830
2018,4,126345828
2018,4,126352068
2018,1,126348730
2018,4,126348735
2018,4,126345855
2018,4,126345865
2018,4,126348749
2018,4,126352107
2018,4,126345871
2018,4,126348758
2018,4,126348755
2018,3,126352108
2018,4,126345879
2018,4,126348764
2018,4,126345880
2018,4,126345885
2018,4,126345891
2018,4,126348770
2018,3,126348773
2018,4,126345898
2018,4,126348780
2018,4,126345910
2018,4,126345909
2018,4,126345913
2018,3,126348794
2018,4,126348798
2018,4,126348807
2018,4,126348809
2018,4,126352174
2018,3,126352178
2018,4,126348813
2018,4,126352182
2018,4,126352187
2018,4,126348820
2018,4,126345938
2018,4,126348826
2018,4,126348836
2018,4,126348841
2018,4,126352206
2018,4,126352208
2018,4,126352200
2018,4,126348847
2018,4,126345952
2018,4,126352228
2018,4,126348859
2018,4,126352223
2018,4,126352232
2018,4,126348861
2018,4,126352238
2018,4,126352237
2018,4,126352241
2018,4,126345963
2018,4,126345968
2018,4,126345970
2018,4,126352253
2018,4,126345979
2018,4,126352257
2018,4,126345989
2018,4,126345985
2018,4,126345986
2018,4,126352268
2018,4,126345999
2018,4,126345991
2018,3,126345987
2018,4,126345990
2018,4,126346003
2018,4,126346000
2018,4,126352278
2018,4,126352281
2018,4,126346018
2018,4,126346017
2018,4,126346022
2018,4,126346026
2018,4,126346030
2018,4,126346029
2018,4,126346033
2018,4,126348924
2018,3,126346038
2018,4,126348933
2018,4,126346041
2018,4,126348939
2018,4,126352318
2018,4,126352317
2018,4,126348940
2018,4,126348952
2018,4,126348951
2018,4,126346055
2018,4,126346060
2018,4,126346062
2018,4,126352334
2018,4,126348967
2018,4,126346070
2018,4,126346076
2018,4,126346079
2018,4,126346080
2018,4,126348982
2018,4,126346082
2018,4,126348984
2018,4,126346085
2018,4,126346092
2018,4,126346090
2018,1,126346091
2018,4,126352359
2018,4,126352362
2018,4,126346104
2018,4,126349005
2018,4,126349011
2018,4,126346111
2018,4,126349019
2018,4,126346113
2018,4,126349021
2018,4,126349027
2018,4,126346122
2018,4,126349034
2018,4,126349038
2018,4,126346133
2018,4,126346131
2018,4,126346137
2018,4,126352383
2018,4,126349048
2018,4,126356139
2018,4,126352390
2018,4,126349050
2018,4,126352393
2018,4,126349053
2018,2,126352394
2018,4,126349059
2018,4,126352399
2018,4,126352404
2018,4,126352405
2018,4,126352414
2018,4,126352417
2018,4,126349091
2018,4,126349112
2018,4,126349113
2018,4,126349119
2018,4,126349128
2018,4,126352460
2018,4,126352464
2018,4,126349148
2018,4,126352467
2018,4,126352474
2018,4,126349154
2018,4,126349157
2018,4,126356252
2018,4,126352499
2018,4,126352500
2018,4,126352505
2018,1,126352508
2018,4,126356271
2018,4,126352511
2018,3,126349197
2018,4,126349198
2018,4,126349199
2018,4,126352518
2018,4,126349204
2018,1,126352521
2018,4,126349221
2018,4,126349226
2018,4,126356308
2018,1,126349237
2018,4,126349241
2018,4,126352543
2018,4,126356312
2018,4,126356313
2018,3,126352545
2018,4,126349251
2018,4,126349255
2018,4,126349256
2018,4,126356314
2018,4,126349261
2018,4,126352565
2018,4,126349263
2018,4,126356326
2018,4,126356327
2018,4,126352580
2018,4,126356337
2018,4,126349281
2018,4,126352586
2018,4,126352588
2018,4,126349288
2018,4,126349290
2018,4,126352593
2018,4,126349294
2018,1,126356353
2018,4,126356365
2018,4,126356366
2018,4,126349307
2018,4,126356367
2018,4,126349311
2018,3,126356369
2018,4,126356374
2018,4,126352615
2018,4,126352620
2018,4,126352619
2018,4,126352625
2018,4,126356386
2018,4,126349332
2018,4,126349341
2018,4,126356403
2018,4,126349364
2018,4,126356408
2018,4,126352641
2018,4,126356419
2018,4,126356435
2018,4,126349394
2018,4,126352688
2018,4,126349409
2018,4,126356475
2018,4,126352725
2018,4,126349435
2018,4,126356500
2018,4,126356508
2018,4,126356512
2018,4,126356517
2018,3,126349456
2018,3,126349458
2018,4,126356531
2018,4,126349466
2018,4,126349472
2018,4,126349474
2018,4,126356539
2018,4,126349476
2018,4,126349508
2018,3,126349506
2018,3,126349507
2018,3,126349510
2018,3,126349509
2018,3,126349519
2018,3,126352795
2018,3,126352796
2018,4,126352800
2018,4,126356572
2018,4,126349529
2018,4,126349530
2018,4,126356580
2018,4,126356586
2018,4,126356585
2018,3,126349539
2018,3,126352828
2018,4,126352831
2018,3,126349545
2018,4,126356600
2018,4,126352839
2018,4,126352854
2018,4,126352858
2018,4,126352864
2018,4,126356674
2018,4,126349597
2018,4,126352883
2018,4,126352882
2018,4,126349618
2018,4,126352897
2018,4,126352911
2018,4,126356711
2018,4,126356716
2018,4,126349644
2018,4,126356715
2018,4,126352918
2018,4,126352922
2018,4,126349649
2018,4,126352937
2018,4,126352943
2018,4,126356771
2018,4,126349723
2018,1,126356798
2018,4,126356802
2018,4,126356801
2018,4,126356803
2018,4,126356815
2018,4,126356824
2018,4,126356842
2018,4,126349772
2018,4,126356850
2018,4,126356852
2018,4,126349781
2018,4,126349782
2018,4,126356862
2018,4,126356868
2018,4,126353052
2018,4,126356876
2018,4,126353057
2018,4,126356887
2018,4,126356894
2018,3,126356895
2018,1,126349804
2018,4,126353063
2018,4,126356906
2018,3,126353065
2018,4,126356912
2018,3,126349808
2018,4,126349814
2018,4,126349818
2018,4,126353075
2018,4,126356925
2018,4,126349822
2018,4,126349825
2018,4,126349828
2018,4,126349829
2018,4,126353089
2018,4,126356943
2018,4,126349839
2018,4,126353094
2018,4,126353101
2018,4,126349852
2018,4,126349858
2018,4,126353109
2018,4,126356962
2018,3,126349862
2018,4,126353120
2018,4,126349871
2018,4,126353127
2018,4,126353124
2018,4,126353134
2018,4,126349876
2018,4,126349880
2018,4,126353142
2018,4,126353145
2018,4,126349883
2018,4,126353151
2018,4,126356987
2018,4,126349890
2018,4,126356991
2018,4,126349895
2018,3,126356996
2018,4,126357008
2018,4,126357004
2018,4,126353171
2018,4,126349912
2018,4,126357017
2018,4,126353176
2018,4,126357025
2018,4,126349917
2018,4,126357030
2018,4,126357031
2018,4,126357032
2018,4,126349922
2018,3,126357035
2018,4,126353194
2018,4,126357043
2018,4,126357044
2018,4,126353212
2018,4,126349935
2018,4,126357059
2018,4,126357061
2018,3,126353217
2018,4,126353223
2018,4,126357071
2018,4,126357069
2018,4,126349942
2018,4,126357075
2018,4,126353234
2018,3,126349945
2018,4,126349948
2018,4,126353242
2018,4,126349953
2018,4,126353252
2018,4,126357086
2018,1,126353243
2018,3,126353243
2018,3,126349954
2018,3,126357083
2018,4,126349968
2018,4,126357092
2018,4,126353260
2018,4,126353259
2018,4,126353266
2018,3,126353267
2018,4,126357124
2018,4,126349989
2018,4,126353284
2018,4,126357127
2018,4,126350000
2018,4,126353293
2018,4,126357136
2018,4,126357137
2018,4,126353298
2018,4,126350007
2018,4,126350011
2018,4,126350020
2018,4,126357155
2018,4,126350027
2018,4,126353328
2018,4,126357182
2018,4,142549407
2018,4,124795097
2018,4,124797045
2018,4,124797080
2018,4,124797081
2018,4,124795143
2018,4,124785329
2018,4,124800336
2018,3,124795186
2018,4,142486387
2018,4,140842041
2018,4,130271404
2018,4,130271412
2018,3,130271418
2018,4,130266639
2018,4,130271437
2018,4,130271438
2018,4,130266674
2018,4,130261656
2018,4,130266683
2018,4,130266685
2018,4,130261738
2018,4,130261782
2018,4,130271582
2018,4,130266771
2018,4,130266802
2018,4,130261839
2018,4,130266872
2018,4,130271691
2018,4,130261928
2018,3,130261973
2018,3,130266966
2018,4,130267000
2018,4,130267087
2018,3,130267146
2018,4,130271861
2018,4,130267155
2018,4,130262181
2018,4,130271886
2018,3,130271885
2018,4,130271895
2018,4,130267230
2018,4,130262290
2018,4,130262293
2018,4,130267246
2018,4,130271951
2018,4,130262332
2018,4,130267278
2018,4,130262342
2018,4,130262347
2018,4,130272022
2018,4,130262400
2018,4,130267434
2018,4,130267454
2018,4,130262485
2018,1,123971157
2018,1,123971158
2018,4,123969717
2018,4,123975927
2018,4,123969729
2018,4,123971220
2018,4,123975948
2018,4,123969755
2018,3,123971231
2018,4,123971234
2018,4,123969773
2018,4,123969777
2018,4,123971243
2018,4,123971246
2018,4,123975979
2018,4,123975992
2018,3,123969832
2018,3,123969831
2018,4,123971335
2018,4,123969916
2018,4,123971456
2018,4,123971475
2018,4,123971474
2018,4,123971476
2018,4,123976145
2018,4,123976174
2018,4,123971531
2018,4,123976202
2018,4,123976207
2018,4,123970043
2018,4,123971664
2018,4,123970115
2018,4,123971681
2018,4,123971690
2018,4,123971701
2018,4,123976297
2018,4,123976323
2018,4,123971829
2018,4,123976335
2018,4,137877838
2018,4,137877917
2018,3,137881682
2018,4,137881846
2018,4,127415147
2018,1,127420097
2018,4,127415194
2018,4,123970235
2018,4,123971851
2018,1,123971886
2018,1,123970268
2018,4,123970296
2018,4,123971913
2018,4,123971917
2018,4,123976394
2018,4,123971928
2018,4,123970317
2018,3,123971931
2018,4,123971966
2018,4,123971977
2018,4,123972006
2018,4,123972026
2018,4,123972027
2018,4,123976442
2018,4,123976489
2018,4,123980451
2018,4,123972149
2018,4,123972203
2018,4,123980495
2018,4,123980505
2018,4,123972251
2018,4,123976595
2018,4,123980551
2018,4,123972287
2018,4,123972306
2018,4,123976632
2018,4,123972336
2018,2,123980590
2018,4,123972350
2018,4,123980598
2018,4,123972409
2018,4,123976697
2018,4,123976734
2018,4,123980675
2018,4,123980689
2018,4,123976756
2018,4,123972524
2018,4,123972541
2018,4,123980717
2018,3,124785261
2018,3,124785285
2018,4,124797056
2018,4,124795138
2018,1,124797087
2018,3,124797087
2018,4,124795168
2018,4,124800338
2018,1,124797120
2018,4,124795193
2018,1,124797144
2018,1,124800376
2018,4,124800389
2018,4,124797213
2018,3,124795264
2018,3,124795265
2018,4,124795277
2018,4,124797294
2018,4,124805343
2018,4,124800538
2018,4,124805384
2018,4,124800613
2018,4,124800633
2018,4,124797395
2018,4,124805414
2018,4,124800694
2018,4,124805454
2018,4,124797469
2018,4,124800750
2018,4,124800758
2018,4,124800769
2018,4,124805482
2018,4,124797501
2018,4,124797500
2018,4,124800793
2018,4,124800809
2018,4,124797516
2018,4,124805507
2018,4,124800868
2018,4,124805525
2018,4,124800882
2018,4,124805538
2018,4,124800889
2018,4,124805555
2018,4,124797594
2018,4,124805594
2018,4,124797631
2018,4,124805623
2018,4,124805639
2018,4,124805641
2018,4,124801060
2018,4,124797677
2018,4,124805655
2018,1,124801094
2018,1,124797718
2018,4,124801154
2018,4,124801153
2018,4,124801182
2018,4,137878106
2018,4,137881970
2018,4,137876033
2018,4,137882211
2018,1,137878478
2018,4,137879361
2018,4,137883390
2018,4,137883842
2018,4,124805685
2018,4,124805689
2018,4,124801201
2018,4,142501174
2018,4,142501389
2018,4,137877765
2018,4,137881551
2018,4,137881592
2018,4,137875686
2018,3,137878091
2018,4,137878144
2018,4,137875900
2018,4,137882791
2018,4,137879184
2018,4,138656903
2018,4,138656996
2018,4,124785255
2018,4,124785257
2018,1,124785258
2018,3,124785259
2018,4,124785267
2018,3,124785264
2018,4,124797020
2018,4,124797019
2018,3,124797014
2018,4,124797015
2018,4,124785265
2018,4,124795095
2018,3,124785274
2018,3,124785275
2018,4,124785276
2018,4,124785280
2018,4,124797035
2018,4,124785284
2018,4,124795108
2018,4,124795110
2018,4,124785288
2018,4,124797046
2018,4,124795115
2018,4,124785296
2018,4,124785297
2018,4,124797066
2018,4,124785306
2018,1,124795132
2018,4,124795137
2018,4,124785311
2018,4,124795136
2018,3,124785317
2018,4,124785319
2018,4,124795150
2018,3,124795151
2018,3,124795152
2018,1,124795163
2018,1,124785326
2018,1,124795162
2018,4,124797101
2018,4,124797102
2018,3,124795167
2018,3,124797107
2018,3,124797105
2018,4,124800331
2018,4,124797111
2018,3,124795170
2018,3,124800333
2018,4,124800334
2018,4,124797116
2018,4,124795177
2018,4,124797117
2018,4,124797118
2018,3,124800349
2018,4,124797123
2018,4,124800355
2018,4,124800357
2018,4,124795185
2018,4,124800364
2018,4,124795197
2018,4,124797145
2018,4,124800374
2018,4,124797154
2018,4,124800379
2018,4,124795212
2018,1,124797167
2018,4,124797166
2018,4,124797164
2018,4,124797165
2018,4,124797168
2018,4,124797170
2018,4,124800398
2018,4,124797174
2018,4,124797181
2018,4,124797183
2018,4,124795237
2018,4,124797185
2018,3,124797192
2018,3,124797193
2018,4,124797204
2018,4,124797208
2018,3,124795251
2018,3,124800426
2018,3,124795258
2018,4,124797217
2018,4,124795269
2018,4,124797222
2018,4,124797226
2018,4,124800444
2018,4,124795282
2018,1,124797230
2018,4,124800450
2018,4,124795287
2018,4,124795289
2018,4,124800463
2018,4,124797240
2018,4,124800468
2018,4,124800473
2018,4,124797247
2018,3,124797252
2018,3,124795305
2018,4,124795308
2018,4,124795309
2018,3,124797257
2018,3,124797256
2018,4,124800481
2018,4,124800482
2018,4,124800484
2018,4,124800488
2018,4,124797264
2018,4,124797265
2018,4,124797270
2018,4,124797271
2018,4,124797274
2018,4,124797275
2018,4,124800499
2018,4,124800501
2018,4,124795325
2018,4,124797278
2018,4,124800504
2018,4,124800505
2018,4,124800509
2018,4,124800508
2018,4,124800512
2018,4,124795329
2018,4,124795330
2018,4,124797289
2018,4,124797292
2018,4,124800524
2018,4,124800526
2018,4,124800529
2018,4,124805340
2018,4,124805342
2018,4,124800542
2018,1,124797301
2018,4,124805351
2018,4,124805350
2018,4,124797304
2018,4,124800560
2018,4,124797316
2018,4,124805356
2018,1,124797323
2018,1,124797325
2018,3,124805362
2018,4,124805365
2018,4,124797337
2018,4,124797339
2018,4,124800577
2018,4,124800579
2018,4,124800583
2018,1,124805367
2018,1,124800581
2018,4,124805369
2018,4,124797343
2018,4,124800593
2018,3,124797354
2018,4,124805373
2018,4,124805378
2018,4,124805379
2018,4,124800601
2018,4,124800604
2018,4,124805383
2018,4,124797363
2018,4,124805390
2018,4,124805389
2018,4,124797365
2018,4,124800618
2018,3,124797369
2018,4,124800617
2018,4,124805398
2018,4,124800637
2018,4,124805400
2018,4,124800638
2018,3,124797383
2018,4,124797390
2018,4,124805403
2018,3,124797399
2018,4,124797400
2018,4,124800658
2018,4,124805407
2018,4,124800657
2018,4,124805408
2018,4,124800660
2018,4,124800661
2018,4,124805411
2018,4,124800663
2018,4,124800665
2018,4,124797405
2018,4,124797406
2018,4,124805416
2018,4,124805421
2018,4,124800669
2018,4,124797409
2018,4,124797413
2018,3,124797408
2018,4,124797416
2018,4,124800670
2018,4,124805425
2018,4,124797418
2018,4,124800680
2018,4,124800677
2018,4,124800679
2018,3,124797424
2018,3,124797423
2018,2,124800685
2018,3,124805430
2018,4,124800688
2018,4,124797428
2018,4,124797429
2018,4,124805438
2018,4,124800695
2018,4,124800698
2018,4,124800701
2018,3,124797435
2018,3,124805442
2018,4,124797440
2018,4,124797442
2018,4,124797439
2018,4,124805446
2018,3,124797443
2018,3,124797444
2018,4,124805449
2018,4,124805450
2018,4,124800715
2018,4,124797453
2018,3,124797456
2018,4,124800721
2018,4,124800718
2018,4,124805453
2018,4,124797457
2018,4,124800726
2018,4,124797461
2018,4,124797463
2018,4,124805459
2018,3,124800735
2018,4,124800736
2018,4,124800734
2018,4,124797464
2018,4,124797467
2018,4,124800743
2018,3,124800745
2018,4,124805465
2018,4,124805464
2018,4,124800747
2018,4,124797471
2018,4,124797472
2018,4,124797473
2018,4,124800753
2018,4,124800754
2018,4,124800752
2018,4,124800766
2018,4,124797477
2018,4,124800767
2018,4,124797482
2018,4,124800768
2018,4,124805473
2018,4,124800773
2018,4,124805477
2018,4,124800778
2018,4,124800784
2018,4,124805479
2018,4,124800782
2018,4,124797495
2018,4,124800786
2018,4,124797498
2018,4,124800788
2018,4,124800790
2018,4,124800789
2018,4,124800794
2018,4,124797504
2018,4,124800799
2018,4,124800805
2018,4,124797510
2018,4,124797515
2018,4,124805489
2018,4,124797511
2018,4,124805496
2018,4,124805495
2018,4,124800822
2018,4,124800810
2018,4,124797520
2018,4,124800840
2018,4,124800843
2018,4,124805502
2018,4,124797525
2018,4,124800838
2018,4,124800835
2018,4,124800834
2018,4,124797522
2018,4,124797527
2018,4,124800847
2018,4,124800853
2018,4,124797532
2018,4,124797531
2018,4,124800859
2018,4,124797534
2018,4,124797533
2018,4,124800862
2018,4,124805509
2018,4,124805512
2018,4,124805513
2018,4,124805515
2018,4,124800865
2018,4,124805522
2018,4,124805523
2018,4,124797538
2018,4,124800869
2018,4,124800872
2018,4,124805526
2018,4,124805531
2018,4,124800879
2018,4,124800881
2018,3,124800880
2018,4,123975902
2018,3,123975932
2018,3,123969739
2018,4,123975937
2018,4,126341091
2018,3,126344952
2018,4,126347851
2018,4,126344955
2018,4,126344957
2018,1,126344961
2018,3,126344960
2018,4,126347858
2018,4,126341111
2018,4,126344973
2018,4,126344977
2018,3,126347865
2018,3,126347869
2018,1,126341125
2018,4,126347873
2018,4,126347876
2018,4,126344990
2018,4,126341133
2018,3,126344991
2018,4,126344994
2018,4,126344996
2018,4,126351138
2018,4,126347880
2018,4,126344999
2018,4,126351153
2018,4,126345004
2018,4,126351158
2018,4,126351160
2018,4,126351162
2018,1,126356420
2018,4,126345007
2018,3,126352644
2018,3,126345011
2018,4,126351175
2018,4,126351173
2018,3,126345021
2018,3,126351172
2018,3,126351174
2018,4,126351180
2018,4,126351187
2018,4,126347908
2018,4,126345027
2018,4,126351189
2018,4,126347907
2018,4,126351197
2018,4,126351200
2018,4,126345037
2018,4,126347919
2018,4,126345041
2018,4,126347922
2018,4,126351207
2018,4,126347929
2018,4,126347933
2018,4,126351215
2018,4,126345056
2018,4,126347936
2018,4,126347938
2018,4,126347939
2018,4,126345060
2018,4,126351221
2018,4,126351219
2018,4,126347941
2018,4,126347950
2018,4,126347952
2018,4,126351229
2018,4,126345067
2018,4,126351232
2018,4,126347960
2018,4,126345072
2018,4,126345074
2018,4,126351237
2018,4,126347963
2018,4,126351249
2018,4,126351250
2018,4,126345084
2018,4,126345087
2018,4,126345086
2018,4,126347970
2018,1,126345090
2018,4,126351254
2018,4,126351253
2018,4,126347980
2018,4,126347981
2018,4,126345096
2018,4,126351261
2018,4,126351262
2018,4,126351265
2018,4,126351266
2018,4,126347999
2018,4,126345121
2018,4,126345122
2018,4,126351280
2018,4,126351282
2018,4,126348022
2018,4,126345140
2018,4,126348027
2018,4,126345141
2018,4,126348030
2018,4,126351309
2018,4,126348036
2018,4,126348048
2018,4,126345159
2018,4,126345160
2018,4,126345158
2018,4,126345166
2018,4,126348053
2018,4,126349379
2018,4,126352664
2018,4,126348054
2018,4,126348055
2018,4,126345173
2018,1,126345176
2018,4,126345177
2018,4,126345178
2018,4,126348059
2018,4,126351336
2018,4,126345194
2018,4,126351345
2018,4,126351348
2018,4,126351344
2018,3,126351343
2018,4,126351342
2018,4,126345195
2018,4,126345198
2018,4,126351358
2018,4,126351360
2018,4,126348073
2018,4,126345205
2018,4,126351362
2018,4,126348078
2018,4,126351364
2018,4,126348083
2018,4,126348084
2018,4,126348082
2018,4,126345222
2018,4,126348097
2018,4,126345226
2018,4,126351375
2018,4,126345228
2018,4,126345227
2018,4,126345232
2018,4,126351379
2018,4,126351382
2018,4,126348101
2018,4,126348104
2018,4,126345234
2018,4,126351395
2018,4,126348110
2018,4,126351401
2018,4,126348116
2018,4,126348118
2018,4,126345242
2018,4,126351413
2018,4,126345243
2018,4,126345256
2018,4,126351425
2018,4,126348135
2018,4,126348132
2018,4,126351422
2018,4,126345258
2018,4,126351429
2018,4,126351427
2018,4,126348136
2018,4,126345267
2018,1,126351432
2018,1,126345268
2018,4,126348146
2018,4,126348151
2018,4,126345276
2018,1,126345278
2018,4,126348153
2018,4,126351445
2018,4,126351448
2018,4,126348158
2018,4,126348156
2018,4,126351461
2018,4,126345290
2018,4,126348162
2018,4,126351469
2018,4,126348165
2018,4,126345295
2018,3,126345294
2018,3,126348164
2018,4,126348169
2018,3,126345307
2018,3,126345306
2018,4,126351475
2018,4,126345309
2018,4,126351481
2018,4,126351480
2018,4,126351482
2018,4,126345315
2018,4,126345316
2018,1,126345319
2018,4,126345324
2018,4,126345325
2018,4,126351494
2018,3,126345326
2018,4,126345327
2018,4,126351499
2018,4,126348189
2018,3,126351501
2018,3,126345331
2018,4,126345334
2018,4,126345340
2018,4,126351510
2018,4,126351511
2018,4,126348198
2018,4,126345346
2018,4,126351521
2018,4,126351519
2018,4,126348200
2018,4,126351523
2018,4,126351525
2018,4,126345357
2018,4,126345358
2018,4,126351527
2018,4,126345356
2018,4,126351526
2018,4,126348208
2018,4,126345366
2018,4,126351534
2018,4,126348210
2018,4,126345375
2018,4,126348211
2018,4,126351542
2018,4,126345381
2018,4,126345386
2018,4,126345385
2018,4,126345390
2018,4,126348217
2018,4,126348222
2018,4,126348221
2018,4,126351547
2018,4,126348230
2018,4,126348234
2018,4,126348235
2018,4,126345404
2018,4,126348239
2018,4,126351560
2018,4,126348237
2018,4,126345407
2018,4,126345413
2018,4,126348249
2018,4,126348248
2018,4,126351568
2018,3,126351567
2018,4,126351572
2018,4,126345423
2018,4,126348257
2018,4,126345429
2018,4,126348258
2018,4,126345431
2018,3,126352645
2018,4,126349373
2018,4,126348266
2018,3,126348263
2018,4,126351585
2018,4,126348270
2018,4,126351586
2018,4,126348272
2018,4,126348276
2018,4,126345442
2018,4,126345443
2018,4,126345445
2018,4,126348278
2018,4,126351589
2018,4,126348280
2018,1,126351594
2018,4,126345448
2018,4,126351599
2018,4,126345455
2018,4,126351603
2018,4,126351605
2018,4,126345457
2018,4,126348299
2018,4,126351607
2018,4,126351608
2018,4,126345463
2018,3,126345461
2018,3,126348301
2018,4,126348305
2018,4,126348306
2018,4,126351617
2018,4,126345468
2018,4,126345469
2018,4,126345470
2018,4,126351624
2018,4,126348312
2018,4,126348313
2018,4,126348316
2018,4,126351632
2018,3,126351635
2018,3,126351636
2018,4,126348320
2018,4,126351641
2018,3,126351642
2018,3,126351640
2018,4,126348327
2018,3,126351652
2018,3,126345482
2018,3,126351648
2018,4,126351653
2018,4,126345485
2018,4,126345486
2018,4,126348331
2018,4,126345488
2018,4,126348330
2018,4,126351656
2018,4,126351657
2018,4,126348343
2018,3,126348345
2018,4,126348340
2018,1,126351660
2018,4,126345493
2018,4,126345494
2018,1,126348351
2018,4,126345503
2018,4,126345498
2018,4,126345502
2018,4,126351666
2018,4,126345509
2018,4,126351668
2018,4,126348362
2018,4,126351670
2018,4,126345510
2018,4,126351673
2018,4,126351674
2018,4,126348367
2018,4,126345515
2018,4,126351682
2018,4,126345517
2018,4,126348375
2018,4,126348374
2018,4,126345520
2018,3,126348377
2018,4,126351691
2018,4,126351690
2018,3,126351694
2018,4,126345526
2018,4,126345524
2018,3,126345527
2018,3,126351698
2018,4,126348388
2018,4,126351703
2018,4,126351701
2018,4,126351706
2018,4,126351707
2018,1,126345534
2018,4,126348396
2018,4,126351710
2018,4,126351712
2018,3,126351713
2018,4,126351716
2018,4,126348403
2018,4,126348402
2018,4,126345548
2018,4,126351719
2018,4,126351720
2018,4,126351721
2018,4,126348405
2018,4,126351722
2018,4,126348406
2018,4,126351724
2018,4,126351725
2018,4,126345559
2018,4,126348413
2018,4,126345561
2018,4,126348414
2018,4,126345563
2018,4,126348415
