"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,110474072,63,70,18-DEC-18,119433118
2018,110474071,63,70,,119433116
2018,110479007,63,1,,119429369
2018,116454681,60,115,,127337357
2018,107273732,50,61,,115255992
2018,107277894,52,0,29-JUL-18,115256001
2018,107277892,52,0,,115255999
2018,107277913,25,50,,115256035
2018,107277913,61,100,,115262580
2018,116449734,10,,,127330541
2018,107273750,10,,,115262589
2018,107277920,3,900,,115260091
2018,116454734,52,0,17-DEC-18,127333902
2018,107279210,42,200,,115260099
2018,107279220,9,0,10-SEP-18,115260108
2018,107279220,8,1,10-SEP-18,115262610
2018,107279220,51,0,10-SEP-18,115260106
2018,107279220,47,0,11-SEP-18,115260107
2018,107277928,4,800,,115256069
2018,116444068,52,0,,127333900
2018,116454757,8,47,15-MAR-18,127333925
2018,107273768,38,1,,115262617
2018,116454756,8,47,,127333924
2018,107273767,38,3400,,115256073
2018,107273767,36,4145,,115256072
2018,107273767,63,2459,,115262616
2018,107279226,63,1,,115260115
2018,107279226,10,,,115260114
2018,107273769,20,60,,115260120
2018,107273769,63,80,,115256078
2018,107273769,9,0,,115260121
2018,107273779,20,700,,115262627
2018,107273780,38,600,,115262630
2018,107273782,42,300,,115256092
2018,107273781,8,1,,115262631
2018,107273781,25,20,,115262628
2018,107273781,63,19,,115260133
2018,107277943,63,19,24-SEP-18,115256095
2018,107277943,7,11,24-SEP-18,115260136
2018,107277943,8,1,24-SEP-18,115256094
2018,107277943,25,20,24-SEP-18,115260134
2018,107273781,7,11,,115262629
2018,107279248,61,649,,115260145
2018,107277961,6,40,06-OCT-18,115262655
2018,107273796,6,40,,115256117
2018,107273800,9,0,,115260148
2018,107277966,38,50,,115256123
2018,107273805,66,30,,115260153
2018,107273806,26,300,,115260160
2018,107273806,63,950,,115262661
2018,107273806,36,850,,115260158
2018,107273806,6,1000,,115260157
2018,107273806,20,1900,,115260156
2018,107277969,38,10,,115256125
2018,107277969,20,3,,115256126
2018,107279262,4,200,,115262672
2018,107273817,63,220,,115262674
2018,107277975,42,500,,115256149
2018,107273825,38,3000,,115256161
2018,107279273,26,100,,115260189
2018,107279272,26,80,,115256159
2018,107279272,2,10,,115256160
2018,107279272,6,2645,,115260188
2018,107279272,20,2200,,115256158
2018,107273833,20,4,,115262694
2018,107273833,9,0,,115260198
2018,107273833,47,0,,115260197
2018,107277990,4,100,,115256183
2018,107273842,10,,,115262700
2018,107279288,11,1,,115260211
2018,107273844,2,10,,115260208
2018,107273844,10,,,115262703
2018,116449836,10,,,127337579
2018,116449836,11,35,,127337580
2018,107273847,50,50,,115262706
2018,107273858,65,25,,115260221
2018,107279299,38,9000,,115256214
2018,107273864,26,1,,115262726
2018,107279089,20,500,,115267585
2018,107273866,20,1295,,115256226
2018,107273867,24,1200,,115260236
2018,107279314,38,300,,115262740
2018,107273873,38,400,,115262739
2018,107279317,7,250,,115260243
2018,107279317,63,200,,115260249
2018,107278026,63,100,05-OCT-18,115260251
2018,107278026,7,250,05-OCT-18,115260250
2018,107279317,20,80,,115260244
2018,107278031,10,,,115260256
2018,107273888,63,300,,115260271
2018,107278043,29,1,,115260277
2018,107273897,50,18,,115260280
2018,107279336,3,1000,,115260283
2018,107273899,3,1000,29-SEP-18,115260284
2018,107273901,38,1,,115260285
2018,107273904,50,55,,115260287
2018,107278059,21,180,,115256268
2018,107279347,9,0,,115260301
2018,107273915,37,200,,115256273
2018,107278064,36,400,,115260303
2018,107278067,20,50,,115256276
2018,107273917,63,50,,115260307
2018,107273918,10,,,115262776
2018,107279354,10,,,115260308
2018,107278070,63,963,,115262782
2018,107278071,6,1927,17-JUL-18,115262784
2018,107278070,6,1927,,115262781
2018,107278071,63,963,17-JUL-18,115256280
2018,107278964,3,1,,115261321
2018,107279373,62,1,,115260331
2018,107279381,63,500,,115256302
2018,107273943,36,300,,115262811
2018,107278105,4,1,,115256312
2018,107278105,25,1,,115260359
2018,107279393,6,1,08-SEP-18,115256316
2018,107278105,6,1,,115262818
2018,107279393,4,1,08-SEP-18,115262819
2018,107278105,63,1,,115256314
2018,107279395,51,0,,115262821
2018,107279406,63,1,,115260377
2018,107279407,52,0,,115260379
2018,107279408,52,0,14-SEP-18,115260380
2018,107278122,10,,,115256327
2018,107278126,10,,,115256330
2018,107278126,11,1,,115262843
2018,107279423,50,48,,115262848
2018,107279422,26,4000,,115256336
2018,107279422,7,1800,,115256337
2018,107279426,9,0,,115260399
2018,107279430,63,150,,115260404
2018,107273968,8,105,,115260406
2018,107279432,16,1,,115256358
2018,107273975,20,1,,115262861
2018,107278144,10,,,115262862
2018,107279448,19,174,,115260427
2018,107279449,19,174,05-OCT-18,115260428
2018,107273986,20,800,,115262880
2018,107279451,3,200,,115260429
2018,107278158,63,1,,115256378
2018,107278159,3,1001,,115260431
2018,107279457,61,500,,115262885
2018,107273997,63,1,,115260438
2018,107278166,63,1,14-OCT-18,115260439
2018,107274007,63,1,,115262905
2018,107274007,17,1,,115262904
2018,107279470,4,900,,115260449
2018,107278177,3,1,19-OCT-18,115260451
2018,107278180,20,400,,115256405
2018,107274017,10,,,115262914
2018,107274017,11,20,,115262915
2018,107278200,38,100,,115256421
2018,107279477,63,120,,115256425
2018,107279479,10,,,115256422
2018,107279479,11,10,,115256426
2018,107278202,10,,,115262923
2018,107274028,3,200,,115262929
2018,107274032,30,1300,,115262937
2018,107274031,63,1000,,115256436
2018,107278213,63,1000,13-NOV-18,115256437
2018,107279486,10,,,115262938
2018,107274035,11,20,,115262940
2018,107274035,10,,,115262939
2018,116454813,21,1,,127333991
2018,107278216,3,800,,115256443
2018,107274036,63,45,,115262943
2018,107279491,63,1,,115256445
2018,107274039,20,38,,115262944
2018,107278220,10,,,115262949
2018,107279499,9,0,,115262950
2018,107278222,22,0,,115260470
2018,107274042,20,200,,115256449
2018,107278228,20,300,,115260477
2018,107278228,3,18000,,115260476
2018,107278230,11,5,,115260481
2018,107278230,10,,,115262961
2018,107278231,19,20,,115262962
2018,107274047,20,561,,115256453
2018,107274049,54,50,,115262964
2018,107274049,63,1150,,115262965
2018,107274048,36,100,,115260484
2018,107274048,26,200,,115260483
2018,116449839,38,6000,26-JAN-18,127337584
2018,107279509,11,1,,115262967
2018,107279509,10,,,115260486
2018,107274055,63,1,01-NOV-18,115256462
2018,107274055,17,450,06-AUG-18,115262971
2018,107274054,63,1,,115262970
2018,107274054,17,2750,,115262969
2018,107278241,10,,,115256465
2018,107274059,10,,,115262982
2018,107279515,11,10,,115256474
2018,107279516,21,860,,115260492
2018,107279521,8,5,,115260497
2018,107278256,10,,,115262992
2018,107274066,20,1390,,115256486
2018,107274067,63,400,,115256490
2018,107274068,20,10,,115260502
2018,107278262,38,100,,115262993
2018,107278265,16,1,,115260504
2018,107278266,36,500,,115262997
2018,107278271,10,100,,115256497
2018,107279526,10,25,,115260505
2018,107279530,33,50,,115260511
2018,107279531,38,300,,115256503
2018,107274079,23,20,,115263006
2018,107274078,20,734,,115263004
2018,107279535,10,50,,115256508
2018,107278283,54,1,,115256510
2018,107278282,60,20,,115263012
2018,107279538,50,20,24-NOV-18,115260516
2018,107279537,50,20,,115263017
2018,107278287,51,0,24-NOV-18,115256518
2018,107279539,51,0,,115260517
2018,107284915,19,50,,115264044
2018,107279546,20,1640,,115260523
2018,107278299,20,150,,115263022
2018,107274091,10,,,115263023
2018,107274097,36,250,,115260531
2018,107278307,3,500,,115256550
2018,107274101,3,500,16-SEP-18,115256551
2018,110479890,50,20,,119421605
2018,110479905,20,164,,119421611
2018,110479908,52,0,,119423101
2018,110479956,52,0,,119423166
2018,110478019,67,1,,119428070
2018,110480154,52,0,,119423430
2018,110480161,51,0,,119423437
2018,110478082,20,700,,119428144
2018,110480215,20,2188,,119423520
2018,110480231,31,1,,119423533
2018,110480259,8,901,,119423561
2018,110478150,63,50,,119428232
2018,110478149,8,901,27-OCT-18,119423563
2018,110480264,26,200,,119423566
2018,110480264,25,5,,119423569
2018,110480264,63,198,,119423572
2018,110480264,6,100,,119423567
2018,110480265,9,0,,119423573
2018,110480264,51,0,,119423571
2018,107277424,20,65000,,115262088
2018,107277438,61,800,,115255441
2018,107277438,63,40,,115255443
2018,107277443,51,0,,115262110
2018,107277443,9,0,,115255448
2018,107277465,10,,,115255470
2018,107268834,37,5000,30-SEP-18,115262133
2018,107273442,63,325,,115259649
2018,107268867,20,630,,115259684
2018,107277518,61,50,,115255537
2018,107273475,63,600,,115262199
2018,107273475,6,78,,115259708
2018,107273475,51,0,,115259710
2018,107273475,16,75,,115255567
2018,107268889,3,300,,115262203
2018,107277549,51,0,,115255573
2018,107277549,63,1,,115255574
2018,107277549,25,25,,115255572
2018,107268891,6,2014,,115259717
2018,107277560,6,2014,01-OCT-18,115255579
2018,107268904,20,1,,115262214
2018,107277569,52,0,,115255589
2018,107273487,63,50,,115262219
2018,107268912,36,1250,,115259741
2018,107277602,6,70,,115262234
2018,107277609,63,1,,115255637
2018,107268947,63,159,,115259772
2018,107273513,10,,,115255670
2018,107268977,19,213,,115262288
2018,107273538,19,213,14-SEP-18,115262289
2018,107268987,17,1,,115259820
2018,107277694,63,48,,115259855
2018,107277751,16,362,,115255808
2018,107269056,10,,,115259902
2018,107269073,4,450,,115259921
2018,107277800,36,120,,115259941
2018,107273643,38,50,,115259952
2018,107269100,63,1,,115259951
2018,107273660,26,160,,115262449
2018,107273660,61,400,,115262448
2018,107269132,63,10,,115259990
2018,107277842,63,10,13-JUN-18,115255921
2018,107277844,36,1,,115262467
2018,107269195,63,1199,,115256025
2018,107269195,62,1350,,115262577
2018,107273753,7,500,,115256046
2018,107277927,17,13150,,115256064
2018,107277938,61,200,,115260122
2018,107279236,4,350,,115260131
2018,107277973,63,42,,115256144
2018,107273821,63,1,,115262683
2018,107273821,20,200,,115262678
2018,107273821,9,0,,115262681
2018,107273821,21,1,,115262680
2018,107273821,7,3500,,115256148
2018,107273821,8,500,,115256150
2018,107279332,10,,,115256249
2018,107279332,11,40,,115260272
2018,107273896,43,400,,115262758
2018,107278306,19,285,19-JUL-18,115256549
2018,107278305,19,285,,115256547
2018,107279556,30,200,,115260538
2018,107278314,54,100,,115256560
2018,107279561,20,340,,115260549
2018,107278320,25,60,,115256573
2018,107279560,7,500,,115263043
2018,107279560,36,200,,115260548
2018,107278319,63,75,,115263044
2018,107279569,55,30,,115263057
2018,107274121,25,30,,115256585
2018,107274122,3,250,,115263058
2018,107274121,20,12,,115256587
2018,107274124,20,700,,115263063
2018,107279572,7,600,,115260562
2018,107274128,4,100,,115256595
2018,107278338,10,,,115263068
2018,107279575,21,1000,,115263071
2018,107278340,11,14,,115263074
2018,107278347,13,900,,115260569
2018,107278346,3,200,,115256605
2018,107279581,16,2,,115263081
2018,107279581,54,120,,115263080
2018,107278357,31,3000,,115263086
2018,107279587,51,0,,115260583
2018,107278364,50,24,,115256625
2018,107278368,20,38,,115256628
2018,107278372,38,1800,,115263099
2018,107274151,61,700,,115263100
2018,107274151,6,200,,115263101
2018,107274151,20,100,,115263102
2018,107278375,20,60,,115263105
2018,107278375,25,20,,115256637
2018,107278376,61,200,27-OCT-18,115263106
2018,107278375,62,25,,115256635
2018,107278375,61,200,,115256632
2018,107279599,19,37,,115263116
2018,107274159,63,50,02-NOV-18,115263115
2018,107279596,63,335,,115260596
2018,107279601,38,50,,115263120
2018,107274160,19,58,,115256641
2018,107278382,63,245,,115260601
2018,107278387,10,,,115263122
2018,107278391,29,200,,115256658
2018,107278389,63,0,,115260610
2018,107279610,10,,,115256659
2018,107279610,11,10,,115256660
2018,107279617,38,400,,115260621
2018,107279616,38,85,,115256669
2018,107278403,52,0,,115263136
2018,107278404,11,41,,115256676
2018,107278404,10,,,115256675
2018,107274177,26,364,,115263138
2018,107274177,17,275,,115263139
2018,107274177,6,58,,115263140
2018,107274177,61,588,,115256677
2018,107279623,52,0,,115260631
2018,107278408,10,,,115260636
2018,107278408,11,1,,115260637
2018,107279633,10,,,115260646
2018,107279633,11,15,,115260647
2018,107274191,10,,,115263156
2018,107278418,10,,,115260654
2018,107278424,17,3550,,115256723
2018,107279645,17,2000,,115260671
2018,107279648,25,15,,115256735
2018,107279648,63,15,,115260672
2018,107279648,9,0,,115256736
2018,107279652,42,120,,115263177
2018,107278431,63,8,,115256746
2018,107284214,38,200,,115263191
2018,107284215,7,250,,115263192
2018,107284215,25,50,,115260684
2018,107284219,63,5,,115260687
2018,107279666,63,26,,115260690
2018,107279667,10,,,115256756
2018,107279667,11,1,,115256757
2018,107284222,63,0,,115263199
2018,107279671,52,0,,115256765
2018,107279672,38,400,,115260695
2018,107279672,37,400,,115260696
2018,107278446,20,1,,115260700
2018,107284229,20,2000,,115256771
2018,107279676,63,1,,115256772
2018,107279678,20,5000,,115256773
2018,107278450,10,1,,115260706
2018,107284234,46,1,,115256776
2018,107284231,20,650,,115263207
2018,107284232,20,500,,115260709
2018,107279683,16,1,,115260710
2018,107278458,11,5,,115260717
2018,107278458,10,,,115260716
2018,107284241,19,255,,115260720
2018,107278460,16,1,,115260721
2018,107278463,38,1,,115256784
2018,107278463,43,20,,115263223
2018,107278461,50,31,,115260722
2018,107279692,63,1,,115256783
2018,107284245,38,100,,115263224
2018,107284249,4,1,,115263233
2018,107279698,38,1,,115260729
2018,107278466,38,1,,115263234
2018,107278466,3,1,,115256787
2018,107278471,11,4,,115256790
2018,107278471,10,,,115263238
2018,107279702,36,1,,115260736
2018,107278473,20,6263,,115256794
2018,107284257,47,0,,115263245
2018,107279705,3,1200,,115260739
2018,107278477,3,1200,30-OCT-18,115260740
2018,107284258,34,1,,115263246
2018,107279706,38,1,,115263249
2018,107284263,29,1,,115256802
2018,107279713,28,20000,,115260752
2018,107279714,4,225,,115260757
2018,107284274,63,100,,115263259
2018,107279717,36,1,,115263261
2018,107284278,29,25,,115263267
2018,107278501,63,40,,115260767
2018,107284286,8,21,,115263270
2018,107284288,6,50,11-JUN-18,115263273
2018,107279726,6,50,,115256824
2018,107279732,66,73,05-SEP-18,115256839
2018,107278513,66,73,,115260775
2018,107279736,22,0,,115263282
2018,107279739,22,0,,115263289
2018,107278518,8,12,,115256848
2018,107278519,20,1872,,115256850
2018,107278519,17,3022,,115256849
2018,107278519,45,6816,,115260788
2018,107278519,62,199,,115256852
2018,107279745,45,5700,08-OCT-18,115260789
2018,107278519,36,220,,115256851
2018,107278519,54,39924,,115263294
2018,107278519,63,2246,,115256853
2018,107284302,6,20,29-SEP-18,115263296
2018,107284301,6,20,,115263295
2018,107279747,38,499,,115260794
2018,107279749,3,1000,15-NOV-18,115260795
2018,107279748,3,1000,,115256856
2018,107284303,10,,,115260796
2018,107284306,31,50,,115263301
2018,107278531,38,10,,115256866
2018,107279758,17,50,,115256871
2018,107279762,11,1,,115256879
2018,107279762,10,,,115263319
2018,107284327,63,79,,115263320
2018,107284327,61,2197,,115260811
2018,107278547,63,30,,115256889
2018,107278547,38,30,,115256888
2018,107278554,63,25,,115256899
2018,107278558,52,0,,115256901
2018,107284339,22,0,,115256909
2018,107284344,4,250,,115263338
2018,107279781,38,50,,115256921
2018,107279782,63,100,,115256923
2018,107278571,20,80,,115256922
2018,107278568,63,20,,115256917
2018,107278570,10,,,115256920
2018,107278568,25,34,,115260833
2018,107279784,20,50,,115260836
2018,107284351,11,1,,115256930
2018,107284351,10,,,115260840
2018,107284354,63,11,,115263347
2018,107284355,16,10,,115260844
2018,107284355,36,20,,115260843
2018,107284355,62,20,,115260842
2018,107284357,4,700,,115263350
2018,107284360,7,399,,115263353
2018,107284370,26,1034,,115260856
2018,107278593,20,110,,115256944
2018,107284373,11,1,,115256945
2018,107284375,26,300,,115256953
2018,107279802,63,10,,115256952
2018,107279802,20,5,,115256951
2018,107279804,52,0,,115260863
2018,107284379,20,5,,115263369
2018,107278604,60,400,,115256962
2018,107278604,63,40,,115256964
2018,107278604,25,20,,115256963
2018,107278607,9,0,,115263373
2018,107284387,20,200,,115263376
2018,107284387,25,5,,115263378
2018,107278608,61,515,,115256969
2018,107278610,61,515,26-OCT-18,115256971
2018,107278613,26,400,,115256974
2018,107278615,11,1,,115256977
2018,107278615,10,,,115263383
2018,108141149,7,10,,116381959
2018,108137580,59,200,,116371609
2018,108137582,59,200,09-SEP-18,116371610
2018,108141162,6,50,17-OCT-18,116383916
2018,108137585,6,50,,116381977
2018,108137587,63,740,,116371615
2018,108137597,20,180,,116371626
2018,108137601,8,3,,116371629
2018,108133831,10,,,116381997
2018,108141181,3,14000,,116371649
2018,108137620,3,14000,29-AUG-18,116383942
2018,108137623,10,,,116371652
2018,108137624,63,184,,116382007
2018,108141185,66,145,,116383945
2018,108133841,66,145,15-SEP-18,116382008
2018,108137627,63,2,,116371655
2018,108133854,38,200,,116382020
2018,108141213,3,9000,,116383987
2018,108137661,11,1,,116383979
2018,107273176,63,500,,115259265
2018,107273181,63,1,,115251822
2018,107273181,11,1,,115259272
2018,107273181,10,,,115259270
2018,107268558,11,1,,115259285
2018,107268558,10,,,115259284
2018,107273205,16,20,,115251849
2018,107273215,20,20,,115251860
2018,107268612,10,,,115255117
2018,107268612,11,1,,115255118
2018,107277218,16,100,,115251888
2018,107268620,10,,,115259351
2018,107268655,25,250,,115251935
2018,107273276,29,1,,115251953
2018,107277274,11,10,,115255211
2018,107277274,10,,,115255209
2018,107268687,21,2873,,115255221
2018,107273319,10,,,115259458
2018,107273319,11,11,,115259459
2018,107268731,20,10000,,115259503
2018,107277353,11,1,,115259511
2018,107277353,10,,,115255310
2018,107273360,10,,,115259535
2018,107277379,62,1700,,115255342
2018,107277380,62,850,31-JUL-18,115255343
2018,107277393,47,0,,115262067
2018,107277393,9,0,,115255371
2018,107277393,25,10,,115255368
2018,107277393,20,2,,115255370
2018,107268787,38,1,,115262078
2018,107273394,9,0,,115262086
2018,107273399,63,1,,115262093
2018,107273407,61,100,,115259604
2018,107273407,25,100,,115262104
2018,107273407,47,0,,115255437
2018,107273407,38,75,,115259605
2018,107268812,3,100,,115259606
2018,107277451,50,85,,115255460
2018,107277476,11,1,,115255482
2018,107277476,10,,,115255481
2018,107273433,50,60,,115255492
2018,107273439,11,20,,115262144
2018,107273439,10,,,115262143
2018,107277499,12,80,,115259659
2018,107273463,61,2497,,115262186
2018,107277552,38,250,,115262204
2018,107268892,36,700,,115255578
2018,107277559,37,300,,115255580
2018,107268922,3,1000,14-OCT-18,115255619
2018,107277594,3,1000,,115255617
2018,107268929,63,65,,115255628
2018,107277629,16,114,,115255665
2018,107277644,19,150,20-AUG-18,115255691
2018,107277643,19,150,,115255690
2018,107269003,63,300,,115259848
2018,107277728,8,93,,115255782
2018,107273587,8,93,08-OCT-18,115255784
2018,107277735,11,1,,115262363
2018,107277735,10,,,115255788
2018,107269046,42,300,,115255797
2018,107277761,63,24,,115255819
2018,107277761,8,4,,115255815
2018,107273623,4,800,,115262402
2018,107269077,22,0,,115262406
2018,107273638,3,1,,115259947
2018,107269097,3,1,10-OCT-18,115262426
2018,107277812,36,4000,,115255883
2018,107277827,22,0,,115255902
2018,107277827,47,0,,115255901
2018,107277829,38,1,,115259979
2018,107273696,22,0,,115262497
2018,107273775,20,300,,115256089
2018,107273799,16,1,,115260146
2018,107277981,8,2,,115256164
2018,107273835,61,1200,,115256181
2018,107279283,63,20,,115260201
2018,107279283,6,60,,115260199
2018,107279283,26,80,,115256184
2018,107279283,62,40,,115260200
2018,107278022,11,1,,115260241
2018,107278022,10,,,115262734
2018,107279333,17,1000,,115262759
2018,107279333,9,0,,115260279
2018,107279333,20,50,,115260278
2018,107279342,63,100,,115256271
2018,107279342,47,0,,115260298
2018,107279342,9,0,,115256270
2018,107279378,8,53,,115260333
2018,107278090,8,53,31-AUG-18,115256301
2018,107279413,51,0,,115260384
2018,107273966,63,1,,115256346
2018,107273966,10,,,115260398
2018,107278138,49,50,,115256354
2018,107278147,63,5000,,115256371
2018,107278155,47,0,05-OCT-18,115256376
2018,107278154,47,0,,115256374
2018,107274004,63,1,,115262900
2018,107278173,36,200,,115256398
2018,107274010,63,4700,,115262908
2018,107278189,63,1,,115256412
2018,107278190,63,1,24-OCT-18,115262912
2018,107284917,17,11,,115264048
2018,107284917,27,20,,115261481
2018,107279109,38,100,,115261487
2018,107284927,35,100,,115264066
2018,107284939,10,,,115267641
2018,107284939,11,1,,115267642
2018,107284978,20,50,,115264137
2018,107284979,35,300,,115264138
2018,107280389,4,2000,,115267698
2018,107285044,36,2438,,115264200
2018,107285044,6,15,,115261654
2018,107285044,38,60,,115261652
2018,107289229,20,2500,,115267809
2018,107280483,38,1000,,115261698
2018,107280488,63,0,,115261702
2018,107280490,11,1,,115261705
2018,107280490,10,,,115261704
2018,107285105,38,100,,115261769
2018,107285123,10,,,115264315
2018,107280600,10,,,115264372
2018,107280636,10,,,115264413
2018,107289384,16,2300,,115261929
2018,107289384,20,1,,115261930
2018,107289394,22,0,,115264440
2018,107289412,38,4000,,115264458
2018,107280682,63,33990,30-NOV-18,115268013
2018,107289412,63,33990,,115268011
2018,107289412,22,0,,115261978
2018,107289412,62,600,,115261976
2018,107289412,36,450,,115261977
2018,107285259,10,,,115262001
2018,107280709,26,140,,115262015
2018,107285265,26,140,20-DEC-18,115264499
2018,107285278,6,28,,115264520
2018,107285278,63,80,,115268053
2018,107280739,19,66,,115264527
2018,107280739,6,26,,115264528
2018,107289455,24,300,,115268067
2018,107285299,47,0,,115268075
2018,107289467,6,248,,115268077
2018,107285309,63,1,,115264562
2018,107289490,37,17000,,115264589
2018,107285336,3,1,,115272119
2018,107285352,9,0,,115272135
2018,107289517,47,0,,115272148
2018,107280859,38,25,,115264645
2018,107280866,8,5,,115268164
2018,107280866,63,10,,115268165
2018,107285402,10,,,115268215
2018,107280904,10,,,115272223
2018,107285408,6,14,,115272233
2018,107280918,63,1,,115268229
2018,107280933,50,68,,115264722
2018,107285451,7,730,,115264749
2018,107280962,26,250,,115272284
2018,107280964,42,1,,115268298
2018,107278616,63,80,,115256982
2018,107278618,16,101,04-NOV-18,115256985
2018,107278618,63,42,04-NOV-18,115256986
2018,107279822,16,101,,115256983
2018,107279822,63,42,,115260886
2018,107284397,6,219,,115256988
2018,107278620,6,219,07-NOV-18,115263393
2018,107278619,36,79,,115263391
2018,107279826,36,79,06-NOV-18,115256990
2018,107284401,7,600,,115263398
2018,107278624,63,20,,115257002
2018,107284404,63,297,17-NOV-18,115263399
2018,107279841,63,297,,115260901
2018,107284413,52,0,,115263413
2018,107284416,20,1000,,115257014
2018,107279855,52,0,,115263425
2018,107279855,9,0,,115257021
2018,107279856,3,100,,115263426
2018,107278643,36,200,,115260917
2018,107278640,11,4,,115257020
2018,107278640,10,,,115257019
2018,107278644,20,30,,115263427
2018,107278646,38,200,,115257027
2018,107284424,42,600,,115260921
2018,107284424,26,1100,,115257026
2018,107284423,56,30,,115257022
2018,107284423,24,400,,115260918
2018,107284423,64,200,,115260919
2018,107284423,63,960,,115257024
2018,107278648,3,600,,115263429
2018,107284428,3,9000,,115263438
2018,107279869,3,9000,29-OCT-18,115257039
2018,107279870,36,30,,115257045
2018,107284433,8,326,20-OCT-18,115263443
2018,107284431,8,326,,115263440
2018,107284440,6,201,,115267058
2018,107284440,25,100,,115267059
2018,107284440,63,1920,,115267060
2018,107284440,51,0,,115263453
2018,107279878,63,1200,,115267057
2018,107284439,63,1200,23-OCT-18,115260939
2018,107284434,3,5000,,115257052
2018,107284434,52,0,,115263446
2018,107278663,3,5000,20-OCT-18,115267054
2018,107284442,61,100,,115260940
2018,107278668,21,1097,,115267063
2018,107279879,36,500,,115263455
2018,107278674,63,725,,115267069
2018,107278674,6,15,,115260942
2018,107278675,63,82,,115267070
2018,107284445,63,60,,115263457
2018,107284447,3,5000,,115263459
2018,107279882,3,5000,05-NOV-18,115267073
2018,107278680,66,125,,115267079
2018,107284451,63,219,27-OCT-18,115267091
2018,107284450,63,219,,115263463
2018,107279895,38,300,,115267094
2018,107279896,10,,,115267095
2018,107284453,16,200,,115263464
2018,107278694,64,1450,,115267100
2018,107284457,36,920,,115260955
2018,107279899,63,2065,,115260957
2018,107278695,63,500,,115263470
2018,107278695,25,20,,115263468
2018,107278695,61,500,,115263467
2018,107284461,3,300,,115263471
2018,107279905,36,81,,115263477
2018,107279906,36,81,01-NOV-18,115260965
2018,107279909,63,10,,115260968
2018,107279907,63,3550,,115263478
2018,107284467,19,174,,115260969
2018,107278703,19,174,02-NOV-18,115267114
2018,107279911,61,300,,115260971
2018,107278707,6,60,,115263486
2018,107278708,63,800,,115267118
2018,107284473,3,250,,115263488
2018,107279916,6,125,08-NOV-18,115263492
2018,107279915,6,125,,115263489
2018,107278709,52,0,,115267123
2018,107284477,6,50,,115267121
2018,107278711,3,200,,115267126
2018,107284477,63,100,,115267124
2018,107284482,63,2268,,115267130
2018,107279922,52,0,,115260982
2018,107284484,63,70,,115267134
2018,107278721,63,1,,115260987
2018,107278719,47,0,08-NOV-18,115260986
2018,107278717,47,0,,115267135
2018,107278718,63,193,,115260985
2018,107279930,20,60,,115263506
2018,107279931,63,300,,115260992
2018,107284487,38,55,,115263508
2018,107279933,63,80,,115267145
2018,107284488,63,80,11-NOV-18,115260995
2018,107278732,19,116,11-NOV-18,115263514
2018,107284491,19,116,,115267147
2018,107284493,63,25,,115263515
2018,107284496,63,25,13-NOV-18,115267151
2018,107284495,63,25,,115263517
2018,107278736,3,600,,115267155
2018,107279943,36,3274,,115263522
2018,107278742,63,30,,115267164
2018,107278748,3,500,,115267170
2018,107278747,63,15,,115261021
2018,107278753,63,10,,115267175
2018,107278752,6,99,,115261024
2018,107279957,6,99,22-NOV-18,115261025
2018,107284522,36,450,,115263542
2018,107278756,36,450,23-NOV-18,115267176
2018,107278754,3,24000,,115267173
2018,107279958,63,200,24-NOV-18,115261028
2018,107278754,63,200,,115267174
2018,107279958,3,24000,24-NOV-18,115261027
2018,107278762,19,499,,115267183
2018,107279962,19,499,24-NOV-18,115267184
2018,107284529,63,1,,115261040
2018,107284531,63,100,,115263552
2018,107284533,51,0,,115263555
2018,107284533,6,10,,115261045
2018,107284533,63,20,,115263556
2018,107284533,61,200,,115261043
2018,107284534,61,2000,,115263557
2018,107284535,63,1,,115261048
2018,107284535,36,2000,,115263559
2018,107279971,54,600,,115263560
2018,107284537,63,1,,115263561
2018,107278775,36,1500,,115263563
2018,107284541,63,1,,115261053
2018,107284544,8,200,,115263565
2018,107279979,6,60,,115261059
2018,107284545,64,500,,115263566
2018,107284546,25,1,,115263568
2018,107284546,63,1,,115263569
2018,107279984,51,0,,115263571
2018,107284548,20,3000,,115263573
2018,107284553,63,150,,115263576
2018,107284555,16,1200,,115263582
2018,107284563,63,1,,115263590
2018,107278785,10,,,115267216
2018,107278788,3,1,,115267222
2018,107279994,63,3,,115267227
2018,107284571,63,1,,115263595
2018,107279998,3,1,,115267230
2018,107278797,36,200,,115261090
2018,107278797,13,1200,,115263603
2018,107284575,11,1,,115261087
2018,107278795,63,1,30-OCT-18,115261088
2018,107278795,3,1,30-OCT-18,115263602
2018,107278800,3,1500,,115261096
2018,107284581,3,1,03-NOV-18,115263605
2018,107284579,3,1,,115261097
2018,107284582,51,0,,115263606
2018,107280007,51,0,,115267238
2018,107280007,36,1,,115267237
2018,107280007,20,2,,115263613
2018,107284587,6,46,,115263615
2018,107284587,25,150,,115261102
2018,107284590,63,1,,115263617
2018,107280010,3,4000,,115261105
2018,107278803,3,4000,08-NOV-18,115261108
2018,107280012,7,1500,,115261110
2018,107280012,60,35000,,115261109
2018,107280011,9,0,,115263618
2018,107280011,51,0,,115261107
2018,107280011,25,95,,115261106
2018,107280014,63,1,,115267244
2018,107280015,63,400,,115261112
