"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2018,6,123008971
2018,9,123017517
2018,9,123008990
2018,2,123012764
2018,1,123017549
2018,6,123008999
2018,9,123017587
2018,9,123009035
2018,6,123012780
2018,6,123009045
2018,9,123009084
2018,9,123017645
2018,6,123012877
2018,6,123012876
2018,6,123017666
2018,6,123009148
2018,9,123009160
2018,9,123012964
2018,9,123017727
2018,6,123017744
2018,6,123012981
2018,1,123012998
2018,6,123013045
2018,6,123013056
2018,6,123009275
2018,6,123017818
2018,9,123012719
2018,6,123008862
2018,8,123008865
2018,9,123017303
2018,6,123017307
2018,9,123012729
2018,6,123017396
2018,6,123008863
2018,6,123017438
2018,6,123017473
2018,9,123008997
2018,2,123017584
2018,9,123012797
2018,9,123017275
2018,9,123017330
2018,9,123012715
2018,9,123008807
2018,9,123008806
2018,9,123008815
2018,9,123017358
2018,9,123012727
2018,6,123008833
2018,6,123012749
2018,9,123017393
2018,6,123017399
2018,6,123008859
2018,6,123008861
2018,9,123017308
2018,9,123012701
2018,6,123017401
2018,6,123008853
2018,6,123017403
2018,6,123008860
2018,6,123017417
2018,8,123017418
2018,6,123008869
2018,9,123017428
2018,9,123017444
2018,9,123008893
2018,9,123008895
2018,9,123008896
2018,9,123008897
2018,9,123017450
2018,9,123008902
2018,6,123008916
2018,8,123008916
2018,6,123017463
2018,8,123017463
2018,6,123017469
2018,6,123017471
2018,6,123017480
2018,6,123017479
2018,6,123017487
2018,6,123012755
2018,8,123012755
2018,9,123008947
2018,9,123008955
2018,9,123017502
2018,6,123017515
2018,6,123017514
2018,6,123017524
2018,9,123017529
2018,9,123008981
2018,9,123012762
2018,5,123017546
2018,2,123008992
2018,9,123017553
2018,9,123017557
2018,6,123017582
2018,6,123017581
2018,6,123017591
2018,6,123017593
2018,6,123009026
2018,6,123017594
2018,6,123009038
2018,9,123009044
2018,9,123012784
2018,9,123009059
2018,9,123009066
2018,9,123009067
2018,6,123009085
2018,6,123017643
2018,9,123012834
2018,6,123009092
2018,9,123009105
2018,6,123012872
2018,9,123012914
2018,3,123009136
2018,9,123012946
2018,9,123017722
2018,6,123009168
2018,6,123017733
2018,6,123009179
2018,9,123012995
2018,6,123009195
2018,9,123013012
2018,6,123013018
2018,6,127420051
2018,6,127420048
2018,6,127420050
2018,6,127424915
2018,6,127420076
2018,6,127420080
2018,9,127420108
2018,6,127420061
2018,8,127420061
2018,9,127424907
2018,9,127420079
2018,9,123008777
2018,9,123017331
2018,6,123017337
2018,9,123017339
2018,6,123017338
2018,6,123012812
2018,9,123017650
2018,9,123012850
2018,9,130347658
2018,9,130352890
2018,9,130356956
2018,9,130357019
2018,8,130348086
2018,3,130348091
2018,6,130357088
2018,6,130357155
2018,3,130357164
2018,3,130357178
2018,3,130357184
2018,3,130357214
2018,6,130350630
2018,6,130354459
2018,6,130358396
2018,12,130358401
2018,6,130350666
2018,6,130358414
2018,6,130358488
2018,6,127415149
2018,8,127424884
2018,8,127424885
2018,6,127415142
2018,9,127415158
2018,6,127415166
2018,8,127424926
2018,9,127420104
2018,9,127415201
2018,6,127415202
2018,9,127415204
2018,9,127424935
2018,9,127420126
2018,6,127424967
2018,6,126340420
2018,6,126340419
2018,6,126340429
2018,6,126340461
2018,9,126347429
2018,3,126344510
2018,9,126344541
2018,9,126344555
2018,6,126347567
2018,6,126340652
2018,6,126344600
2018,8,126344600
2018,9,126344623
2018,6,126349635
2018,9,126344700
2018,6,126340818
2018,6,126347651
2018,6,126347652
2018,6,126344755
2018,6,126347661
2018,8,126340848
2018,9,126344910
2018,9,126347798
2018,6,126351148
2018,9,126351154
2018,9,126356481
2018,9,126347902
2018,6,126351176
2018,3,126345116
2018,6,126345185
2018,9,126345273
2018,9,126345274
2018,9,126352753
2018,6,126345410
2018,6,126345471
2018,6,126351630
2018,6,126352767
2018,6,126352766
2018,6,126349471
2018,6,126352806
2018,6,126352807
2018,6,126356573
2018,9,126349549
2018,9,126352837
2018,6,126349578
2018,6,126352861
2018,6,126352912
2018,6,126349651
2018,6,126349724
2018,9,126349794
2018,6,126356880
2018,6,126356891
2018,6,126356892
2018,6,126356914
2018,1,126353115
2018,9,126357048
2018,9,126353214
2018,6,126349972
2018,6,126357140
2018,6,126350003
2018,8,126353299
2018,6,126350014
2018,6,126353314
2018,6,126340580
2018,12,126340586
2018,9,126347530
2018,9,126340612
2018,6,126340623
2018,8,126340623
2018,6,126347544
2018,8,126347544
2018,9,126344591
2018,6,126344594
2018,6,126344595
2018,2,126340692
2018,9,126344656
2018,9,126340711
2018,9,126340774
2018,9,126340789
2018,6,126349377
2018,6,126347642
2018,6,126356442
2018,6,126344741
2018,6,126344750
2018,6,126344748
2018,9,126344763
2018,4,126344791
2018,8,126344831
2018,3,126341041
2018,6,126341076
2018,9,126344967
2018,9,126351167
2018,6,126348126
2018,6,126345251
2018,8,126351416
2018,3,126348138
2018,6,126351496
2018,6,126345344
2018,12,126345348
2018,6,126348229
2018,8,126351561
2018,6,126348271
2018,6,126351616
2018,6,126356440
2018,6,126349460
2018,6,126349459
2018,9,126356579
2018,6,126356614
2018,6,126352889
2018,6,126349615
2018,8,126352903
2018,6,126349663
2018,6,126349755
2018,6,126356896
2018,6,126353060
2018,6,126356907
2018,6,126349807
2018,6,126353098
2018,6,126349841
2018,9,126353228
2018,6,126357110
2018,6,126357108
2018,6,126353271
2018,6,126347387
2018,6,126347418
2018,6,126344452
2018,6,126340558
2018,6,126347496
2018,6,126340607
2018,6,126344583
2018,8,126344583
2018,6,126344582
2018,8,126344582
2018,9,126340708
2018,6,126347663
2018,1,126340839
2018,6,126340952
2018,8,126347746
2018,6,126347767
2018,9,126347802
2018,9,126344933
2018,6,126344978
2018,6,126351141
2018,6,126348175
2018,6,126348174
2018,9,126349451
2018,6,126349457
2018,6,126352749
2018,6,126349532
2018,6,126349531
2018,6,126349593
2018,6,126356669
2018,6,126349753
2018,6,126353027
2018,6,126349791
2018,9,126349928
2018,6,126357053
2018,9,126349970
2018,9,126345501
2018,6,126348368
2018,6,126345516
2018,6,126351685
2018,6,126345519
2018,6,126345611
2018,9,126345616
2018,9,126345659
2018,6,126345677
2018,6,126345676
2018,2,126348592
2018,6,126345750
2018,6,126351979
2018,9,126348692
2018,6,126352063
2018,6,126352062
2018,9,126352134
2018,14,126352287
2018,6,126348973
2018,14,126348997
2018,1,126346110
2018,8,126352463
2018,6,126356298
2018,6,126352584
2018,6,126356341
2018,9,126340435
2018,6,126344391
2018,6,126344444
2018,6,126344445
2018,6,126344456
2018,6,126347427
2018,2,126344508
2018,6,126347524
2018,2,126344672
2018,9,126340722
2018,6,126344683
2018,9,126340776
2018,6,126347636
2018,1,126347640
2018,9,126347806
2018,6,126344970
2018,6,126348044
2018,6,126348129
2018,1,126348267
2018,6,126345480
2018,6,126351637
2018,9,126348379
2018,6,126348496
2018,6,126348537
2018,9,126345668
2018,6,126345736
2018,6,126345767
2018,9,126345784
2018,9,126352087
2018,6,126348814
2018,6,126348815
2018,6,126352326
2018,8,126352326
2018,8,126349179
2018,8,126349180
2018,1,126356266
2018,3,126349278
2018,6,126356381
2018,9,126352675
2018,6,126348346
2018,6,126348344
2018,6,126348356
2018,6,126351704
2018,9,126348423
2018,9,126351755
2018,6,126351782
2018,6,126351783
2018,6,126351781
2018,1,126348498
2018,6,126345641
2018,8,126345641
2018,6,126345642
2018,8,126345642
2018,6,126351863
2018,8,126351863
2018,6,126348515
2018,8,126348515
2018,9,126345651
2018,9,126345692
2018,9,126351935
2018,6,126348601
2018,6,126345788
2018,6,126345791
2018,6,126345789
2018,6,126352045
2018,9,126352070
2018,9,126352086
2018,6,126352092
2018,2,126352176
2018,6,126352217
2018,6,126348867
2018,6,126352251
2018,12,126352392
2018,6,126356156
2018,6,126349188
2018,6,126349190
2018,9,126349205
2018,6,126356297
2018,9,126356299
2018,8,126349248
2018,8,126352546
2018,6,126356324
2018,6,126352583
2018,3,126348324
2018,9,126348366
2018,9,126345525
2018,9,126345555
2018,6,126345570
2018,9,126348465
2018,6,126348533
2018,8,126348533
2018,6,126351874
2018,8,126351874
2018,6,126348559
2018,9,126351920
2018,9,126345799
2018,9,126352162
2018,6,126345941
2018,6,126352194
2018,6,126348876
2018,12,126346053
2018,6,126349025
2018,6,126349045
2018,8,126349045
2018,8,126349143
2018,9,126352503
2018,9,126356260
2018,9,126349227
2018,6,126356303
2018,1,126349296
2018,6,126356378
2018,9,130356791
2018,9,130352637
2018,2,130347957
2018,9,130347958
2018,9,130348069
2018,6,130348088
2018,9,130348140
2018,6,130348231
2018,3,130357191
2018,6,130353205
2018,9,126348319
2018,1,126345508
2018,9,126348389
2018,9,126351842
2018,9,126348516
2018,9,126348603
2018,9,126352020
2018,9,126352049
2018,6,126352099
2018,9,126352128
2018,9,126352150
2018,9,126356262
2018,6,126356265
2018,8,126356376
2018,9,126348358
2018,6,126348398
2018,9,126351811
2018,9,126351816
2018,9,126351835
2018,9,126348489
2018,9,126345650
2018,9,126348540
2018,9,126348564
2018,9,126348574
2018,6,126352145
2018,6,126352146
2018,12,126346052
2018,6,126349054
2018,6,126349186
2018,14,126352525
2018,8,126356359
2018,9,126351826
2018,6,126345679
2018,9,126345686
2018,9,126348571
2018,7,126351941
2018,9,126348635
2018,9,126351993
2018,6,126352122
2018,9,126352135
2018,12,126352315
2018,12,126352323
2018,3,126349265
2018,2,130349846
2018,6,130354154
2018,6,130358174
2018,6,130358175
2018,6,130358173
2018,6,130350088
2018,6,130358200
2018,6,130354232
2018,6,130358231
2018,8,130358382
2018,6,130354461
2018,6,130358415
2018,6,130358431
2018,6,130358430
2018,6,130350723
2018,6,130354584
2018,9,126351665
2018,6,126348387
2018,6,126351800
2018,9,126348463
2018,9,126345631
2018,9,126348501
2018,6,126351939
2018,6,126351940
2018,6,126348990
2018,6,126348991
2018,9,126356142
2018,6,126349200
2018,12,126349291
2018,3,126356358
2018,6,126356360
2018,6,126349313
2018,6,126348321
2018,9,126345506
2018,6,126348322
2018,6,126351693
2018,12,126348395
2018,9,126351731
2018,9,126345565
2018,8,126345579
2018,9,126345637
2018,9,126351957
2018,6,126351959
2018,6,126345737
2018,6,126352103
2018,6,126348750
2018,6,126345934
2018,6,126352186
2018,6,126352239
2018,6,126349195
2018,6,126349194
2018,6,126349324
2018,6,126352622
2018,9,137876057
2018,9,137883111
2018,6,137883186
2018,6,137883184
2018,6,137883321
2018,9,137883349
2018,6,137887037
2018,6,126348328
2018,6,126348342
2018,3,126345529
2018,6,126352540
2018,6,126349239
2018,9,126347446
2018,9,126344516
2018,9,126344540
2018,9,126340619
2018,6,126344599
2018,8,126344599
2018,6,126340668
2018,9,126340716
2018,9,126340724
2018,9,126340819
2018,6,126356602
2018,6,126356619
2018,6,126340946
2018,9,126344940
2018,6,126345018
2018,6,126345015
2018,6,126345171
2018,6,126348163
2018,6,126345311
2018,6,126345347
2018,6,126348247
2018,6,126348246
2018,6,126351587
2018,6,126349523
2018,8,126349523
2018,6,126349583
2018,9,126349632
2018,9,126356822
2018,6,126353042
2018,6,126356854
2018,6,126349929
2018,6,126353199
2018,6,126349955
2018,9,126353256
2018,9,127415137
2018,6,127424897
2018,6,127420046
2018,6,127424892
2018,6,127424893
2018,9,127420054
2018,9,127415141
2018,9,127420065
2018,9,127424909
2018,6,127420069
2018,9,127415165
2018,6,127420083
2018,9,127420086
2018,6,127420100
2018,8,127415184
2018,12,127415186
2018,9,127415200
2018,9,127415206
2018,6,127424959
2018,6,127415248
2018,6,126348357
2018,6,126345513
2018,6,126351764
2018,6,126348437
2018,6,126345587
2018,8,126351817
2018,9,126348485
2018,6,126345640
2018,6,126345639
2018,2,126348557
2018,6,126345714
2018,6,126345715
2018,6,126345741
2018,6,126348624
2018,9,126345836
2018,9,126352164
2018,6,126352233
2018,6,126352235
2018,6,126345998
2018,6,126346075
2018,9,126356255
2018,6,126349257
2018,8,126349257
2018,8,126352567
2018,6,126349309
2018,3,126349326
2018,6,126349326
2018,14,126356406
2018,9,126351744
2018,2,126348457
2018,9,126345626
2018,6,126348567
2018,6,126348568
2018,6,126351932
2018,6,126351931
2018,6,126345752
2018,6,126351983
2018,6,126351982
2018,6,126345856
2018,6,126348775
2018,12,126346067
2018,8,126356257
2018,8,126356259
2018,8,126351669
2018,6,126348385
2018,6,126351697
2018,6,126351699
2018,9,126351767
2018,6,126345597
2018,9,126348468
2018,9,126348493
2018,6,126348507
2018,6,126351860
2018,9,126351876
2018,9,126348681
2018,6,126348793
2018,6,126349015
2018,6,126349020
2018,6,126352410
2018,6,126352412
2018,8,126352448
2018,9,126352514
2018,6,126349370
2018,6,126356416
2018,9,130356790
2018,6,130352719
2018,6,130347753
2018,9,130352958
2018,9,130348125
2018,9,130348217
2018,6,130353109
2018,6,130357169
2018,6,130357186
2018,6,130348440
2018,1,130358379
2018,3,130350766
2018,6,126340448
2018,6,126347443
2018,6,126344470
2018,9,126340638
2018,9,126340648
2018,9,126347583
2018,6,126340732
2018,6,126344680
2018,6,126340749
2018,6,126347616
2018,9,126344730
2018,6,126347643
2018,9,126347672
2018,6,126341070
2018,6,126344972
2018,6,126345014
2018,6,126345075
2018,6,126351418
2018,6,126351417
2018,6,126356506
2018,9,126345303
2018,6,126345389
2018,6,126348268
2018,3,126348292
2018,6,126349470
2018,6,126352765
2018,6,126352768
2018,6,126352808
2018,6,126352843
2018,6,126352866
2018,6,126356660
2018,9,126349616
2018,9,126349707
2018,6,126353005
2018,9,126353031
2018,9,126349924
2018,6,126349966
2018,6,126353258
2018,6,130266820
2018,6,130262042
2018,9,130267056
2018,1,130262311
2018,9,130267424
2018,6,130352775
2018,9,130347840
2018,9,130356900
2018,14,130347960
2018,9,130357008
2018,9,130348067
2018,6,130357018
2018,9,130352992
2018,6,130357187
2018,6,130357188
2018,6,130350227
2018,6,130350629
2018,6,130350728
2018,6,130350727
2018,9,127415154
2018,9,127415159
2018,9,127420067
2018,6,127420082
2018,9,127424927
2018,6,127415216
2018,6,127415217
2018,9,126345541
2018,3,126351736
2018,9,126345572
2018,6,126351786
2018,6,126348523
2018,5,126345710
2018,8,126345711
2018,9,126345727
2018,8,126351975
2018,9,126345801
2018,6,126352178
2018,6,126352383
2018,9,126356271
2018,8,126349197
2018,6,126352625
2018,6,126351820
2018,9,126345662
2018,6,126351875
2018,6,126348534
2018,9,126348551
2018,6,126348809
2018,2,126348859
2018,6,126345987
2018,6,126345990
2018,6,126348940
2018,2,126346090
2018,6,126349226
2018,9,126340436
2018,9,126347459
2018,9,126344503
2018,6,126347497
2018,9,126340579
2018,6,126340596
2018,6,126340595
2018,9,126347540
2018,9,126344589
2018,9,126344624
2018,6,126340744
2018,9,126344714
2018,9,126347687
2018,6,126344815
2018,6,126344852
2018,6,126341032
2018,6,126341098
2018,8,126344958
2018,8,126341106
2018,6,126344963
2018,6,126347859
2018,9,126356798
2018,6,126356895
2018,6,126357032
2018,6,126357069
2018,6,126356512
2018,6,126352795
2018,8,126352795
2018,6,126348300
2018,6,126352796
2018,8,126352796
2018,9,126349723
2018,6,126349945
2018,6,126349954
2018,6,126357083
2018,9,126347499
2018,9,126344586
2018,6,126344613
2018,6,126347574
2018,9,126347579
2018,2,126344665
2018,8,126347676
2018,8,126340845
2018,9,126347862
2018,9,126341110
2018,9,126341126
2018,9,126341134
2018,6,126347889
2018,6,126347888
2018,6,126345270
2018,6,126348142
2018,12,126351540
2018,6,126353233
2018,1,126350007
2018,6,126350007
2018,6,127415145
2018,6,127415146
2018,6,127424906
2018,6,127424905
2018,6,127420078
2018,6,127420077
2018,9,127420103
2018,9,127420109
2018,6,127415143
2018,8,127415143
2018,6,127424900
2018,8,127424900
2018,6,127420064
2018,6,127415189
2018,6,126344400
2018,6,126347385
2018,6,126340452
2018,3,126340453
2018,6,126340453
2018,9,126344521
2018,9,126344528
2018,9,126340604
2018,9,126347528
2018,9,126340613
2018,8,126348155
2018,9,126351467
2018,8,126345302
2018,6,126345301
2018,8,126351618
2018,6,126349510
2018,8,126349510
2018,6,126349509
2018,8,126349509
2018,9,126356572
2018,9,126356815
2018,6,126356876
2018,8,126353065
2018,6,126349912
2018,6,126353217
2018,6,126353328
2018,6,130352783
2018,3,130347931
2018,9,130356938
2018,9,130357000
2018,9,130348136
2018,6,130348349
2018,6,130348409
2018,6,130348408
2018,6,130358129
2018,8,130350019
2018,9,130358304
2018,6,130350631
2018,6,130354468
2018,6,130358400
2018,6,130350717
2018,6,130350718
2018,7,130350718
2018,6,130358469
2018,6,130350769
2018,9,130266627
2018,8,130266628
2018,5,130261642
2018,9,130266667
2018,9,130271526
2018,9,130271765
2018,9,130262032
2018,6,130262061
2018,6,130267043
2018,9,130271809
2018,9,130267076
2018,6,130262233
2018,6,130271922
2018,6,130272090
2018,6,130272098
2018,9,130347703
2018,6,130356863
2018,6,130347754
2018,6,130352899
2018,9,130357081
2018,3,130348441
2018,6,130348441
2018,6,130357219
2018,6,130350000
2018,6,130354179
2018,8,130350131
2018,8,130354272
2018,6,130358369
2018,6,130354581
2018,9,130261622
2018,6,130261635
2018,6,130261634
2018,6,130271467
2018,9,130261736
2018,6,130261776
2018,6,130261775
2018,9,130261787
2018,9,130266764
2018,9,130261834
2018,6,130266892
2018,9,130266890
2018,9,130261930
2018,9,130266937
2018,9,130271778
2018,9,130267026
2018,6,130262052
2018,9,130267041
2018,9,130267060
2018,9,130271815
2018,9,130267071
2018,6,130262100
2018,6,130271881
2018,6,130262306
2018,6,130262305
2018,6,130262442
2018,9,130262446
2018,6,142540105
2018,6,142471174
2018,9,142405851
2018,9,141374753
2018,9,141279142
2018,6,141233763
2018,9,142540621
2018,9,141480527
2018,6,142541046
2018,9,141858098
2018,6,141512239
2018,6,141512240
2018,6,141512219
2018,6,141512218
2018,6,141858083
2018,6,141858082
2018,6,141858084
2018,2,141858109
2018,9,142388849
2018,6,141899026
2018,6,141899025
2018,9,142409851
2018,3,141731072
2018,9,140047316
2018,2,141724829
2018,9,141116662
2018,2,141509246
2018,6,140059446
2018,9,141724831
2018,9,141456751
2018,8,140871216
2018,9,141894565
2018,1,141894647
2018,9,141724826
2018,6,140311180
2018,6,140311179
2018,9,119927392
2018,6,119927711
2018,8,119927711
2018,6,119927712
2018,8,119927712
2018,9,119927837
2018,5,119927938
2018,1,119928478
2018,9,119928603
2018,6,119928850
2018,9,119929505
2018,6,119929838
2018,6,119930014
2018,9,119930151
2018,9,119930147
2018,8,119930206
2018,8,119930205
2018,9,119930380
2018,6,119930440
2018,9,119930504
2018,9,119930767
2018,9,119931673
2018,6,119931690
2018,2,119932118
2018,9,119932189
2018,6,119932600
2018,9,119542785
2018,9,119542784
2018,9,119543065
2018,6,119544189
2018,6,119542774
2018,9,119542794
2018,1,123017295
2018,6,123017297
2018,9,123017309
2018,9,123008774
2018,6,123017343
2018,6,123009049
2018,9,123009087
2018,9,123017646
2018,9,123012839
2018,9,123012933
2018,9,123017731
2018,3,123012973
2018,6,123012974
2018,6,123009187
2018,6,123017743
2018,6,123017769
2018,6,123017787
2018,6,123017786
2018,6,123017785
2018,8,123009272
2018,9,119927006
2018,6,119927729
2018,6,119927730
2018,2,123971278
2018,9,119929415
2018,2,119929716
2018,6,119930619
2018,9,119930617
2018,9,119930982
2018,9,119931029
2018,6,119931861
2018,9,119931979
2018,6,123971161
2018,9,123969713
2018,6,123971212
2018,6,123971211
2018,9,123969789
2018,6,123971277
2018,8,123971277
2018,6,123971275
2018,8,123971275
2018,6,123971302
2018,8,123971302
2018,6,123971303
2018,8,123971303
2018,9,123969859
2018,9,123976057
2018,6,123971451
2018,6,123971450
2018,9,123969945
2018,6,123976135
2018,6,123971491
2018,3,119927567
2018,8,119927567
2018,6,119927562
2018,8,119927562
2018,9,119928322
2018,9,119928660
2018,6,119928812
2018,6,119928808
2018,6,119928992
2018,6,130354519
2018,6,130350698
2018,6,130354520
2018,6,130358443
2018,1,130350753
2018,3,130350753
2018,6,130350753
2018,6,130354575
2018,6,130350810
2018,6,130350816
2018,6,130358532
2018,6,130261666
2018,6,130261701
2018,9,130261734
2018,9,130271630
2018,6,130266849
2018,6,130266850
2018,6,130266878
2018,9,130261904
2018,6,130271724
2018,6,130266949
2018,6,130266996
2018,9,130266997
2018,9,130267018
2018,6,130262079
2018,6,130262078
2018,6,130267067
2018,9,130267072
2018,6,130271818
2018,9,130267079
2018,6,130267195
2018,6,130271899
2018,2,130272054
2018,6,130267455
2018,6,126340498
2018,6,126344457
2018,6,126340528
2018,6,126347474
2018,6,126340584
2018,9,126344554
2018,9,126347560
2018,9,126340740
2018,3,126340743
2018,6,126340756
2018,6,126340755
2018,9,126344718
2018,3,126340797
2018,9,126344744
2018,6,126347650
2018,6,126340825
2018,6,126341040
2018,6,126351155
2018,9,126351443
2018,6,126345418
2018,6,126351638
2018,9,126356527
2018,9,126352771
2018,9,126349577
2018,2,126356676
2018,9,126352809
2018,9,126356581
2018,9,126356686
2018,6,126356968
2018,1,126356989
2018,9,126349927
2018,3,126353268
2018,6,126357117
2018,6,126353275
2018,6,126353274
2018,8,127424896
2018,6,127415193
2018,6,127415213
2018,3,127420045
2018,6,127420063
2018,8,127420063
2018,6,127415150
2018,8,127415150
2018,9,127415160
2018,9,127415163
2018,9,130347572
2018,9,130352611
2018,3,130347590
2018,9,130347594
2018,6,130347616
2018,6,130356818
2018,9,130356833
2018,5,130356834
2018,6,130352683
2018,9,130347698
2018,6,130356850
2018,6,130347706
2018,9,130347740
2018,6,130352717
2018,9,130347747
2018,9,130356859
2018,9,130352726
2018,9,130356892
2018,9,130347904
2018,9,130347956
2018,6,130347962
2018,6,130347961
2018,9,130352903
2018,9,130356999
2018,8,130352956
2018,8,130348071
2018,6,130348090
2018,2,130348121
2018,6,130353003
2018,6,130348238
2018,9,130348239
2018,6,130348350
2018,6,130348352
2018,6,130348362
2018,8,130357149
2018,6,130348389
2018,6,130348406
2018,5,130348405
2018,6,130348407
2018,3,130348414
2018,6,130348416
2018,6,130353141
2018,3,130348439
2018,3,130353154
2018,1,130353157
2018,1,130353156
2018,6,126351679
2018,6,126348382
2018,6,126348381
2018,9,126351834
2018,9,126351866
2018,6,126348527
2018,6,126348528
2018,6,126351892
2018,6,126351893
2018,8,126351969
2018,9,126345834
2018,9,126352138
2018,9,126352160
2018,3,126348838
2018,6,126348838
2018,6,126346045
2018,12,126348957
2018,6,126349006
2018,6,126346116
2018,6,126352373
2018,6,126352372
2018,8,126352372
2018,9,126352494
2018,6,126352498
2018,9,126352497
2018,9,126356302
2018,1,126352550
2018,6,126356330
2018,6,126352604
2018,1,126352635
2018,1,127415147
2018,9,127420097
2018,9,127424889
2018,6,127415135
2018,6,127424902
2018,6,127424901
2018,6,127420105
2018,9,127424932
2018,9,127420119
2018,6,127420084
2018,6,127415167
2018,6,127420098
2018,6,127420099
2018,6,127415221
2018,6,127415220
2018,9,127424949
2018,6,127415241
2018,6,126340424
2018,8,126344392
2018,8,126352646
2018,6,126340532
2018,6,126340571
2018,6,126344514
2018,9,126347537
2018,9,126340617
2018,6,126344565
2018,6,126340680
2018,6,126344634
2018,9,126344694
2018,14,126340760
2018,8,126344773
2018,6,126344829
2018,6,126344882
2018,9,126344892
2018,6,126347819
2018,6,126347818
2018,6,126348074
2018,9,126345261
2018,6,126351435
2018,1,126348205
2018,8,126351569
2018,6,126345419
2018,6,126351584
2018,8,126348297
2018,8,126352647
2018,9,126349450
2018,6,126352927
2018,6,126356724
2018,6,126356779
2018,6,126353167
2018,3,126357097
2018,6,126349984
2018,9,127415134
2018,9,127415162
2018,6,127424945
2018,6,127424944
2018,8,126351651
2018,9,126348364
2018,6,126348598
2018,6,126345708
2018,9,126348629
2018,6,126348649
2018,9,126345800
2018,9,126345817
2018,6,126345861
2018,6,126345925
2018,6,126349302
2018,9,127420060
2018,6,127420089
2018,6,127420090
2018,1,127424886
2018,6,127420058
2018,8,127420058
2018,6,127420057
2018,8,127420057
2018,9,127415230
2018,9,127420053
2018,1,127415188
2018,9,127420125
2018,6,130350020
2018,6,130354141
2018,6,130350029
2018,6,130354264
2018,9,130350399
2018,3,130350652
2018,5,130354482
2018,2,130354560
2018,6,130354560
2018,8,130354560
2018,6,130358493
2018,6,130350799
2018,6,127424913
2018,6,127424914
2018,9,127424925
2018,6,127420062
2018,8,127420062
2018,6,127424903
2018,8,127424903
2018,9,130356816
2018,6,130347653
2018,6,130356836
2018,9,130357021
2018,9,130357023
2018,6,130348177
2018,6,130348179
2018,6,130348363
2018,8,130353182
2018,9,126345484
2018,6,126348352
2018,9,126351683
2018,9,126352018
2018,6,126348688
2018,6,126348686
2018,8,126348708
2018,9,126348755
2018,6,126352108
2018,6,126345885
2018,6,126348770
2018,6,126346038
2018,6,126352499
2018,9,126352500
2018,6,126356369
2018,9,126351689
2018,9,126348384
2018,6,126345574
2018,6,126345588
2018,6,126351766
2018,6,126345697
2018,9,126348638
2018,9,126345757
2018,9,126348661
2018,6,126348667
2018,9,126348693
2018,6,126345830
2018,6,126348749
2018,6,126348773
2018,6,126348794
2018,6,126348807
2018,8,126348807
2018,8,126352281
2018,12,126348952
2018,6,126346131
2018,6,126352588
2018,9,130261669
2018,9,130261714
2018,6,130271520
2018,8,130271520
2018,6,130271521
2018,9,130271527
2018,6,130261771
2018,9,130266969
2018,9,130262058
2018,9,130262057
2018,9,130267085
2018,6,130267249
2018,6,130267280
2018,6,130267459
2018,6,126340428
2018,6,126340443
2018,9,126340482
2018,6,126340614
2018,8,126340614
2018,6,126344557
2018,8,126344557
2018,6,126344558
2018,8,126344558
2018,9,126352794
2018,9,126344573
2018,9,126344711
2018,6,126344746
2018,6,126340942
2018,6,126349435
2018,9,126345286
2018,6,126348177
2018,6,126345314
2018,12,126345360
2018,6,126345444
2018,6,126351615
2018,3,126356503
2018,9,126356518
2018,6,126349456
2018,6,126349458
2018,6,126356526
2018,6,126352750
2018,6,126356540
2018,6,126349508
2018,9,126349519
2018,9,126352800
2018,2,126352814
2018,9,126356586
2018,6,126349539
2018,8,126349539
2018,6,126352828
2018,8,126352828
2018,6,126349603
2018,6,126349604
2018,8,126356703
2018,9,126349733
2018,6,126353154
2018,6,126349895
2018,6,126356996
2018,6,126357043
2018,6,126353240
2018,6,126353260
2018,6,126353259
2018,9,130347709
2018,9,130347850
2018,3,130347930
2018,9,130352900
2018,9,130348050
2018,6,130357011
2018,8,130352962
2018,8,130352965
2018,9,130357076
2018,6,130348530
2018,2,130358050
2018,8,130358050
2018,1,130350007
2018,6,130350014
2018,6,130350128
2018,6,130350129
2018,8,130350140
2018,6,130350231
2018,9,127415144
2018,9,127420087
2018,9,127424950
2018,1,130271446
2018,9,130271461
2018,6,130266666
2018,9,130271488
2018,9,130271529
2018,9,130261741
2018,7,130261784
2018,2,130266801
2018,6,130261821
2018,6,130261822
2018,6,130261845
2018,9,130266855
2018,6,130266908
2018,6,130266907
2018,6,130271767
2018,9,130267005
2018,9,130262014
2018,9,130271801
2018,6,130267080
2018,8,130267137
2018,6,130267158
2018,6,130267192
2018,6,130267190
2018,6,130262243
2018,6,130262244
2018,6,130271930
2018,6,130271419
2018,9,130261645
2018,9,130271523
2018,6,130271690
2018,6,130266898
2018,6,130271736
2018,6,130271745
2018,6,130266973
2018,1,130272095
2018,6,130263059
2018,6,141486677
2018,3,130271413
2018,6,130271426
2018,9,130261738
2018,6,117384433
2018,6,117384435
2018,9,117384727
2018,9,117385020
2018,9,117385046
2018,9,117386088
2018,8,117383616
2018,8,117383625
2018,6,117384156
2018,6,117386098
2018,6,117386095
2018,9,117384308
2018,8,117383601
2018,8,117383600
2018,9,117384436
2018,6,117386827
2018,6,117386831
2018,6,117388971
2018,8,117383602
2018,9,117384088
2018,2,117384113
2018,6,117384192
2018,8,117384192
