"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2018,106214659,119931303
2018,106214886,119931540
2018,106215045,119931696
2018,106215194,119931842
2018,106215319,119931953
2018,106215324,119931959
2018,106215397,119932035
2018,106215473,119932099
2018,106215469,119932099
2018,106215565,119932196
2018,106215625,119932257
2018,106215637,119932269
2018,106215777,119932410
2018,106215798,119932429
2018,106215878,119932505
2018,106210610,119927231
2018,106210662,119927290
2018,106210759,119927390
2018,106211049,119927688
2018,106211047,119927686
2018,106211213,119927852
2018,106211276,119927928
2018,106211348,119928003
2018,106211435,119928099
2018,106211556,119928218
2018,106211556,119928217
2018,106211595,119928273
2018,106211776,119928465
2018,106211842,119928523
2018,106211963,119928644
2018,106211987,119928664
2018,106212126,119928815
2018,106212220,119928906
2018,106212260,119928939
2018,106212260,119928940
2018,106212279,119928964
2018,106212305,119928991
2018,106212321,119929003
2018,106212349,119929030
2018,106212348,119929027
2018,106212349,119929029
2018,106212418,119929110
2018,106212422,119929110
2018,106212461,119929148
2018,106212642,119929301
2018,105257317,118964540
2018,105257359,118964571
2018,105257415,118964646
2018,105257502,118964753
2018,105257603,118964881
2018,105257674,118964955
2018,105257770,118965068
2018,105257986,118965331
2018,105258083,118965438
2018,105258359,118965718
2018,105258395,118965764
2018,105258510,118965868
2018,105258579,118965935
2018,105258579,118965934
2018,105258638,118965999
2018,105258638,118966002
2018,105258700,118966069
2018,105258790,118966172
2018,105258842,118966246
2018,105258868,118966264
2018,109285007,123009087
2018,109285006,123017644
2018,109281425,123009088
2018,109281437,123012852
2018,109281443,123012861
2018,109285037,123012867
2018,109285043,123012874
2018,109281448,123012875
2018,109279326,123017669
2018,109279337,123012896
2018,109281458,123012897
2018,109285064,123012899
2018,109281461,123012909
2018,109281462,123009127
2018,109279369,123012933
2018,109279370,123012934
2018,109279379,123009140
2018,109281481,123009140
2018,109279380,123012947
2018,109285104,123017714
2018,109285116,123009161
2018,109285123,123017724
2018,109279413,123009174
2018,109279413,123009176
2018,109279409,123009175
2018,109279418,123009184
2018,109285138,123012974
2018,109285138,123012973
2018,109281511,123012979
2018,109285141,123017743
2018,109285141,123009187
2018,109285145,123017747
2018,109279434,123009191
2018,109279432,123012987
2018,109285162,123013004
2018,109281532,123009203
2018,109285173,123013021
2018,109285180,123013029
2018,109285181,123009218
2018,109285194,123013051
2018,109285198,123017786
2018,109285198,123017785
2018,109285198,123017787
2018,109281603,123009276
2018,109285250,123009283
2018,104552450,118251440
2018,104552450,118251442
2018,104552450,118251438
2018,104552597,118251613
2018,104552597,118251608
2018,104552627,118251649
2018,104552654,118251680
2018,104552654,118251677
2018,104552726,118251758
2018,104552797,118251835
2018,104552823,118251868
2018,104553111,118252170
2018,104553288,118252343
2018,104555508,118254475
2018,104555507,118254475
2018,104556793,118255716
2018,105832441,119543465
2018,105832466,119543489
2018,105832995,119544000
2018,105833020,119544028
2018,105833020,119544029
2018,105833048,119544061
2018,105833074,119544083
2018,105833200,119544192
2018,105833188,119544192
2018,105833290,119544287
2018,105833310,119544305
2018,105833433,119544422
2018,105833502,119544469
2018,105833534,119544506
2018,105256865,118963982
2018,105256865,118963987
2018,105256933,118964101
2018,105256953,118964121
2018,105257280,118964495
2018,105257328,118964547
2018,105257329,118964547
2018,105257419,118964650
2018,105257429,118964655
2018,105257431,118964656
2018,105257543,118964782
2018,105257625,118964911
2018,105257637,118964911
2018,105257704,118964988
2018,105257769,118965072
2018,105257933,118965248
2018,105257933,118965249
2018,105258206,118965560
2018,105258424,118965786
2018,105258450,118965816
2018,105258632,118965995
2018,105258852,118966253
2018,105258857,118966253
2018,105258899,118966297
2018,105258916,118966316
2018,105831651,119542630
2018,105831755,119542760
2018,105831911,119542937
2018,105832053,119543076
2018,105832150,119543180
2018,105832153,119543180
2018,105832174,119543204
2018,105832236,119543266
2018,105832236,119543264
2018,105832287,119543317
2018,105832382,119543410
2018,105832405,119543430
2018,105832994,119544003
2018,105833003,119544012
2018,105833038,119544036
2018,105833090,119544097
2018,105833167,119544172
2018,105833210,119544210
2018,105833226,119544218
2018,105833226,119544219
2018,105833313,119544308
2018,105833443,119544417
2018,105833444,119544420
2018,105833561,119544537
2018,105833579,119544555
2018,105833731,119544716
2018,105834016,119544990
2018,105831667,119542662
2018,105831667,119542660
2018,105831703,119542696
2018,105831776,119542782
2018,105831925,119542945
2018,105831925,119542941
2018,105831957,119542976
2018,105831980,119542999
2018,105832073,119543095
2018,105832077,119543095
2018,105832166,119543193
2018,116700966,130353144
2018,116708171,130353144
2018,116700983,130357197
2018,116708196,130348453
2018,116700991,130357205
2018,116708212,130353171
2018,116700999,130357218
2018,116708232,130357218
2018,116700998,130357218
2018,116705025,130352615
2018,116701043,130353221
2018,116701072,130348601
2018,116711840,130349728
2018,116711840,130349727
2018,116711894,130358053
2018,116711893,130358053
2018,116711978,130349976
2018,116712000,130354133
2018,116709769,130350028
2018,116709768,130350028
2018,116709782,130350043
2018,116712039,130350107
2018,116712041,130358184
2018,116712049,130358189
2018,116716699,130358199
2018,116709883,130350141
2018,116712054,130350151
2018,116716720,130354217
2018,116712060,130358213
2018,116716719,130354217
2018,116712060,130354216
2018,116709918,130354226
2018,116716732,130350175
2018,116712083,130354256
2018,116712099,130358251
2018,116712100,130358251
2018,116709986,130350247
2018,116710300,130358362
2018,116712261,130350633
2018,116712281,130350647
2018,116712310,130358419
2018,116712321,130354513
2018,116712336,130350695
2018,116717009,130354529
2018,116717014,130350716
2018,116712381,130358470
2018,116712392,130354553
2018,116712392,130350765
2018,116717060,130354568
2018,116712431,130358514
2018,116712443,130358533
2018,116707595,130352778
2018,116700688,130347954
2018,116707734,130348002
2018,116700841,130357078
2018,116700917,130357142
2018,116700922,130353108
2018,116700939,130357161
2018,116700938,130357161
2018,116700944,130353122
2018,116705543,130348427
2018,116700960,130348434
2018,116705547,130348435
2018,116700979,130357195
2018,116700984,130353165
2018,116708194,130348451
2018,116708205,130348463
2018,116708211,130357208
2018,116708216,130357210
2018,116708218,130357210
2018,116708218,130357209
2018,116708217,130357210
2018,116708216,130357209
2018,116708219,130357209
2018,116701022,130357240
2018,116701023,130348510
2018,116708306,130348538
2018,116711876,130349785
2018,116711884,130358041
2018,116716511,130349821
2018,116711984,130358135
2018,116711997,130350010
2018,116711998,130350011
2018,116712006,130358157
2018,116712018,130350035
2018,116712018,130350036
2018,116709803,130350062
2018,116712025,130354170
2018,116712035,130350102
2018,116712038,130350106
2018,116709900,130358215
2018,116709901,130358214
2018,116712062,130354219
2018,116709929,130358233
2018,116709930,130354235
2018,116716739,130354242
2018,116712078,130350187
2018,116712090,130350210
2018,116712095,130358247
2018,116712123,130354303
2018,116716947,130358368
2018,116712263,130350635
2018,116712274,130354469
2018,116710334,130350658
2018,116716975,130350664
2018,116710346,130350669
2018,116712339,130358442
2018,116710375,130350701
2018,116712344,130358451
2018,116717012,130354532
2018,116710402,130350732
2018,116712372,130358466
2018,116710417,130350752
2018,116710419,130350751
2018,116710419,130350754
2018,116717039,130354552
2018,116717045,130350772
2018,116712400,130350777
2018,116717056,130350784
2018,116717080,130358517
2018,116717080,130358516
2018,116712447,130358535
2018,116710494,130358541
2018,116707383,130347595
2018,116707401,130347611
2018,116707401,130347610
2018,116707526,130352721
2018,116707586,130352771
2018,116705176,130352773
2018,116700699,130352874
2018,116700714,130356950
2018,116707726,130356957
2018,116707790,130348051
2018,116705359,130357005
2018,116705359,130348060
2018,116705361,130348066
2018,116705413,130352997
2018,116700829,130348199
2018,116700829,130357061
2018,116700921,130357145
2018,116700925,130357150
2018,116708131,130348401
2018,116700948,130348413
2018,116708172,130357185
2018,116708173,130357185
2018,116700977,130357192
2018,116700982,130348448
2018,116708193,130348450
2018,116700985,130348454
2018,116705568,130348458
2018,116700992,130357207
2018,116700995,130357215
2018,116701003,130353185
2018,116708325,130348552
2018,116711887,130358046
2018,116711892,130358052
2018,116716513,130349826
2018,116711904,130354049
2018,116709585,130354049
2018,116711982,130349982
2018,116711982,130349981
2018,116711983,130349982
2018,116711983,130349981
2018,116711993,130358146
2018,116716624,130354134
2018,116712005,130354138
2018,116716711,130350139
2018,116709894,130354208
2018,116712055,130354213
2018,116712055,130358210
2018,116712058,130350153
2018,116712072,130354236
2018,116712073,130354236
2018,116712101,130350238
2018,116712156,130350393
2018,116716973,130354484
2018,116712298,130350665
2018,116712307,130358418
2018,116712334,130350692
2018,116717006,130354522
2018,116712343,130358450
2018,116712361,130358463
2018,116717032,130350749
2018,116712375,130350748
2018,116712385,130358473
2018,116712395,130354557
2018,116717054,130350781
2018,116717076,130358509
2018,116717084,130350815
2018,116710487,130358530
2018,116710489,130350822
2018,116710495,130358540
2018,111060831,124785270
2018,111053551,124797048
2018,111060856,124797058
2018,111060881,124785318
2018,111060899,124797110
2018,111056299,124800352
2018,111053656,124800377
2018,111060943,124797157
2018,111053676,124797171
2018,111053675,124797171
2018,111056352,124800405
2018,111061012,124795290
2018,111061011,124795290
2018,111056421,124800476
2018,111061033,124800491
2018,111053769,124795319
2018,111053785,124800511
2018,111061057,124797290
2018,111056497,124797310
2018,111056500,124800558
2018,111053826,124797326
2018,111053830,124800572
2018,111056542,124800591
2018,111056542,124800589
2018,111056550,124797358
2018,111056570,124797367
2018,111053903,124805409
2018,111061124,124805409
2018,111061176,124800744
2018,111053956,124800760
2018,111061219,124800824
2018,111054001,124800833
2018,111056785,124805503
2018,111056783,124805503
2018,111061234,124800844
2018,111056780,124805503
2018,111056793,124800851
2018,111056792,124800851
2018,111056794,124800850
2018,111056801,124800860
2018,111056819,124800878
2018,111054044,124800915
2018,111054051,124800922
2018,111056866,124800926
2018,111056866,124800925
2018,111061303,124800950
2018,111056924,124800983
2018,111056948,124801010
2018,111054123,124801010
2018,111056995,124805640
2018,111056995,124805642
2018,111061388,124801086
2018,111061391,124801091
2018,111061392,124801091
2018,111061398,124801101
2018,111057034,124801114
2018,111054210,124805680
2018,111054230,124805692
2018,111054256,124797740
2018,111057133,124797742
2018,111057132,124801205
2018,111057133,124801204
2018,112580188,126352662
2018,112580193,126356434
2018,112580192,126356434
2018,112575502,126352691
2018,112580212,126352691
2018,112584049,126352691
2018,112580213,126352691
2018,112584065,126352700
2018,112580222,126356474
2018,112575518,126352713
2018,112584079,126356477
2018,112584096,126352737
2018,112580248,126356520
2018,112584109,126356523
2018,112580251,126356523
2018,112575568,126349464
2018,112584177,126352821
2018,112584177,126349537
2018,112584185,126352832
2018,112584255,126349599
2018,112580379,126352880
2018,112575727,126356697
2018,112575727,126356696
2018,112575755,126349646
2018,112584304,126349647
2018,112575763,126349659
2018,112575763,126349657
2018,112580580,126356937
2018,112575953,126349845
2018,112575962,126349856
2018,112584525,126356964
2018,112580613,126349875
2018,112584555,126356981
2018,112576010,126349905
2018,112584582,126349908
2018,112580652,126353173
2018,112580652,126353175
2018,112580655,126353177
2018,112584594,126357024
2018,112580661,126353184
2018,112576036,126353196
2018,112580673,126353200
2018,112584623,126357046
2018,112580707,126353231
2018,112584650,126349947
2018,112576103,126357118
2018,112580758,126353282
2018,112580769,126353291
2018,112586148,126350038
2018,124398897,137886805
2018,124392079,137883593
2018,124392078,137883593
2018,124399066,137887008
2018,124392354,137887189
2018,124393575,137877765
2018,124387744,137877761
2018,124393573,137877763
2018,124393578,137877768
2018,124390171,137877781
2018,124393596,137877803
2018,124393613,137881551
2018,124393616,137881551
2018,124387765,137881551
2018,124393618,137881551
2018,124390220,137881551
2018,124390237,137881572
2018,124390237,137881573
2018,124393650,137875680
2018,124390258,137877855
2018,124390260,137881592
2018,124393685,137875686
2018,124393684,137881613
2018,124390278,137881617
2018,124390283,137877884
2018,124387792,137881632
2018,124390305,137877898
2018,124390306,137875702
2018,124393730,137881661
2018,124390319,137881661
2018,124390319,137877911
2018,124393730,137877911
2018,124393732,137877914
2018,124393732,137877915
2018,124393733,137877916
2018,124390366,137881720
2018,124393779,137881718
2018,124393786,137875745
2018,124390379,137881731
2018,124390378,137881728
2018,124390375,137881725
2018,124390377,137881725
2018,124390373,137881725
2018,124390377,137881728
2018,124387834,137881725
2018,124390373,137881728
2018,124387835,137881728
2018,124390376,137881725
2018,124387835,137881725
2018,124390375,137881728
2018,124390376,137881728
2018,124387834,137881728
2018,124390378,137881725
2018,124387839,137877967
2018,124393823,137875756
2018,124387848,137881752
2018,124393828,137875757
2018,124393828,137881754
2018,124393827,137875758
2018,124390401,137877989
2018,124390401,137877991
2018,124393829,137877992
2018,124390411,137881760
2018,124390426,137881772
2018,124393898,137878029
2018,124393898,137878030
2018,124397887,137881808
2018,124393908,137881819
2018,124397913,137881840
2018,124393930,137881840
2018,124393931,137881840
2018,124393938,137881843
2018,124390477,137878091
2018,124393953,137881860
2018,124397936,137881867
2018,124393963,137881868
2018,124393963,137878117
2018,124393971,137878128
2018,124393971,137878130
2018,124393987,137878144
2018,124394003,137878155
2018,124394008,137875868
2018,124394008,137875867
2018,124394009,137881908
2018,124394009,137881907
2018,124390544,137875870
2018,124394014,137875870
2018,124397999,137881944
2018,124397998,137881944
2018,124397975,137881918
2018,124397975,137878174
2018,124394048,137881942
2018,124394048,137881945
2018,124390591,137875900
2018,124390597,137881971
2018,124398025,137881996
2018,124398033,137882008
2018,124394097,137882008
2018,124394107,137882020
2018,124398036,137882011
2018,124394116,137875943
2018,124390643,137878265
2018,124390643,137878263
2018,112578347,126340852
2018,112582461,126340913
2018,112578409,126340926
2018,112578431,126344836
2018,112578454,126344846
2018,112582495,126347751
2018,112582505,126340986
2018,112578480,126340997
2018,112573811,126341013
2018,112575464,126356420
2018,112578598,126344952
2018,112575856,126353019
2018,112575869,126353029
2018,112582640,126351162
2018,112573950,126345011
2018,112582671,126345041
2018,112574015,126347963
2018,112574021,126351250
2018,112584025,126356427
2018,112580202,126349401
2018,112582775,126345173
2018,112578846,126351345
2018,112574145,126351362
2018,112578874,126348083
2018,112578891,126345227
2018,112582832,126348118
2018,112578927,126351413
2018,112582842,126351425
2018,112578945,126351429
2018,112574213,126348151
2018,112578959,126348151
2018,112582876,126345290
2018,112574239,126345307
2018,112574239,126345306
2018,112574252,126345316
2018,112582894,126345316
2018,112579000,126345326
2018,112582912,126351511
2018,112574283,126351525
2018,112582942,126345375
2018,112574298,126351542
2018,112574304,126348222
2018,112574316,126348239
2018,112574340,126345431
2018,112579088,126345431
2018,112574349,126351585
2018,112579097,126345442
2018,112583041,126351608
2018,112579119,126351608
2018,112574389,126351617
2018,112574389,126348306
2018,112579144,126351635
2018,112584067,126349419
2018,112575527,126349429
2018,112584101,126349447
2018,112580242,126352742
2018,112580259,126352756
2018,112575574,126349469
2018,112575573,126349469
2018,112575597,126349493
2018,112580317,126356590
2018,112580331,126349550
2018,112584234,126356652
2018,112584251,126356670
2018,112584264,126349608
2018,112575718,126356687
2018,112584270,126356687
2018,112580395,126349626
2018,112584295,126352917
2018,112580406,126352917
2018,112575877,126353035
2018,112575879,126349766
2018,112584426,126353040
2018,112584467,126349803
2018,112584474,126356909
2018,112584510,126356951
2018,112584510,126356950
2018,112584527,126349860
2018,112580614,126353133
2018,112580619,126353138
2018,112580624,126353146
2018,112580629,126356982
2018,112584581,126349909
2018,112576022,126357019
2018,112584593,126353179
2018,112580672,126357041
2018,112576041,126349931
2018,112580694,126353215
2018,112580705,126357073
2018,112584662,126353245
2018,112584662,126353244
2018,112584713,126357134
2018,112580790,126357151
2018,112580803,126357167
2018,124390644,137878263
2018,124390644,137878265
2018,124390694,137878319
2018,124390695,137882118
2018,124394196,137882119
2018,124394220,137882146
2018,124394219,137882145
2018,124394240,137878377
2018,124394240,137882164
2018,124390750,137878381
2018,124390761,137878389
2018,124394248,137882175
2018,124394256,137876019
2018,124394259,137878409
2018,124394265,137882189
2018,124390882,137878540
2018,124390899,137876114
2018,124390901,137876114
2018,124390900,137876114
2018,124394431,137882363
2018,124394431,137882361
2018,124394433,137882366
2018,124394446,137878576
2018,124398234,137882378
2018,124398240,137882383
2018,124394458,137876136
2018,124394668,137882603
2018,124398494,137882791
2018,124398492,137878962
2018,124391289,137878962
2018,124398491,137878962
2018,124394860,137878967
2018,124394868,137882801
2018,124391314,137878983
2018,124394882,137878979
2018,124391315,137878980
2018,124391328,137886407
2018,112582071,126344422
2018,112577977,126340470
2018,112573474,126344435
2018,112578185,126344653
2018,112573645,126344653
2018,112578231,126344688
2018,112582334,126340741
2018,112573688,126347625
2018,112573688,126344708
2018,112573699,126347637
2018,112573723,126344747
2018,112573730,126347658
2018,112578357,126340873
2018,112582425,126347693
2018,112582447,126344811
2018,112578399,126340907
2018,112578401,126340911
2018,112578401,126347721
2018,112582484,126340953
2018,112582484,126340950
2018,112573794,126340965
2018,112573794,126340966
2018,112582503,126340980
2018,112578494,126341009
2018,112573822,126347771
2018,112582578,126344938
2018,112578580,126344941
2018,112582584,126344941
2018,112578616,126347865
2018,112582618,126347876
2018,112578679,126345027
2018,112582669,126351200
2018,112573986,126345056
2018,112578710,126347939
2018,112578713,126351221
2018,112578727,126345067
2018,112574030,126351253
2018,112574028,126351253
2018,112578750,126351253
2018,112574044,126351261
2018,112582736,126345121
2018,112582736,126345122
2018,112574093,126351309
2018,112574112,126345166
2018,112578848,126351348
2018,112578863,126351360
2018,112574150,126348082
2018,112574199,126351427
2018,112582861,126345276
2018,112578985,126345309
2018,112578990,126345315
2018,112574250,126345315
2018,112574264,126345327
2018,112579010,126345334
2018,112579030,126345358
2018,112574287,126345358
2018,112582938,126351534
2018,112579040,126348210
2018,112579053,126345385
2018,112582953,126345390
2018,112579065,126348234
2018,112582987,126351567
2018,112583003,126348257
2018,112574347,126348266
2018,112583016,126348270
2018,112583018,126348276
2018,112579118,126348299
2018,112574384,126348301
2018,112579121,126345461
2018,112579138,126348312
2018,116611576,130271411
2018,116611576,130266606
2018,116616405,130261595
2018,116611612,130266650
2018,116616423,130266650
2018,116606611,130266670
2018,116611643,130271471
2018,116611690,130261739
2018,116616585,130266799
2018,116606828,130271627
2018,116606837,130261831
2018,116616641,130271678
2018,116616673,130266924
2018,116607001,130266995
2018,116607002,130266995
2018,116607011,130267001
2018,116607029,130262030
2018,116616747,130262030
2018,116616756,130267035
2018,124394967,137882896
2018,124394967,137882895
2018,124394985,137882919
2018,124394984,137882919
2018,124395304,137886713
2018,124395332,137883280
2018,124391750,137883306
2018,124391753,137879437
2018,124395363,137879439
2018,124391785,137886779
2018,124395409,137879484
2018,124398886,137879484
2018,124391834,137883379
2018,124395448,137883392
2018,124391859,137879522
2018,124395470,137883415
2018,124395492,137879564
2018,124391896,137879564
2018,124398940,137879580
2018,124391950,137883480
2018,124395567,137886906
2018,124398978,137879632
2018,124395565,137886906
2018,124392022,137886960
2018,124392022,137886959
2018,124392061,137879722
2018,124392095,137879754
2018,124392095,137879757
2018,124392120,137883629
2018,124395716,137879793
2018,124399092,137887034
2018,124395812,137883710
2018,124392240,137883733
2018,124392240,137883732
2018,124395907,137883780
2018,124396003,137883865
2018,124399276,137880118
2018,124396090,137887308
2018,124396089,137887308
2018,124396089,137887312
2018,124396088,137887312
2018,124396090,137887312
2018,124399352,137887317
2018,116616847,130267156
2018,116616855,130271875
2018,116616858,130262182
2018,116607169,130262188
2018,116607203,130262226
2018,116612186,130262256
2018,116616900,130262258
2018,116612186,130267209
2018,116616900,130262257
2018,116612191,130267215
2018,116612199,130271912
2018,116607232,130271912
2018,116607262,130267251
2018,116616939,130262312
2018,116607285,130262314
2018,116612247,130262327
2018,116612254,130262331
2018,116612263,130271970
2018,116616980,130262349
2018,116607357,130262379
2018,116612332,130267370
2018,116607415,130267406
2018,116612416,130272104
2018,124396106,137887384
2018,124396105,137887384
2018,124392504,137880225
2018,124392629,137880363
2018,124399485,137884071
2018,124396255,137884098
2018,124396255,137884096
2018,124396272,137884113
2018,124392738,137884163
2018,124396335,137884181
2018,124396342,137884196
2018,124399580,137884217
2018,112579162,126345488
2018,112574415,126345488
2018,112583080,126351656
2018,112574431,126345502
2018,112579221,126348402
2018,112574487,126348405
2018,112583136,126351725
2018,112574500,126351747
2018,112579268,126351757
2018,112579277,126351775
2018,112579278,126351770
2018,112579276,126351770
2018,112579301,126348460
2018,112583189,126348470
2018,112574575,126351831
2018,112574574,126345625
2018,112579333,126345627
2018,112579341,126345634
2018,112574605,126348518
2018,112574637,126351887
2018,112574666,126348580
2018,112583315,126348621
2018,112579529,126352043
2018,112574815,126348709
2018,112583437,126348709
2018,112574816,126348718
2018,112574815,126348714
2018,112583437,126348714
2018,112574816,126345827
2018,112574810,126348714
2018,112574810,126348709
2018,112574826,126345847
2018,112583452,126345847
2018,112574843,126352104
2018,112574849,126348757
2018,112579607,126345886
2018,112574887,126345903
2018,112574922,126345931
2018,112574922,126345930
2018,112574936,126352199
2018,112583551,126348845
2018,112583551,126352211
2018,112583566,126352236
2018,112579694,126352236
2018,112579714,126345975
2018,112579721,126352260
2018,112583867,126352506
2018,112575286,126352506
2018,112583882,126356288
2018,112580036,126349219
2018,112575330,126352539
2018,112580058,126352539
2018,112575343,126356316
2018,112580083,126356320
2018,112580092,126352566
2018,112583920,126352577
2018,112580110,126349282
2018,112583945,126356352
2018,112583946,126356352
2018,112580132,126356361
2018,112575411,126349316
2018,116616390,130271404
2018,116616389,130271404
2018,116611572,130266607
2018,116611574,130271412
2018,116611581,130261571
2018,116606545,130266615
2018,112574138,126345199
2018,112578882,126345218
2018,112582820,126351387
2018,112578908,126351396
2018,112578910,126351396
2018,112578908,126351394
2018,112578910,126351394
2018,112574205,126345265
2018,112574208,126345273
2018,112582886,126351476
2018,112574242,126351476
2018,112578989,126351483
2018,112574258,126345323
2018,112579075,126345410
2018,112583006,126345430
2018,112583027,126348283
2018,112574375,126348293
2018,112583034,126348293
2018,112579134,126345471
2018,112574396,126351630
2018,112575470,126356424
2018,112575484,126356433
2018,112580214,126352693
2018,112575516,126349421
2018,112580263,126349471
2018,112580263,126352766
2018,112575644,126349549
2018,112575643,126352837
2018,112584201,126356623
2018,112584200,126356623
2018,112575677,126352861
2018,112575677,126349578
2018,112584258,126349600
2018,112575719,126356689
2018,112575761,126349651
2018,112580427,126352941
2018,112575820,126349724
2018,112584379,126356787
2018,112575829,126356785
2018,112575847,126353009
2018,112575851,126349743
2018,112584390,126349743
2018,112584415,126349764
2018,112580524,126356856
2018,112575896,126349784
2018,112584448,126349787
2018,112575899,126349794
2018,112575899,126353051
2018,112584453,126353051
2018,112575906,126356883
2018,112584472,126356905
2018,112575943,126349830
2018,112575949,126356944
2018,112584520,126353108
2018,112580606,126353122
2018,112575980,126353136
2018,112580675,126349930
2018,112576048,126357055
2018,112584666,126357090
2018,112576080,126349962
2018,112580736,126349972
2018,112580755,126349990
2018,112584735,126353317
2018,112586129,126350014
2018,112586129,126353314
2018,112586144,126357171
2018,112580808,126353342
2018,112580811,126357180
2018,112582077,126347411
2018,112582094,126340489
2018,112578007,126340507
2018,112578007,126344461
2018,112573510,126347446
2018,112573509,126347446
2018,112582180,126347498
2018,112578078,126344516
2018,112578098,126344540
2018,112573591,126340619
2018,112580324,126356602
2018,112573618,126344599
2018,112573631,126340668
2018,112573641,126344640
2018,112573646,126340694
2018,112573656,126340716
2018,112578213,126340716
2018,112578217,126340724
2018,112573673,126347614
2018,112578248,126347619
2018,112578254,126347620
2018,112578270,126347629
2018,112578307,126340819
2018,112575482,126349391
2018,112573782,126347733
2018,112582482,126340946
2018,112578481,126340995
2018,112573808,126344865
2018,112578499,126341016
2018,112573813,126341016
2018,112573878,126344940
2018,112582589,126341088
2018,112578618,126341113
2018,112582627,126341135
2018,112582632,126345000
2018,112582647,126345015
2018,112582647,126345018
2018,112582664,126351193
2018,112582664,126345034
2018,112582678,126351212
2018,112582710,126345091
2018,112574063,126351278
2018,112582759,126348035
2018,112578831,126345171
2018,112578860,126348070
2018,112578878,126351372
2018,112578888,126345224
2018,112575648,126356619
2018,112575546,126352734
2018,112582865,126348154
2018,112574230,126348163
2018,112578986,126345311
2018,112574261,126351489
2018,112582904,126348188
2018,112574272,126345339
2018,112574272,126345338
2018,112582919,126345347
2018,112575579,126352764
2018,112574295,126351536
2018,112582948,126345382
2018,112574321,126345406
2018,112582982,126348246
2018,112582982,126348247
2018,112582993,126345427
2018,112583007,126351581
2018,112579091,126345432
2018,112579091,126351581
2018,112574343,126345432
2018,112583017,126351587
2018,112574363,126348284
2018,112583028,126348286
2018,112579129,126345467
2018,112583051,126345467
2018,112579136,126345476
2018,112580288,126349513
2018,112584155,126349523
2018,112584156,126352797
2018,112584199,126352842
2018,112584199,126356621
2018,112575682,126349583
2018,112584245,126349586
2018,112584282,126349632
2018,112584306,126356721
2018,112580475,126352987
2018,112584406,126356822
2018,112584425,126356845
2018,112584435,126356854
2018,112584435,126353042
2018,112584460,126349799
2018,112575917,126356904
2018,112584488,126356924
2018,112575935,126349823
2018,112584517,126349857
2018,112584528,126349861
2018,112575971,126353117
2018,112575971,126353116
2018,112584535,126353123
2018,112584543,126353137
2018,112584568,126353160
2018,112580663,126353185
2018,112576034,126357037
2018,112576040,126349929
2018,112576040,126353199
2018,112580674,126353201
2018,112574418,126348333
2018,112579170,126348349
2018,112583091,126351665
2018,112574461,126348387
2018,112583122,126345536
2018,112579219,126351711
2018,112583137,126351727
2018,112583178,126351800
2018,112574544,126348463
2018,112574578,126345631
2018,112579346,126348501
2018,112574614,126348525
2018,112583264,126351919
2018,112574687,126351940
2018,112574687,126351939
2018,112579430,126351943
2018,112574695,126351948
2018,112579453,126351970
2018,112583327,126351970
2018,112574728,126345755
2018,112583663,126346063
2018,112583689,126348985
2018,112575096,126348991
2018,112583691,126348990
2018,112579830,126348990
2018,112583722,126352369
2018,112575145,126349032
2018,112575152,126352379
2018,112583747,126356142
2018,112583747,126349058
2018,112579896,126356155
2018,112575194,126349086
2018,112575194,126356171
2018,112579916,126352425
2018,112575210,126349100
2018,112575246,126356219
2018,112575248,126356225
2018,112583857,126356256
2018,112580017,126349200
2018,112580049,126356310
2018,112580077,126356317
2018,112575373,126356340
2018,112583935,126349291
2018,112583941,126349295
2018,112575388,126356358
2018,112580133,126356360
2018,112583961,126349313
2018,112583964,126349318
2018,112575415,126356377
2018,112580153,126349336
2018,112575449,126352636
2018,112575454,126352639
2018,116716845,130354358
2018,112574406,126348322
2018,112574406,126348321
2018,112574432,126345506
2018,112579199,126351693
2018,112574467,126348395
2018,112574471,126348399
2018,112574472,126348399
2018,112574495,126351731
2018,112579247,126345565
2018,112583155,126345579
2018,112579297,126348453
2018,112579304,126345614
2018,112574589,126345632
2018,112583214,126345636
2018,112583214,126345637
2018,112579361,126348514
2018,112579361,126351861
2018,112574622,126345666
2018,112574685,126348599
2018,112579444,126351957
2018,112579443,126351957
2018,112574705,126345737
2018,112574705,126351959
2018,112574709,126348623
2018,112579457,126351978
2018,112574824,126345843
2018,112583459,126348745
2018,112574841,126348750
2018,112574841,126352103
2018,112583479,126352127
2018,112574872,126348771
2018,112579612,126345895
2018,112574925,126352186
2018,112574925,126345934
2018,112583555,126345950
2018,112579682,126352220
2018,112579690,126352229
2018,112579696,126352239
2018,112583576,126348870
2018,112574981,126348885
2018,112574991,126345995
2018,112583604,126346005
2018,112575008,126352294
2018,112575034,126348937
2018,112575047,126352320
2018,112575046,126352320
2018,112583659,126348956
2018,112575078,126352343
2018,112575082,126348981
2018,112583710,126349004
2018,112583715,126346108
2018,112575140,126349026
2018,112579864,126346134
2018,112575160,126352389
2018,112575176,126349073
2018,112575176,126349074
2018,112583764,126349085
2018,112579915,126356175
2018,112579921,126352433
2018,112575219,126356195
2018,112575290,126349194
2018,112575290,126349195
2018,112575295,126356274
2018,112580070,126356315
2018,112580107,126349279
2018,112580130,126352603
2018,112580147,126349324
2018,112575423,126352622
2018,112575422,126352623
2018,112576050,126349936
2018,112584645,126353232
