"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,137879288
2018,21,137886625
2018,21,137879289
2018,21,137879497
2018,21,137886808
2018,22,137883947
2018,21,137883948
2018,22,137884333
2018,21,141480527
2018,21,142471174
2018,21,142471175
2018,21,141233087
2018,21,130347571
2018,21,130356802
2018,21,130356810
2018,21,130347616
2018,21,130347617
2018,21,130356818
2018,21,130356834
2018,21,130347657
2018,21,130352683
2018,21,130347740
2018,21,130347837
2018,21,130352901
2018,21,130352956
2018,21,130348071
2018,22,130348090
2018,21,130348346
2018,21,130348352
2018,21,130348376
2018,21,130348378
2018,21,130357153
2018,21,130348395
2018,21,130353157
2018,21,130353156
2018,21,130348452
2018,21,130348468
2018,21,130354193
2018,21,130358193
2018,21,130350191
2018,21,130354248
2018,21,130350202
2018,22,130350237
2018,22,130350236
2018,21,130358359
2018,21,130358366
2018,21,130358381
2018,21,130350640
2018,21,130354464
2018,21,130354465
2018,21,130358405
2018,21,130354506
2018,21,130354512
2018,22,130350698
2018,22,130354520
2018,21,130358449
2018,21,130354533
2018,22,130354537
2018,21,130350737
2018,21,130358471
2018,22,130350761
2018,21,130354558
2018,22,130358490
2018,21,130350810
2018,22,130350816
2018,22,130358537
2018,21,130266606
2018,21,130271411
2018,21,130261595
2018,21,130266650
2018,21,130266670
2018,21,130271471
2018,21,130261739
2018,21,130266799
2018,21,130271627
2018,21,130261831
2018,21,130271678
2018,21,130266924
2018,21,130266995
2018,21,130267001
2018,21,130262030
2018,21,130267035
2018,21,130267156
2018,21,130271875
2018,21,130262182
2018,21,130262188
2018,21,130262226
2018,21,130267209
2018,21,130262258
2018,21,130262257
2018,21,130262256
2018,21,130267215
2018,21,130271912
2018,21,130267251
2018,21,130262312
2018,21,130262314
2018,21,130262327
2018,21,130262331
2018,21,130271970
2018,21,130262349
2018,21,130262379
2018,21,130267370
2018,21,130267406
2018,21,130272104
2018,21,130356791
2018,21,130352637
2018,21,130347957
2018,21,130347958
2018,21,130356958
2018,21,130357003
2018,21,130348069
2018,21,130348088
2018,21,130348122
2018,21,130348140
2018,21,130352994
2018,21,130348207
2018,21,130348230
2018,21,130348231
2018,21,130348380
2018,21,130357158
2018,21,130348428
2018,21,130357191
2018,21,130348464
2018,21,130353183
2018,21,130348506
2018,21,130348507
2018,21,130353205
2018,22,130354121
2018,21,130349986
2018,21,130349987
2018,21,130354154
2018,21,130350042
2018,21,130350044
2018,21,130350058
2018,21,130358174
2018,21,130358175
2018,21,130358173
2018,21,130354177
2018,21,130350088
2018,22,130350120
2018,21,130358194
2018,21,130350125
2018,21,130358200
2018,21,130358207
2018,21,130354232
2018,21,130358231
2018,21,130350185
2018,21,130354247
2018,21,130354250
2018,21,130350196
2018,21,130350242
2018,21,130350241
2018,22,130350616
2018,21,130358382
2018,21,130354461
2018,21,130350641
2018,21,130358389
2018,21,130350650
2018,21,130358402
2018,21,130358415
2018,22,130358431
2018,22,130358430
2018,22,130358441
2018,21,130350710
2018,21,130350723
2018,22,130350768
2018,22,130354564
2018,22,130350786
2018,22,130354584
2018,21,130350817
2018,21,140765731
2018,21,137881848
2018,21,137886239
2018,21,137878865
2018,21,137878863
2018,21,137886555
2018,21,137883130
2018,21,137886624
2018,21,137879374
2018,21,137879373
2018,21,137883215
2018,21,137883214
2018,21,137886687
2018,21,137879626
2018,21,137879627
2018,21,137879705
2018,21,137887267
2018,21,137884066
2018,21,130347572
2018,21,130347590
2018,21,130356797
2018,21,130347598
2018,21,130347613
2018,21,130347649
2018,21,130352717
2018,21,130347747
2018,21,130347751
2018,21,130356892
2018,21,130352808
2018,21,130356936
2018,21,130347962
2018,21,130347961
2018,21,130356946
2018,21,130347997
2018,21,130352903
2018,21,130348083
2018,21,130348119
2018,21,130348121
2018,21,130353029
2018,21,130348234
2018,21,130348238
2018,21,130348347
2018,21,130348350
2018,21,130348351
2018,21,130348371
2018,21,130348389
2018,22,130357160
2018,22,130348406
2018,21,130353135
2018,21,130353141
2018,21,130353140
2018,21,130357189
2018,21,130353164
2018,21,130353172
2018,22,130348480
2018,21,130348503
2018,21,130357238
2018,22,130357256
2018,21,130357258
2018,21,130348550
2018,21,130349795
2018,21,130349799
2018,21,130349800
2018,22,130349829
2018,22,130358128
2018,21,130349999
2018,21,130350013
2018,21,130350016
2018,21,130350017
2018,21,130358158
2018,21,130358164
2018,21,130350034
2018,21,130350057
2018,21,130350081
2018,21,130350085
2018,22,130350092
2018,21,130350112
2018,21,130350119
2018,22,130350124
2018,21,130358230
2018,21,130354240
2018,21,130350186
2018,21,130358237
2018,21,130350190
2018,21,130354249
2018,21,130358241
2018,21,130350221
2018,21,130350254
2018,21,138661318
2018,21,138661319
2018,21,139044198
2018,21,139044199
2018,21,139046151
2018,21,137877825
2018,21,137875704
2018,21,137877971
2018,21,137877970
2018,21,137880188
2018,21,137887506
2018,21,137881613
2018,21,137881632
2018,21,137881728
2018,21,137881725
2018,21,137881840
2018,21,137881944
2018,21,137882008
2018,21,137878319
2018,21,137882118
2018,21,137882164
2018,21,137878377
2018,21,137876019
2018,21,137883280
2018,21,137879484
2018,21,137879522
2018,21,137886960
2018,21,137886959
2018,21,137879793
2018,21,137883733
2018,21,137883732
2018,21,137884071
2018,21,137879722
2018,21,137883629
2018,21,137887034
2018,21,137883710
2018,21,137887384
2018,21,137877765
2018,21,137881551
2018,21,137881592
2018,21,137875686
2018,21,137878091
2018,21,137878144
2018,21,137875900
2018,21,137882791
2018,21,137879184
2018,21,130271403
2018,21,130266641
2018,21,130266642
2018,21,130266706
2018,21,130261768
2018,21,130261770
2018,21,130266750
2018,21,130271578
2018,21,130271612
2018,21,130261837
2018,21,130261849
2018,21,130261848
2018,21,130266853
2018,21,130266914
2018,21,130266931
2018,21,130262006
2018,21,130267029
2018,21,130267036
2018,21,130271798
2018,21,130271803
2018,21,130262089
2018,21,130267081
2018,21,130271862
2018,21,130267161
2018,21,130267171
2018,21,130267170
2018,21,130262234
2018,21,130267206
2018,21,130267211
2018,21,130262270
2018,21,130262283
2018,21,130262297
2018,21,130271937
2018,21,130271938
2018,21,130271960
2018,21,130262336
2018,21,130267289
2018,21,130267291
2018,22,130267369
2018,21,130272035
2018,21,130272077
2018,21,130272624
2018,21,130268177
2018,21,130356856
2018,21,130352713
2018,21,130352716
2018,21,130347746
2018,21,130347755
2018,21,130352770
2018,21,130347839
2018,21,130352718
2018,21,130352787
2018,21,130347858
2018,21,130352794
2018,21,130356942
2018,21,130352875
2018,21,130348089
2018,21,130357025
2018,21,130348165
2018,21,130357055
2018,21,130357054
2018,21,130357056
2018,21,130348183
2018,21,130348182
2018,21,130348184
2018,21,130353013
2018,21,130348203
2018,21,130348204
2018,21,130353104
2018,21,130357152
2018,21,130353125
2018,21,130353146
2018,21,130348461
2018,21,130353177
2018,21,130348476
2018,21,130353199
2018,21,130353215
2018,21,130353993
2018,21,130349729
2018,21,130349841
2018,21,130354120
2018,21,130358159
2018,21,130350050
2018,21,130354175
2018,21,130354180
2018,21,130350100
2018,21,130354201
2018,21,130354207
2018,21,130350204
2018,21,130350205
2018,21,130350225
2018,21,130354260
2018,21,130350224
2018,22,130350256
2018,22,130350257
2018,21,130350394
2018,21,130350617
2018,21,130350643
2018,22,130350662
2018,21,130354495
2018,22,130354504
2018,21,130350683
2018,21,130354521
2018,21,130358445
2018,21,130350741
2018,22,130350760
2018,22,130358483
2018,22,130358506
2018,22,130354598
2018,22,130358534
2018,22,138803803
2018,21,138817031
2018,21,138804033
2018,21,139571207
2018,21,139571206
2018,21,130356795
2018,21,130347654
2018,21,130347764
2018,21,130352722
2018,21,130347856
2018,21,130347860
2018,21,130356908
2018,21,130352866
2018,21,130347968
2018,21,130352877
2018,21,130352898
2018,21,130352896
2018,21,130347992
2018,21,130348076
2018,21,130348087
2018,21,130352975
2018,21,130348216
2018,21,130357082
2018,21,130348358
2018,21,130348359
2018,21,130348370
2018,21,130348369
2018,21,130348374
2018,21,130348382
2018,21,130357167
2018,21,130348418
2018,21,130348426
2018,21,130353133
2018,21,130353150
2018,21,130348470
2018,21,130357235
2018,21,130348504
2018,21,130266589
2018,21,130271422
2018,21,130266619
2018,21,130261582
2018,21,130261583
2018,21,130261623
2018,21,130261657
2018,21,130271482
2018,21,130261665
2018,21,130261702
2018,21,130261724
2018,21,130261729
2018,21,130261731
2018,21,130271566
2018,21,130271616
2018,21,130266887
2018,21,130266964
2018,21,130261972
2018,21,130262007
2018,21,130271772
2018,21,130262049
2018,21,130271806
2018,21,130271813
2018,21,130267069
2018,21,130267073
2018,21,130262096
2018,21,130267119
2018,21,130262153
2018,21,130271858
2018,21,130262216
2018,21,130267188
2018,22,130271903
2018,22,130262250
2018,21,130262271
2018,21,130271917
2018,21,130267232
2018,21,130267233
2018,21,130262296
2018,21,130267245
2018,21,130262304
2018,21,130267254
2018,21,130262322
2018,21,130267265
2018,21,130267275
2018,21,130271962
2018,21,130271993
2018,22,130267359
2018,22,130267360
2018,21,130267380
2018,21,130272053
2018,21,137881584
2018,21,137878149
2018,21,137881969
2018,21,137878224
2018,21,137876014
2018,21,137882686
2018,21,137878867
2018,21,137882685
2018,21,137878069
2018,21,118254396
2018,21,118254397
2018,21,118254468
2018,21,118254523
2018,21,118255726
2018,22,118255764
2018,21,142231762
2018,21,142231861
2018,21,139073884
2018,21,139073885
2018,21,139073883
2018,21,138983586
2018,21,138983587
2018,21,139086832
2018,21,139086831
2018,21,138799508
2018,21,138736163
2018,21,138736169
2018,21,142143792
2018,21,138798954
2018,21,142178888
2018,21,142178887
2018,21,142552517
2018,21,142231752
2018,21,142229195
2018,21,142229196
2018,21,142229197
2018,21,142229198
2018,21,142229214
2018,21,142486387
2018,21,141374753
2018,21,130352611
2018,21,130356833
2018,21,130352686
2018,21,130347904
2018,21,130347956
2018,21,130347969
2018,21,130356969
2018,21,130348007
2018,21,130356999
2018,22,130352963
2018,21,130348169
2018,21,130353002
2018,21,130353003
2018,21,130357066
2018,21,130357071
2018,21,130348219
2018,21,130348220
2018,21,130348221
2018,21,130348239
2018,21,130348362
2018,21,130353105
2018,21,130357149
2018,21,130348387
2018,21,130353116
2018,21,130348404
2018,21,130348405
2018,21,130348407
2018,21,130348414
2018,21,130348416
2018,21,130348431
2018,21,130348439
2018,21,130353154
2018,21,130353169
2018,21,130348499
2018,21,130349797
2018,21,130349802
2018,22,130358057
2018,22,130354051
2018,21,130349979
2018,21,130350005
2018,21,130350006
2018,21,130350004
2018,21,130358170
2018,21,130350083
2018,21,130350087
2018,21,130350090
2018,22,130350111
2018,22,130358182
2018,21,130350113
2018,21,130358186
2018,21,130358197
2018,21,130358196
2018,22,130358204
2018,21,130358208
2018,21,130354210
2018,21,130354212
2018,22,130354221
2018,21,130358224
2018,21,130358227
2018,21,126356416
2018,21,126349388
2018,21,126352672
2018,21,126349397
2018,21,126352684
2018,21,126349410
2018,21,126349411
2018,21,126356464
2018,21,126356470
2018,21,126356476
2018,21,126349420
2018,21,126352712
2018,21,126356487
2018,21,126356502
2018,21,126349440
2018,21,126352735
2018,21,126356509
2018,21,126349442
2018,21,126356506
2018,21,126349450
2018,21,126352741
2018,21,126352743
2018,21,126356513
2018,21,126356524
2018,21,126356532
2018,21,126349467
2018,21,126352763
2018,22,126356534
2018,21,126349470
2018,21,126352765
2018,21,126352768
2018,21,126349492
2018,21,126352788
2018,21,126356558
2018,21,126352793
2018,21,126349517
2018,21,126349516
2018,21,126349514
2018,21,126356559
2018,21,126356561
2018,21,126356560
2018,21,126356566
2018,21,126349524
2018,21,126356574
2018,21,126352808
2018,21,126352810
2018,21,126349533
2018,21,126349534
2018,21,126356588
2018,21,126352823
2018,21,126352827
2018,21,126352826
2018,21,126356591
2018,22,126352833
2018,22,126356610
2018,22,126356618
2018,22,126356616
2018,22,126352843
2018,21,126356624
2018,21,126356625
2018,21,126356648
2018,21,123971188
2018,21,123975939
2018,21,123975980
2018,21,123976014
2018,21,123976013
2018,21,123971296
2018,21,123969845
2018,21,123976052
2018,21,123976054
2018,21,123969880
2018,21,123971433
2018,21,123969927
2018,21,123971454
2018,21,123971457
2018,21,123969972
2018,21,123971509
2018,21,123971523
2018,21,123971533
2018,22,123976193
2018,21,123971559
2018,21,123971577
2018,21,123976209
2018,21,123971596
2018,21,123970059
2018,21,123976234
2018,21,123970073
2018,21,123976241
2018,21,123976276
2018,21,123970148
2018,21,123976291
2018,21,123970159
2018,21,123976302
2018,21,123971770
2018,21,123970193
2018,21,123971812
2018,21,123971831
2018,21,123971830
2018,21,123971836
2018,21,123970247
2018,21,123971866
2018,21,123976352
2018,21,123976357
2018,21,123976365
2018,21,123976383
2018,21,123976391
2018,22,123976397
2018,21,123976398
2018,21,123971978
2018,21,123971996
2018,21,123971999
2018,21,123976460
2018,21,123972065
2018,21,123972079
2018,22,123972107
2018,21,123972120
2018,21,123976525
2018,21,123972173
2018,22,123976532
2018,21,123972204
2018,21,123980496
2018,21,123976559
2018,21,123980512
2018,21,123980529
2018,21,123972260
2018,22,123980555
2018,21,123972298
2018,21,123972296
2018,21,123972299
2018,21,123976629
2018,22,123980579
2018,22,123976648
2018,21,123972367
2018,21,123976669
2018,21,123976682
2018,21,123980622
2018,21,123972438
2018,21,123980650
2018,21,123976778
2018,21,130261611
2018,21,130266734
2018,21,130266737
2018,21,130271558
2018,21,130266770
2018,21,130266791
2018,21,130266792
2018,21,130271614
2018,21,130266805
2018,21,130266809
2018,21,130266836
2018,21,130261858
2018,21,130266901
2018,21,130271703
2018,21,130266948
2018,21,130261997
2018,21,130261999
2018,21,130262028
2018,21,130262029
2018,21,130271804
2018,21,130262077
2018,21,130262087
2018,21,130267068
2018,21,130267165
2018,21,130262192
2018,21,130267169
2018,21,130262212
2018,22,130271891
2018,21,130267191
2018,21,130267194
2018,21,130262235
2018,21,130267207
2018,21,130262254
2018,21,130267214
2018,21,130271918
2018,21,130262277
2018,21,130262278
2018,21,130262287
2018,21,130271932
2018,21,130271940
2018,21,130267261
2018,21,130262329
2018,21,130267277
2018,21,130271968
2018,21,130262364
2018,21,130267357
2018,21,130262394
2018,21,130272028
2018,21,130272032
2018,21,130272033
2018,21,130262486
2018,21,126349582
2018,21,126352866
2018,21,126356660
2018,21,126356664
2018,21,126349585
2018,21,126352869
2018,21,126352872
2018,21,126356671
2018,21,126349616
2018,21,126352892
2018,21,126352891
2018,21,126356699
2018,21,126349622
2018,21,126352906
2018,21,126352907
2018,21,126352908
2018,21,126349638
2018,21,126352916
2018,22,126352921
2018,22,126352919
2018,21,126352923
2018,21,126352927
2018,21,126356724
2018,21,126352932
2018,21,126349708
2018,21,126349707
2018,21,126356765
2018,21,126356779
2018,21,126352997
2018,21,126353001
2018,21,126353000
2018,21,126353005
2018,21,126356796
2018,21,126356799
2018,21,126349742
2018,21,126349738
2018,21,126356810
2018,21,126349750
2018,21,126356827
2018,21,126356828
2018,21,126353031
2018,21,126356844
2018,21,126349771
2018,21,126356849
2018,21,126349774
2018,21,126353044
2018,21,126349780
2018,21,126349786
2018,21,126353054
2018,21,126356877
2018,21,126356879
2018,21,126356882
2018,21,126356888
2018,21,126353066
2018,21,126353067
2018,21,126356915
2018,21,126356916
2018,21,126356923
2018,21,126353077
2018,21,126353085
2018,21,126349824
2018,21,126356935
2018,22,126356938
2018,21,126356942
2018,21,126353096
2018,21,126349843
2018,21,126349847
2018,22,126353103
2018,21,126349855
2018,21,126356960
2018,21,126353113
2018,21,126353112
2018,21,126353114
2018,21,126349869
2018,21,126356967
2018,21,126353131
2018,21,126349874
2018,21,126353132
2018,21,126349879
2018,21,126356975
2018,21,126356978
2018,21,126356979
2018,21,126353148
2018,21,126349888
2018,21,126356988
2018,21,126353157
2018,21,126349893
2018,22,126349892
2018,22,126356994
2018,22,126349906
2018,21,126353167
2018,21,126349907
2018,21,126357003
2018,21,126353169
2018,21,126353174
2018,21,126357015
2018,21,126357027
2018,21,126357028
2018,22,126349921
2018,21,126349924
2018,21,126357038
2018,21,126353192
2018,21,126357045
2018,21,126353207
2018,21,126357052
2018,21,126353210
2018,22,126349934
2018,21,126357060
2018,22,126349938
2018,21,126353222
2018,21,126357066
2018,21,126353226
2018,22,126353227
2018,21,126353238
2018,22,126353247
2018,21,126349961
2018,21,126349960
2018,21,126349966
2018,21,126353258
2018,21,126357097
2018,21,126357100
2018,21,126349978
2018,21,126353276
2018,21,126349984
2018,21,126349991
2018,21,126349993
2018,21,126349992
2018,21,126353295
2018,21,126357135
2018,21,126353304
2018,21,126353309
2018,21,126353311
2018,21,126350015
2018,21,126357152
2018,21,126353326
2018,21,126350026
2018,21,126357162
2018,21,126353347
2018,21,124795099
2018,21,124795111
2018,21,124797052
2018,21,124795174
2018,21,124797124
2018,21,124797125
2018,21,124795196
2018,21,124797148
2018,21,124795214
2018,21,124797198
2018,21,124795244
2018,21,124800416
2018,21,124797211
2018,21,124797214
2018,21,124800431
2018,21,124800448
2018,21,124795294
2018,21,124797254
2018,21,124797253
2018,21,124800513
2018,21,124800516
2018,21,124800543
2018,21,124797434
2018,21,124797454
2018,21,124800785
2018,21,124800791
2018,21,124800797
2018,21,124800826
2018,21,124800827
2018,21,124805500
2018,21,124797541
2018,21,124800902
2018,21,124797570
2018,21,124800970
2018,21,124805583
2018,21,124797608
2018,22,124800996
2018,21,127424894
2018,21,127424895
2018,21,127424899
2018,21,124795087
2018,21,124797013
2018,21,124795090
2018,21,124795092
2018,21,124795103
2018,21,124797043
2018,21,124795128
2018,21,124785305
2018,22,124797071
2018,21,124785308
2018,21,124795144
2018,21,124797106
2018,21,124797104
2018,21,124800335
2018,21,124800340
2018,21,124797121
2018,21,124800354
2018,21,124797130
2018,21,124797129
2018,22,124797134
2018,21,124795190
2018,22,124797143
2018,21,124800372
2018,21,124800378
2018,21,124795211
2018,21,124797156
2018,21,124800397
2018,21,124797228
2018,21,124800471
2018,21,124800478
2018,21,124795314
2018,21,124800502
2018,21,124800523
2018,21,124800603
2018,21,124800631
2018,21,124797389
2018,21,124805433
2018,21,124800733
2018,21,124800740
2018,21,124800755
2018,21,124800764
2018,21,124805481
2018,22,124800792
2018,21,124800816
2018,21,124797521
2018,21,124797543
2018,21,124805545
2018,21,124797565
2018,21,124797588
2018,21,124800973
2018,21,124805593
2018,21,124805599
2018,22,124797627
2018,22,124805616
2018,21,124797661
2018,21,124805648
2018,21,124801106
2018,21,124801105
2018,21,124801118
2018,21,124801141
2018,21,124797723
2018,21,124801172
2018,21,124801186
2018,21,124797745
2018,21,124801214
2018,21,124800994
2018,21,124805614
2018,21,124801024
2018,21,124801043
2018,21,124797659
2018,21,124801076
2018,21,124797679
2018,21,124801100
2018,22,124801161
2018,21,124801173
2018,21,124801179
2018,21,124805715
2018,21,124805722
2018,21,124797747
2018,21,127420056
2018,21,127415164
2018,21,127420075
2018,21,126344427
2018,21,126347413
2018,21,126340484
2018,21,126347422
2018,21,126344471
2018,21,126340523
2018,21,126347466
2018,21,126344506
2018,21,126347501
2018,21,126356528
2018,21,126352755
2018,21,126347529
2018,21,126356461
2018,21,126356473
2018,21,126344625
2018,21,126344631
2018,21,126344667
2018,21,126340721
2018,21,126347610
2018,21,126344699
2018,21,126340757
2018,21,126340798
2018,21,126347666
2018,22,126344769
2018,21,126347711
2018,21,126347710
2018,21,126347712
2018,21,126340909
2018,21,126340918
2018,21,126344824
2018,21,126344825
2018,21,126340944
2018,21,126347741
2018,21,126347748
2018,21,126340992
2018,21,126341000
2018,21,126344922
2018,21,126344956
2018,21,126341120
2018,21,126344988
2018,21,126344997
2018,21,126356777
2018,21,126351151
2018,21,126345006
2018,21,126345031
2018,21,126347926
2018,21,126347927
2018,21,126345068
2018,22,126347985
2018,21,126345133
2018,21,126345137
2018,22,126351332
2018,21,126348068
2018,21,126351406
2018,21,126351430
2018,21,126351431
2018,21,126351449
2018,21,126351465
2018,21,126351479
2018,21,126351495
2018,21,126351502
2018,21,126345341
2018,21,126345352
2018,21,126345369
2018,21,126351550
2018,21,126345397
2018,21,126348233
2018,21,126348244
2018,22,126345411
2018,22,126348250
2018,22,126348254
2018,22,126351573
2018,22,126348277
2018,22,126351600
2018,21,126351627
2018,21,126352760
2018,21,126352799
2018,21,126356630
2018,21,126356657
2018,21,126356663
2018,21,126352879
2018,21,126352895
2018,21,126352894
2018,21,126356701
2018,21,126352926
2018,21,126356781
2018,21,126356782
2018,21,126356780
2018,21,126356818
2018,21,126353024
2018,21,126349761
2018,21,126349769
2018,21,126356855
2018,21,126353091
2018,21,126349835
2018,21,126353092
2018,21,126349837
2018,21,126349848
2018,21,126349854
2018,21,126353118
2018,21,126353121
2018,22,126356985
2018,21,126356986
2018,21,126356992
2018,21,126353172
2018,22,126357020
2018,21,126349923
2018,2,126357047
2018,21,126349940
2018,21,126357080
2018,21,126353272
2018,22,126357129
2018,21,126357138
2018,22,126353307
2018,21,126353316
2018,21,126353324
2018,22,126350025
2018,21,126350034
2018,21,123969702
2018,21,123971172
2018,21,123975913
2018,21,123971201
2018,21,123971202
2018,21,123971244
2018,21,123969797
2018,21,123969802
2018,21,123969818
2018,21,123969822
2018,21,123971290
2018,21,123971292
2018,21,123971315
2018,21,123971316
2018,21,123971334
2018,21,123976044
2018,21,123971337
2018,21,123969871
2018,21,123976098
2018,21,123969921
2018,21,123971471
2018,21,123969967
2018,21,123970250
2018,21,123970251
2018,21,123970256
2018,21,123970257
2018,21,123976360
2018,21,123971912
2018,24,123970303
2018,21,123976388
2018,21,123970328
2018,21,123971948
2018,22,123971981
2018,21,130356792
2018,21,130347603
2018,21,130356823
2018,21,130347708
2018,21,127415144
2018,21,127420087
2018,21,127415133
2018,21,127424939
2018,21,127424950
2018,21,127415145
2018,21,127415146
2018,21,127424906
2018,21,127424905
2018,21,127420078
2018,21,127420077
2018,21,127420103
2018,21,127420109
2018,21,127415208
2018,21,127420129
2018,21,126356659
2018,21,126349596
2018,21,126349595
2018,21,126349620
2018,21,126352902
2018,21,126352915
2018,21,126356717
2018,21,126349664
2018,21,126352999
2018,21,126352998
2018,21,126356791
2018,21,126356797
2018,21,126353008
2018,21,126353014
2018,21,126353021
2018,21,126349760
2018,21,126349770
2018,21,126353043
2018,21,126353059
2018,21,126356898
2018,21,126356901
2018,21,126353064
2018,21,126353097
2018,21,126353100
2018,21,126349859
2018,21,126356980
2018,22,126353181
2018,22,126353189
2018,21,126357036
2018,21,126357042
2018,21,126357072
2018,21,126357094
2018,21,126357098
2018,21,126349977
2018,22,126353278
2018,21,126357130
2018,21,126350006
2018,21,126353306
2018,21,126353323
2018,21,126353322
2018,21,126348321
2018,21,126348322
2018,21,126345506
2018,21,126351693
2018,21,126348395
2018,21,126348399
2018,21,126351731
2018,21,126345565
2018,21,126345579
2018,21,126348453
2018,21,126345614
2018,21,126345632
2018,21,126345636
2018,21,126345637
2018,21,126351861
2018,21,126348514
2018,21,126345666
2018,21,126348599
2018,21,126351957
2018,21,126351959
2018,21,126345737
2018,21,126348623
2018,21,126351978
2018,21,126345843
2018,21,126348745
2018,21,126352103
2018,21,126348750
2018,21,126352127
2018,21,126348771
2018,21,126345895
2018,21,126345934
2018,21,126352186
2018,21,126345950
2018,21,126352220
2018,21,126352229
2018,21,126352239
2018,21,126348870
2018,21,126348885
2018,21,126345995
2018,21,126346005
2018,21,126352294
2018,21,126348937
2018,21,126352320
2018,21,126348956
2018,21,126352343
2018,22,126348981
2018,21,126349004
2018,22,126346108
2018,21,126349026
2018,21,126346134
2018,21,126352389
2018,21,126349074
2018,21,126349073
2018,21,126349085
2018,21,126356175
2018,21,126352433
2018,21,126356195
2018,21,126349195
2018,21,126349194
2018,21,126356274
2018,21,126356315
2018,21,126349279
2018,21,126352603
2018,21,126349324
2018,21,126352622
2018,21,126352623
2018,21,126345490
2018,21,126348338
2018,21,126348353
2018,21,126348379
2018,21,126345549
2018,21,126351749
2018,21,126345571
2018,21,126348445
2018,21,126348446
2018,21,126351798
2018,21,126348472
2018,21,126345629
2018,21,126351837
2018,21,126348496
2018,21,126348537
2018,21,126345669
2018,21,126345668
2018,21,126351896
2018,21,126351900
2018,21,126345736
2018,21,126351966
2018,21,126345743
2018,21,126345767
2018,21,126345775
2018,21,126345784
2018,21,126348729
2018,21,126345837
2018,21,126352087
2018,21,126345848
2018,21,126348759
2018,21,126345874
2018,21,126352120
2018,21,126345887
2018,21,126352143
2018,21,126352142
2018,21,126345911
2018,21,126345917
2018,21,126348816
2018,21,126348814
2018,21,126348815
2018,21,126348819
2018,21,126345959
2018,21,126348886
2018,21,126352273
2018,21,126348902
2018,21,126348904
2018,21,126346027
2018,21,126348921
2018,21,126348929
2018,21,126352312
2018,21,126348942
2018,22,126348950
2018,22,126346050
2018,21,126352326
2018,21,126348966
2018,21,126352341
2018,21,126346078
2018,22,126352352
2018,21,126346101
2018,21,126349078
2018,22,126352413
2018,21,126352426
2018,21,126352436
2018,22,126349121
2018,22,126356197
2018,21,126356205
2018,21,126349179
2018,21,126349180
2018,21,126356268
2018,21,126356266
2018,21,126352544
2018,21,126352542
2018,21,126349247
2018,21,126356319
2018,21,126349273
2018,22,126349278
2018,21,126356342
2018,21,126352595
2018,21,126352602
2018,21,126349323
2018,22,126356381
2018,22,126352637
2018,21,124797020
2018,21,124785276
2018,21,124797046
2018,21,124785296
2018,21,124785297
2018,21,124785319
2018,21,124797101
2018,21,124795185
2018,22,124800364
2018,21,124797192
2018,21,124797193
2018,21,124795258
2018,21,124795289
2018,21,124800501
2018,21,124797289
2018,21,124805383
2018,21,124797363
2018,21,124797383
2018,21,124797390
2018,21,124800657
2018,21,124800679
2018,21,124797424
2018,21,124797423
2018,21,124800698
2018,21,124797453
2018,21,124800726
2018,21,124800736
2018,21,124800753
2018,21,124797477
2018,21,124800786
2018,21,124797504
2018,21,124805489
2018,21,124800843
2018,21,124800865
2018,21,124800881
2018,21,124800904
2018,22,124800918
2018,21,124797603
2018,21,124801001
2018,21,124805611
2018,21,124801068
2018,21,124801066
2018,21,124801121
2018,21,124801122
2018,21,124801136
2018,22,124801144
2018,21,124805688
2018,21,124805696
2018,21,124801162
2018,21,124805700
2018,21,124801207
2018,21,126347387
2018,21,126347406
2018,21,126344429
2018,21,126347417
2018,21,126347418
2018,21,126340492
2018,21,126344452
2018,21,126347458
2018,21,126344487
2018,21,126340558
2018,21,126344498
2018,21,126344499
2018,21,126347496
2018,21,126344531
2018,21,126340607
2018,21,126340635
2018,21,126340642
2018,21,126344583
2018,21,126344582
2018,21,126344630
2018,21,126340708
2018,21,126347631
2018,21,126340806
2018,21,126344735
2018,21,126347663
2018,21,126340839
2018,21,126344781
2018,21,126347709
2018,21,126344810
2018,21,126340931
2018,21,126344830
2018,21,126340935
2018,21,126344834
2018,21,126340951
2018,21,126340952
2018,21,126347746
2018,21,126344848
2018,21,126340983
2018,21,126344862
2018,21,126344868
2018,21,126347767
2018,21,126341050
2018,21,126347802
2018,21,126344921
2018,21,126344933
2018,21,126347837
2018,21,126344978
2018,21,126347878
2018,21,126351141
2018,21,126352661
2018,21,126345017
2018,22,126351195
2018,21,126351204
2018,21,126351203
2018,21,126347945
2018,21,126345071
2018,21,126347961
2018,21,126351283
2018,21,126348026
2018,22,126351303
2018,21,126348047
2018,21,126345165
2018,21,126345169
2018,22,126348064
2018,21,126348066
2018,22,126351384
2018,21,126351386
2018,21,126348175
2018,21,126348174
2018,21,126348180
2018,21,126349396
2018,21,126352681
2018,21,126349451
2018,21,126349457
2018,21,126352749
2018,21,126352751
2018,22,126352759
2018,21,126352773
2018,21,126349532
2018,21,124785258
2018,21,124785259
2018,21,124785264
2018,21,124797014
2018,21,124797015
2018,21,124785265
2018,21,124795095
2018,21,124785288
2018,21,124795136
2018,21,124797107
2018,21,124797105
2018,21,124797118
2018,21,124800357
2018,21,124797145
