"DATA_YEAR","VICTIM_ID","INJURY_ID"
2018,109279451,4
2018,109281597,4
2018,109285240,5
2018,116611661,5
2018,116606681,4
2018,116606742,1
2018,116611715,5
2018,116611733,4
2018,116606834,5
2018,116606833,6
2018,116611840,4
2018,116611887,5
2018,116606956,4
2018,116616733,5
2018,116607017,4
2018,116611979,4
2018,116607056,5
2018,116616772,5
2018,116616776,4
2018,116616983,4
2018,116616986,5
2018,116612323,5
2018,116607463,4
2018,116607466,4
2018,111053580,4
2018,111056265,4
2018,111056277,5
2018,111060940,4
2018,111053696,5
2018,111060967,4
2018,111060991,4
2018,111061008,4
2018,111053912,5
2018,111061145,4
2018,111053922,5
2018,111053932,4
2018,111061227,4
2018,111061277,4
2018,111054222,4
2018,111054221,4
2018,104556828,5
2018,111060844,4
2018,111060870,5
2018,111056356,4
2018,111056677,5
2018,111061256,5
2018,111056850,5
2018,111054214,6
2018,111056206,5
2018,111056215,4
2018,111060916,4
2018,111053632,4
2018,111056444,1
2018,111056444,8
2018,111056679,4
2018,111061255,5
2018,111054024,4
2018,111054199,4
2018,111057049,3
2018,111054252,4
2018,111061435,4
2018,110230580,5
2018,110230579,5
2018,110224464,5
2018,110226252,4
2018,110230895,4
2018,110230956,6
2018,110226422,4
2018,110231361,5
2018,110226668,4
2018,110226684,4
2018,110225211,4
2018,110225234,4
2018,111060835,4
2018,111060849,5
2018,111053628,4
2018,111053625,4
2018,111053635,4
2018,111053775,4
2018,111053812,5
2018,111056564,4
2018,111056563,4
2018,111053933,4
2018,111061198,5
2018,111056854,4
2018,111061379,4
2018,111057011,4
2018,110226001,4
2018,110230650,3
2018,110226330,4
2018,110231014,4
2018,110224820,4
2018,110231052,5
2018,110231050,6
2018,110231091,5
2018,110231219,4
2018,110231690,4
2018,110231756,4
2018,110225416,4
2018,111054205,4
2018,111057028,4
2018,111061411,4
2018,111054233,4
2018,111057120,4
2018,112577939,4
2018,112577941,5
2018,112573445,5
2018,112582052,5
2018,112573455,5
2018,112573456,4
2018,112573458,5
2018,112578012,4
2018,112573525,4
2018,112582167,5
2018,112573544,5
2018,112578071,5
2018,112578068,5
2018,112582187,4
2018,112573555,5
2018,112582192,5
2018,112582206,5
2018,112582205,4
2018,112578095,5
2018,112578097,4
2018,112582210,4
2018,112578110,4
2018,112578120,5
2018,112573605,5
2018,112578125,5
2018,112582228,5
2018,112578153,5
2018,112582257,5
2018,112578154,5
2018,112573625,5
2018,112582265,5
2018,112573628,4
2018,112578183,5
2018,112582313,4
2018,112573653,5
2018,112573654,5
2018,112578219,4
2018,112578231,5
2018,112578252,5
2018,112582343,5
2018,112578262,5
2018,112582348,4
2018,112582352,4
2018,112573713,4
2018,112573723,4
2018,112582385,5
2018,112573724,4
2018,112578320,4
2018,112573735,5
2018,112578361,4
2018,112578364,4
2018,112582428,5
2018,112578371,5
2018,112573761,5
2018,112582434,5
2018,112573762,5
2018,112582446,4
2018,112578392,4
2018,112582447,5
2018,112573766,5
2018,112578399,4
2018,112582462,4
2018,112578409,4
2018,112582486,4
2018,112582487,5
2018,112582485,5
2018,112578451,5
2018,112578447,4
2018,112582490,4
2018,112578459,4
2018,112578462,5
2018,112582504,4
2018,112578488,5
2018,112573810,5
2018,112578505,4
2018,112573818,5
2018,112578515,5
2018,112582529,5
2018,112582531,5
2018,112573823,5
2018,112578519,5
2018,112578530,3
2018,112573832,5
2018,112573842,5
2018,112578540,5
2018,112578546,5
2018,112578563,5
2018,112582577,5
2018,112578575,1
2018,112578580,5
2018,112582584,5
2018,112573889,5
2018,112582590,5
2018,112582609,5
2018,112582659,4
2018,112574004,4
2018,111053831,5
2018,111061162,5
2018,111054193,4
2018,116616704,5
2018,116616762,4
2018,116607371,4
2018,111056271,5
2018,111060894,5
2018,111053654,5
2018,111053674,5
2018,111056511,1
2018,111056515,3
2018,111061102,3
2018,111056843,5
2018,111054247,5
2018,116611576,4
2018,116606837,4
2018,116607001,5
2018,116607002,5
2018,116616756,4
2018,116612263,5
2018,116612332,4
2018,116612416,5
